question,answer,comment,instruction
狭,"さ,せ","狭まる；狭める(become narrow; narrow down (vi; vt))",Guess the reading for kanji occuring in a shogi term
城,"き,じょう,しろ","玉と入城する(bring the king inside the castle)",Guess the reading for kanji occuring in a shogi term
腹 (part of term),"はら","玉の腹から銀を打て(Drop a silver at the king's belly)",Guess the reading for kanji occuring in a shogi term
路,"じ,ち,ぢ,みち","玉の退路を断て(Cut off the king's escape route)
退路への捨て駒(sacrifice at the loophole (of the king) (endgame))",Guess the reading for kanji occuring in a shogi term
座,"ざ","王座戦((1953))",Guess the reading for kanji occuring in a shogi term
珍,"ちん","珍玉(Strange King)",Guess the reading for kanji occuring in a shogi term
解,"かい","理解(-)(understanding)
解説(-)(explanation, commentary)
難解な(difficult)",Guess the reading for kanji occuring in a shogi term
舎,"しゃ","田舎流(boorish style)",Guess the reading for kanji occuring in a shogi term
疑,"ぎ","疑問の(dubious, questionable)
疑問手(dubious (bad) move)",Guess the reading for kanji occuring in a shogi term
盛,"もり","盛上(intaglio repeatedly filled with lacquer)",Guess the reading for kanji occuring in a shogi term
面,"おも,おもて,ツラ,つら,ヅラ,づら,めん,も,もて","盤面全体(the whole board)
盤面全部(the whole board)
盤面曲詰(Board Composition (problem diagr. shows a character, figure or letter))
面倒な(troublesome, difficult, unpleasant)",Guess the reading for kanji occuring in a shogi term
体,"からだ,たい,てい","盤面全体(the whole board)
立体詰(Three dimensional Tsume (both bammen en aburidashi kyokuzume {rare}))",Guess the reading for kanji occuring in a shogi term
法,"のり,ほう","相懸り（戦法）(Double Wing Attack (opening))
矢倉（戦法）(Yagura (opening) (yagura, arrow depository))",Guess the reading for kanji occuring in a shogi term
略,"ほぼ,りゃく","省略する(omit)",Guess the reading for kanji occuring in a shogi term
省,"しょう","省略する(omit)",Guess the reading for kanji occuring in a shogi term
腰,"コシ,こし,ごし,よう","矢倉腰掛銀(Yagura Reclining Silver)
腰掛銀(Reclining Silver)",Guess the reading for kanji occuring in a shogi term
袖,"そで","矢倉袖飛車(Yagura Sleeve Rook)
袖飛車(Sleeve Rook)",Guess the reading for kanji occuring in a shogi term
知,"ち","知っている(know)",Guess the reading for kanji occuring in a shogi term
垣,"かき","石垣図式(Stone Wall Problem (king completely walled in in the mating diagr.))",Guess the reading for kanji occuring in a shogi term
石,"いし,こく,せき","石垣図式(Stone Wall Problem (king completely walled in in the mating diagr.))
石田流升田式(Masuda Style Ishida (System))",Guess the reading for kanji occuring in a shogi term
確,"かく,たしか","確保する(secure, maintain, ensure)",Guess the reading for kanji occuring in a shogi term
秘,"ひ","秘手(concealed, hidden move)",Guess the reading for kanji occuring in a shogi term
行,"ぎょう,こう","移行する(switch over (to))
行動(-)(movements, action)",Guess the reading for kanji occuring in a shogi term
積,"せき","積極的な(positive, active)",Guess the reading for kanji occuring in a shogi term
派,"は","立派な(excellent)",Guess the reading for kanji occuring in a shogi term
竜 (part of term),"たつ,りゅう,りょう","竜は敵陣に(The dragon to the enemy camp, the horse to your own)
竜王戦((first held in 1988) (Ryuo...Kio are the seven major titles))
竜追い(Dragon Chase (hunting the king all over the board with the dragon))",Guess the reading for kanji occuring in a shogi term
陣,"じん","竜は敵陣に(The dragon to the enemy camp, the horse to your own)
自陣角(馬)(bishop (horse) in the own camp)
陣型図式(Original Formation Problem (all White's p. on the first rank occupy the same position as at the start of a game) (first example by Ito Kanju, Z.K. ",Guess the reading for kanji occuring in a shogi term
競,"くら,せり","競争(-)(competition, contest)
覇を競り合う(vie, compete for the championship)",Guess the reading for kanji occuring in a shogi term
策,"さく,ムチ,むち","策(-)(plan, stratagem)",Guess the reading for kanji occuring in a shogi term
簡,"かん,ふだ,ふみた,ふんだ","簡単な(easy. simple)",Guess the reading for kanji occuring in a shogi term
米,"コメ,こめ,べい,メートル,めめ,よね","米長玉(Yonenaga king (edge king))
米長矢倉(Yonenaga Yagura)",Guess the reading for kanji occuring in a shogi term
糸,"いと,し","糸まさ(fine grain (smaller than 1mm))",Guess the reading for kanji occuring in a shogi term
純,"じゅん","純粋縦歩取り(Pure Rook on Pawn)",Guess the reading for kanji occuring in a shogi term
粋,"いき,すい","純粋縦歩取り(Pure Rook on Pawn)",Guess the reading for kanji occuring in a shogi term
素,"す,そ,もと","素抜き(pure, clean profit)
素抜ける(can take simply (without any loss))
素直な(meek, tame)",Guess the reading for kanji occuring in a shogi term
細,"いささ,いさら,さい,ささ,さざ,ほそ","細字の清安(small character kiyoyasu)",Guess the reading for kanji occuring in a shogi term
終,"おわり,つい","終了(-)(end)
終戦(-)(end of the fight)
終生名人制(Lifetime Meijin system (1612-1937))
終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
速,"そく","終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
度,"たび,たんび,ド,ど,どう","終盤（寄せ）は駒の損得より速度(In the endgame (yose) speed is more important than material)",Guess the reading for kanji occuring in a shogi term
絶,"ぜつ","絶好の一手(the best move)
絶妙な(sublime, brilliant)
絶妙手(absolutely brilliant move)
絶対手(forced move)
絶望(-)(despair)",Guess the reading for kanji occuring in a shogi term
綺,"かにはた,かんはた,かんばた,き","綺麗な(nice, pretty)",Guess the reading for kanji occuring in a shogi term
総,"そう,ふさ","総矢倉(Complete Yagura)",Guess the reading for kanji occuring in a shogi term
脇,"かたわら,わき","脇(の下)(armpits)",Guess the reading for kanji occuring in a shogi term
病,"いたずき,いたつき,いたづき,びょう,やまい","臆病な(cowardish, timid)",Guess the reading for kanji occuring in a shogi term
記,"き","自戦記(commentary of own game)",Guess the reading for kanji occuring in a shogi term
至,"し","至当な(suitable, reasonable)",Guess the reading for kanji occuring in a shogi term
菱,"ヒシ,ひし","菱囲い(Lozenge Castle)",Guess the reading for kanji occuring in a shogi term
虎,"トラ,とら","虎ふ(tiger stripes (thick, wavy, reddish lines))",Guess the reading for kanji occuring in a shogi term
術,"じゅつ,すべ","術中に陥る(fall into a trap)
高等戦術(higher strategy)",Guess the reading for kanji occuring in a shogi term
被,"ひ","被害(-)(damage (n))",Guess the reading for kanji occuring in a shogi term
裸,"はだか","裸玉(Naked King (first example by Ito Kanju, Z.K. 98))
裸玉(naked king)",Guess the reading for kanji occuring in a shogi term
複,"ふく","複雑な(complicated)",Guess the reading for kanji occuring in a shogi term
雑,"ざつ,ぞう","複雑な(complicated)",Guess the reading for kanji occuring in a shogi term
覚,"サトリ,さとり","覚悟(-)(insight, expectation, resignation)",Guess the reading for kanji occuring in a shogi term
説,"せつ","解説(-)(explanation, commentary)
説明(-)(explanation, elucidation)",Guess the reading for kanji occuring in a shogi term
評,"ひょう","評価(-)(evaluation)",Guess the reading for kanji occuring in a shogi term
価,"あたい,か","評価(-)(evaluation)",Guess the reading for kanji occuring in a shogi term
試,"し","試す；試みる(try)",Guess the reading for kanji occuring in a shogi term
誤,"ご","誤った(mistaken, wrong)
誤算(-)(miscalculation)",Guess the reading for kanji occuring in a shogi term
豆,"マメ,まめ","豆腐図式(Tofu Problem (problem diagr. shows only king, pawns and tokins))",Guess the reading for kanji occuring in a shogi term
貧,"ひん","貧乏図式(Poor Man`s Problem (without any gold or silver))",Guess the reading for kanji occuring in a shogi term
質,"しち,しつ,たち","質駒(hostage piece (to be captured any time))
質駒(pawned piece (can be taken anytime))",Guess the reading for kanji occuring in a shogi term
赤,"あか","赤まさ(red grain)",Guess the reading for kanji occuring in a shogi term
超,"ちょう,チョー","超早指し将棋(lightning Shogi)",Guess the reading for kanji occuring in a shogi term
趣,"おもむき","趣向詰将棋(mate compositions (with additional restrictions or special devices))",Guess the reading for kanji occuring in a shogi term
転,"うたた,くるり,てん","転じる；転ずる(turn (around), be transferred)
転換する(convert, switch, transpose)
転用する(convert)",Guess the reading for kanji occuring in a shogi term
軽,"けい","軽妙な(smart)
軽手(light move)
軽率な(rash, hasty)
軽視する(slight, ignore, neglect)",Guess the reading for kanji occuring in a shogi term
率,"りつ","軽率な(rash, hasty)",Guess the reading for kanji occuring in a shogi term
辛,"かのと,しん","辛抱(-)(patience)",Guess the reading for kanji occuring in a shogi term
治,"ち","退治する(subjugate, control, exterminate)",Guess the reading for kanji occuring in a shogi term
途,"と,ど,みち","途中図(intermediate diagram)",Guess the reading for kanji occuring in a shogi term
週,"しゅう","週間将棋(Shogi Weekly)",Guess the reading for kanji occuring in a shogi term
達,"たち,ダチ,だち","達成する(achieve, attain)",Guess the reading for kanji occuring in a shogi term
遠,"とお","遠見の角(watchtower bishop)
遠見の角に妙手あり(With a watchtower bishop there is bound to be a brilliant move)",Guess the reading for kanji occuring in a shogi term
適,"たま,たまたま","適当な(suitable, proper)",Guess the reading for kanji occuring in a shogi term
元,"げん,もと,ユアン","還元玉(Original Position King (king is mated on his original square))",Guess the reading for kanji occuring in a shogi term
邪,"じゃ,よこしま","邪魔駒(obstacle, blocking piece)",Guess the reading for kanji occuring in a shogi term
魔,"ま","邪魔駒(obstacle, blocking piece)",Guess the reading for kanji occuring in a shogi term
都,"と,みやこ","都詰(Mate in the Capital (5e))",Guess the reading for kanji occuring in a shogi term
厚,"あつ","重厚な(thick, solid)",Guess the reading for kanji occuring in a shogi term
斜,"しゃ,ななめ,なのめ,はす","金は斜めに誘え(Entice the gold diagonally forwards)",Guess the reading for kanji occuring in a shogi term
岩,"いわ","金底の歩は岩より固し(A pawn-anchored gold is more solid than a rock)",Guess the reading for kanji occuring in a shogi term
釘,"クギ,くぎ","釘を打つ(pin down (lit. pound in a nail))
釘付けにする(pin down, tie down)",Guess the reading for kanji occuring in a shogi term
付,"ツキ,つき,づき,づけ","釘付けにする(pin down, tie down)",Guess the reading for kanji occuring in a shogi term
使,"し","銀は千鳥に使う(Use the silver like a plover (moving zigzag))",Guess the reading for kanji occuring in a shogi term
鳥,"トリ,とり","銀は千鳥に使う(Use the silver like a plover (moving zigzag))
鳥将棋(Tori (Bird) Shogi (7x7 board, 32 pieces))",Guess the reading for kanji occuring in a shogi term
伝,"ツテ,つて,でん","銀多伝(Silver Tandem (a castle in 2-piece handicap))",Guess the reading for kanji occuring in a shogi term
多,"た","銀多伝(Silver Tandem (a castle in 2-piece handicap))",Guess the reading for kanji occuring in a shogi term
雲,"くも","銀雲雀(Silver Skylark)",Guess the reading for kanji occuring in a shogi term
雀,"スズメ,すずめ","銀雲雀(Silver Skylark)
雀刺し(Spearing the Sparrow)",Guess the reading for kanji occuring in a shogi term
鎌,"かま","鎖鎌銀(Sickle-and-chain Silver)",Guess the reading for kanji occuring in a shogi term
限,"きり","限界点の捨て駒(id.)",Guess the reading for kanji occuring in a shogi term
刺,"し,トゲ,とげ","雀刺し(Spearing the Sparrow)",Guess the reading for kanji occuring in a shogi term
集,"しゅう","集中する(centralize, concentrate)",Guess the reading for kanji occuring in a shogi term
難,"なん","難戦(difficult game)
難解な(difficult)",Guess the reading for kanji occuring in a shogi term
離,"り","離し飛車(detached rook (drop) (coming closer and promoting on the next move) (endgame))
離れ駒(loose piece)
離れ駒に手あり(If there are loose pieces, you won't be stuck for a move)
香は離して打て(Drop the lances at a distance)",Guess the reading for kanji occuring in a shogi term
非,"ひ","非勢(bad position)",Guess the reading for kanji occuring in a shogi term
頓,"とに,とみ,とん,ひたすら,ひたぶる","頓挫する(come to a deadlock)",Guess the reading for kanji occuring in a shogi term
類,"たぐい,るい","類似作(similar problem (strongly resembling an existing problem))",Guess the reading for kanji occuring in a shogi term
似,"に","類似作(similar problem (strongly resembling an existing problem))",Guess the reading for kanji occuring in a shogi term
腎,"じん,むらと,むらど","飛角の捨て場肝腎なり(Don't be afraid to sacrifice rook or bishop)",Guess the reading for kanji occuring in a shogi term
鋸,"ノコギリ,のこぎり","馬ノコ（鋸）(Horse Saw (moving zig-zag in order to take a piece at the other side of the board, while continuing to give check))",Guess the reading for kanji occuring in a shogi term
駅,"えき","駅馬車定跡(Stagecoach Joseki)",Guess the reading for kanji occuring in a shogi term
箱,"ハコ,はこ","駒箱(box for pieces)",Guess the reading for kanji occuring in a shogi term
袋,"たい,ふくろ","駒袋(bag for pieces)",Guess the reading for kanji occuring in a shogi term
銘,"めい","駒銘(signature of artisan (at the side of the king))",Guess the reading for kanji occuring in a shogi term
等,"とう,など,ら","高等戦術(higher strategy)",Guess the reading for kanji occuring in a shogi term
鷺,"サギ,さぎ","鷺宮定跡(Heron Palace Joseki)",Guess the reading for kanji occuring in a shogi term
宮,"きゅう,みや","鷺宮定跡(Heron Palace Joseki)",Guess the reading for kanji occuring in a shogi term
勝戦,"かちいくさ","(準)決勝戦((semi)finals)",Guess the reading for kanji occuring in a shogi term
決勝,"けっしょう","(準)決勝戦((semi)finals)",Guess the reading for kanji occuring in a shogi term
飛車 (part of term),"ひしゃ","(相)下段飛車((Double) Back Rank Rook)
(相)浮飛車((Double) Floating Rook)
ひねり飛車(Twisting Rook)
一段玉には二段飛車(Against the king on the first rank, the rook on the second rank)
一段金に飛車捨てあり(With a gold on your back rank you can sacrifice the rook)
三間飛車(Third File Rook)",Guess the reading for kanji occuring in a shogi term
下段 (part of term),"かだん,げだん","(相)下段飛車((Double) Back Rank Rook)
玉は下段に落とせ(Drive the king to the back rank)
香は下段から打て(Drop the lance on the back rank)",Guess the reading for kanji occuring in a shogi term
好き,"すき,ずき","~が好きだ(like, be fond of)",Guess the reading for kanji occuring in a shogi term
名人,"めいじん","~世名人(-- Lifetime Meijin (hon. title, nowadays awarded after winning the Meijin title five times))
一世名人(First Lifetime Meijin (Ohashi Sokei, 1555-1634))
前名人(former meijin)
名誉名人(honorary meijin)
女流名人位戦(Women's Meijin Match (1974))
実力名人制(Real Strength M",Guess the reading for kanji occuring in a shogi term
出す,"だす","~出す((verb)-out)
出る；出す(go out; send out (vi; vt))
追い出す；追いやる(chase off)
退出する(retreat)",Guess the reading for kanji occuring in a shogi term
取り,"とり,どり","~取り(threat to capture-, fork)
5筋位取り(Central Vanguard Pawn)
ネコの縦歩取り(the Cat's Rook on Pawn)
両取り(fork)
両取り逃げるに及ばず(Don't run from a fork)
両取り逃げるべからず(Don't run from a fork)
変則横歩取り(Irregular Side Pawn)
横歩取り(Side Pawn)
玉頭位取り(King`s Head Vanguard Pawn)
純粋縦歩",Guess the reading for kanji occuring in a shogi term
換え,"かえ,がえ","~換え(exchange of-)
二枚換え(two-for-one, exchanging one (major) piece for two (minor) pieces)
二枚換えなら歩ともせよ(Take two pieces for one even if they are pawns)
換わる；換える(exchange (pieces or moves) (vi; vt))",Guess the reading for kanji occuring in a shogi term
落ち,"オチ,おち","~落ち(-handicap)
二枚落ち(two piece handicap)
落ちる；落とす(come down; bring down (vi; vt))",Guess the reading for kanji occuring in a shogi term
込む,"こむ","~込む((verb)-in)
クサビを打ち込む(drive in a wedge)
閉め込む(shut in)",Guess the reading for kanji occuring in a shogi term
と金 (part of term),"ときん","５三のと金に負けなし(A tokin on 5c cannot lose)
と金のおそ早(The tokin is faster than you think)
マムシのと金(viperous tokin, snake in the grass)",Guess the reading for kanji occuring in a shogi term
負け (part of term),"まけ","５三のと金に負けなし(A tokin on 5c cannot lose)
作戦負け(strategical loss)
勿論負け(automatic loss (illegal move))
反則負け(loss because of an illegal move)
歩のない将棋は負け将棋(Without pawns (in hand) the game is lost)",Guess the reading for kanji occuring in a shogi term
天王,"てんのう","５五の位は天王山(The 5e vanguard pawn is the Tenno Mountain)
天王戦((1985))",Guess the reading for kanji occuring in a shogi term
順位,"じゅんい","A級順位戦(A-class Ranking Match (winner becomes Meijin challenger) (professional dan grades, from 4th to 9th dan are determined by the various Ranking Matches))
IBM杯順位戦昇級者(IBM Cup Battle of the Ranking)",Guess the reading for kanji occuring in a shogi term
昇級,"しょうきゅう","IBM杯順位戦昇級者(IBM Cup Battle of the Ranking)
昇級(-)(promotion)",Guess the reading for kanji occuring in a shogi term
争奪,"そうだつ","NHK杯争奪戦(NHK (Nihon Hoosoo Kai) Cup (1951))",Guess the reading for kanji occuring in a shogi term
出し,"ダシ,だし","アブリ出し曲詰(Invisible Ink Composition (mating diagr. shows a figure or letter))",Guess the reading for kanji occuring in a shogi term
求め,"もとめ","アヤを求める(look for a clue, seek complications)",Guess the reading for kanji occuring in a shogi term
凌ぎ,"しのぎ","いい凌ぎ(good endurance, tiding it (the attack) over well)",Guess the reading for kanji occuring in a shogi term
見る,"みる","うき目を見る(have trouble)",Guess the reading for kanji occuring in a shogi term
注意,"ちゅうい","うますぎる読み筋には注意せよ(Take heed of too skillful lines)
注意(-), 注目(-)(attention)",Guess the reading for kanji occuring in a shogi term
読み,"よみ","うますぎる読み筋には注意せよ(Take heed of too skillful lines)
読み上げの人(time keeper (reading off seconds during byoyomi))",Guess the reading for kanji occuring in a shogi term
餌食,"えじき","エジキ（餌食）(prey, victim)
桂馬の高とび歩の餌食(The knight that jumps far falls prey to a pawn)",Guess the reading for kanji occuring in a shogi term
好み,"このみ,ごのみ,よしみ","お好み対局(friendly game)",Guess the reading for kanji occuring in a shogi term
対局 (part of term),"たいきょく","お好み対局(friendly game)
公開対局(public game)
指導対局(teaching game, simultaneous game)
練習対局(practise game)",Guess the reading for kanji occuring in a shogi term
囲い,"かこい","カニ囲い(Crab Castle)
矢倉囲い(Yagura Castle)
美濃囲い(Mino castle)
美濃囲いには端攻め(Against the Mino, an edge attack)
菱囲い(Lozenge Castle)",Guess the reading for kanji occuring in a shogi term
成り (part of term),"なり","カラ成り（空成り）(empty promotion (not capturing a piece))
不成り(unpromoted-)
成り捨ての歩(pawn sacrfice promotion)",Guess the reading for kanji occuring in a shogi term
犠牲,"いけにえ,ぎせい","ギセイ（犠牲）にする(make a sacrifice)",Guess the reading for kanji occuring in a shogi term
将棋 (part of term),"しょうぎ","これからの将棋(equal position)
ついたて将棋(screen Shogi (blind Shogi))
ヘボ将棋(crackpot Shogi (absolute beginner`s))
マカ大大将棋(Ultra-Great-Great Shogi (19x19 board, 192 pieces))
マネ将棋(mirror Shogi)
リレー将棋(relay Shogi (4 players))
一分将棋(one minute Shogi (having only one m",Guess the reading for kanji occuring in a shogi term
叱り,"しかり","しかり(叱り)の金(reproving gold (chasing off a major piece that gave check, thus gaining a tempo))",Guess the reading for kanji occuring in a shogi term
返し,"かえし","シッペー返し(-)(retaliation)",Guess the reading for kanji occuring in a shogi term
矢倉,"やぐら","しゃがみ矢倉(Crouching Yagura)
同型矢倉(Symmetrical Yagura)
急戦矢倉(Quick Attack Yagura)
流れ矢倉(Flow Yagura)
片矢倉(Incomplete Yagura)
矢倉（戦法）(Yagura (opening) (yagura, arrow depository))
矢倉には継ぎ歩攻め(Against the Yagura, the joining pawns attack)
矢倉中飛車(Yagura Central Rook",Guess the reading for kanji occuring in a shogi term
保持,"ほじ","タイトル保持者(title holder)",Guess the reading for kanji occuring in a shogi term
叩き,"タタキ,たたき,ハタキ,はたき","タタキ(叩き)歩(striking pawn (drop))",Guess the reading for kanji occuring in a shogi term
叩く,"たたく,はたく","タタク （叩く）(strike (drop a pawn right in front of an enemy piece))",Guess the reading for kanji occuring in a shogi term
取る (part of term),"とる","タダで取る(simply capture (and gain a piece))",Guess the reading for kanji occuring in a shogi term
黙る,"だまる","だまる(黙る)(keep quiet, do nothing)",Guess the reading for kanji occuring in a shogi term
駄目,"ダメ,だめ","ダメ(駄目)な(bad)",Guess the reading for kanji occuring in a shogi term
垂れ,"しだれ,タレ,たれ,ダレ,だれ","タレ(垂れ)歩(dangling pawn (tesuji) (drop one square before the target square in the promotionzone))",Guess the reading for kanji occuring in a shogi term
美濃,"みの","チョンマゲ美濃(Topknot Mino (usually the result of a feinting static rook))
四枚美濃(Four Generals Mino)
天守閣美濃(Castle Tower Mino)
左美濃(Left(side) Mino)
木村美濃(Kimura's Mino)
片美濃(Incomplete Mino)
美濃かなめ(the rivet of the Mino (the gold on 6a))
美濃囲い(Mino castle)
美濃囲いに",Guess the reading for kanji occuring in a shogi term
合い,"あい","つり合い(balance)
中合いの歩(interposed pawn)
寄せ合い(mate race)
気合い抜け(discouragement)
立ち合い人(referee)",Guess the reading for kanji occuring in a shogi term
馬鹿,"バカ,ばか","バカ(馬鹿)な(stupid)",Guess the reading for kanji occuring in a shogi term
挟む,"さしはさむ,はさむ","はさむ(挟む)(pincer, attack from both sides)",Guess the reading for kanji occuring in a shogi term
違い,"ちがい","ハネ違い桂(counter-jump (not taking the opponent's knight))
突き違い(counterpush (on another file))",Guess the reading for kanji occuring in a shogi term
持つ,"もつ","バランスを持つ(keep the balance)",Guess the reading for kanji occuring in a shogi term
与え,"あたえ","プレシャーを与える(apply pressure)",Guess the reading for kanji occuring in a shogi term
大大,"だいだい","マカ大大将棋(Ultra-Great-Great Shogi (19x19 board, 192 pieces))
大大将棋(Great-Great Shogi (17x17 board, 92 pieces))",Guess the reading for kanji occuring in a shogi term
大将,"たいしょう,だいしょう","マカ大大将棋(Ultra-Great-Great Shogi (19x19 board, 192 pieces))
大大将棋(Great-Great Shogi (17x17 board, 92 pieces))
大将棋(Great Shogi (15x15 board, 130 pieces))",Guess the reading for kanji occuring in a shogi term
無駄,"ムダ,むだ","ムダ(無駄)な(futile)",Guess the reading for kanji occuring in a shogi term
二位,"にい","一,二位(first, second place)",Guess the reading for kanji occuring in a shogi term
一世,"いっせ,いっせい","一世名人(First Lifetime Meijin (Ohashi Sokei, 1555-1634))",Guess the reading for kanji occuring in a shogi term
一分,"いちぶ,いちぶん,いっぷん","一分将棋(one minute Shogi (having only one minute left for each move))",Guess the reading for kanji occuring in a shogi term
一息,"ひといき","一息をつく(take a pause)",Guess the reading for kanji occuring in a shogi term
一手 (part of term),"いって,ひとて","一手スキ(one move (tempo) breathing space (endgame))
一手の一手(move-by-move (endgame))
狙いの一手(the intended move)
絶好の一手(the best move)",Guess the reading for kanji occuring in a shogi term
一次,"いちじ","一次予戦(the first (elimination) round)",Guess the reading for kanji occuring in a shogi term
一歩,"いっぽ","一歩千金(A pawn is worth a thousand golds)",Guess the reading for kanji occuring in a shogi term
千金,"せんきん","一歩千金(A pawn is worth a thousand golds)
二歩千金(A double pawn is worth a thousand golds. (Apocryphal version of (1), from the cartoon 'Tokin no Shoo-chan' by Shintamo Atsushi.))",Guess the reading for kanji occuring in a shogi term
一段,"いちだん,いったん","一段玉には二段飛車(Against the king on the first rank, the rook on the second rank)
一段目~九段目(1st rank - 9th rank)
一段金に飛車捨てあり(With a gold on your back rank you can sacrifice the rook)",Guess the reading for kanji occuring in a shogi term
一筋,"ひとすじ","一筋~九筋(1st file - 9th file)",Guess the reading for kanji occuring in a shogi term
一級,"いっきゅう","一級~九級(1st-9th kyu (player) (lower grades))",Guess the reading for kanji occuring in a shogi term
丁寧,"ていねい","丁寧な(careful)",Guess the reading for kanji occuring in a shogi term
三代,"さんだい","三代伊藤宗看(Ito Sokan III (7th Meijin) (1706-1761))",Guess the reading for kanji occuring in a shogi term
一組,"いちくみ,ひとくみ","三手一組(a three move combination)",Guess the reading for kanji occuring in a shogi term
攻め (part of term),"せめ","三歩持ったら継ぎ歩と端攻め(With three pawns in hand, look for a joining pawns attack or an edge attack)
攻めない将棋に勝目なし(Without attack, there is no chance of winning)
攻めの足場を残せ(Keep the foothold for the attack)
攻めは飛角銀桂(Attack with rook, bishop, silver and knight)
攻めるは",Guess the reading for kanji occuring in a shogi term
継ぎ,"つぎ","三歩持ったら継ぎ歩と端攻め(With three pawns in hand, look for a joining pawns attack or an edge attack)
矢倉には継ぎ歩攻め(Against the Yagura, the joining pawns attack)
継ぎ歩(joining pawns)",Guess the reading for kanji occuring in a shogi term
上げ,"あげ","上がる；上げる(go up; take, bring up (vi; vt))
読み上げの人(time keeper (reading off seconds during byoyomi))",Guess the reading for kanji occuring in a shogi term
上下,"うえした,かみしも,しょうか,じょうか,じょうげ","上下逆にした(with Black and White reversed)",Guess the reading for kanji occuring in a shogi term
逆に,"ぎゃくに","上下逆にした(with Black and White reversed)",Guess the reading for kanji occuring in a shogi term
上部 (part of term),"じょうぶ","上部脱出(escape up the board)",Guess the reading for kanji occuring in a shogi term
脱出,"だっしゅつ","上部脱出(escape up the board)
脱出(-)(escape (n))",Guess the reading for kanji occuring in a shogi term
下げ,"さげ","下がる；下げる(go down; bring down (vi; vt))",Guess the reading for kanji occuring in a shogi term
不安,"ふあん","不安(-)(uneasiness, anxiety)",Guess the reading for kanji occuring in a shogi term
全作,"ぜんさく","不完全作(defective problem)
完全作(complete (indefective) problem)",Guess the reading for kanji occuring in a shogi term
完全,"かんぜん","不完全作(defective problem)
完全作(complete (indefective) problem)
完全実戦初形(Complete Original Formation Problem (all White's p. occupy the same position as at the start of a game) (first example by Naito Kunio) (extremely rare))",Guess the reading for kanji occuring in a shogi term
愉快,"ゆかい","不愉快な(unpleasant)
愉快な(pleasant)",Guess the reading for kanji occuring in a shogi term
不成 (part of term),"ふなり","不成り(unpromoted-)",Guess the reading for kanji occuring in a shogi term
味な,"あじな","不気味な(ominous, uncanny)",Guess the reading for kanji occuring in a shogi term
気味,"きあじ,きび,きみ,ぎみ","不気味な(ominous, uncanny)",Guess the reading for kanji occuring in a shogi term
不満 (part of term),"ふまん","不満な(unsatisfactory, insufficient)",Guess the reading for kanji occuring in a shogi term
不用,"ふよう","不用意な(unprepared, uncareful)",Guess the reading for kanji occuring in a shogi term
用意,"ようい","不用意な(unprepared, uncareful)
用意(-)(care, preparation)
用意する(prepare, take care)",Guess the reading for kanji occuring in a shogi term
不要,"ふよう","不要な(not necessary)",Guess the reading for kanji occuring in a shogi term
逃げ,"にげ","両取り逃げるに及ばず(Don't run from a fork)
両取り逃げるべからず(Don't run from a fork)
早逃げ(early escape (of king))
玉の早逃げは八手の得あり(Early escape of the king gains eight moves)
逃げ場の先着(arriving first at the loophole (by sacrificing a piece letting the opponent plug up the ki",Guess the reading for kanji occuring in a shogi term
王手 (part of term),"おうて","両王手(double check)
準王手飛車(indirect fork on king and rook (bishop pinning down the rook))
王手は追う手(Check your checks (lit. A check is a chasing move))
王手よりもばり（と必死）(Squeeze (and hisshi) first, check later)
連続王手(successive checks)
開き王手(discovered check)",Guess the reading for kanji occuring in a shogi term
住所,"じゅうしょ","中住所(central position (king at 5a or 5b/5i or 5h))",Guess the reading for kanji occuring in a shogi term
合す,"あわす,がっす","中合する(interpose, block)",Guess the reading for kanji occuring in a shogi term
妙手 (part of term),"みょうしゅ","中合に妙手あり(Interposing a pawn makes a splendid move)
俗手に妙手があり(A vulgar move may be brillian)
微妙手((very) subtle move)
絶妙手(absolutely brilliant move)
遠見の角に妙手あり(With a watchtower bishop there is bound to be a brilliant move)",Guess the reading for kanji occuring in a shogi term
中央 (part of term),"ちゅうおう","中央制圧(control of the centre)",Guess the reading for kanji occuring in a shogi term
制圧,"せいあつ","中央制圧(control of the centre)
制圧する((bring under) control, suppress)",Guess the reading for kanji occuring in a shogi term
中将,"ちゅうじょう","中将棋(Middle Shogi (12x12 board, 92 pieces))",Guess the reading for kanji occuring in a shogi term
中飛,"ちゅうひ","中飛車(Central Rook)
原始中飛車(Primitive Central Rook)
矢倉中飛車(Yagura Central Rook)",Guess the reading for kanji occuring in a shogi term
主催,"しゅさい","主催紙(sponsoring newspaper)",Guess the reading for kanji occuring in a shogi term
乱す,"みだす","乱す；乱る(put in disorder, tear apart)",Guess the reading for kanji occuring in a shogi term
二十,"にじゅう,はた,はたち","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))",Guess the reading for kanji occuring in a shogi term
十八,"じゅうはち","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))",Guess the reading for kanji occuring in a shogi term
手組,"てぐみ","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))",Guess the reading for kanji occuring in a shogi term
