Question,Answer,Comment,Instruction,Render as
"concern oneself in, have to do with, affect, influence, stick to (opinions), barrier, checking station [**Kun**]","関,せき,かかわる","Onyomi: カン = barrier, gateway",Guess the romaji equivalent of the Kunyomi reading,Text
"pipe, tube, drunken talk [**Kun**]","管,くだ","Onyomi: カン = pipe, tube, (brush) holder, wind instrument",Guess the romaji equivalent of the Kunyomi reading,Text
"desire, wish, hope, beg, implore [**Kun**]","願,ねがう","Onyomi: ガン = prayer, petition, vow",Guess the romaji equivalent of the Kunyomi reading,Text
"vessel, receptacle, utensil, implement, instrument, capacity, ability [**Kun**]","器,うつわ","Onyomi: キ = container, utensil, instrument, tool, apparatus, set, ability",Guess the romaji equivalent of the Kunyomi reading,Text
"flag, banner, standard, ensign, pennant, streamer [**Kun**]","旗,はた","Onyomi: キ = flag, banner, standard, ensign, pennant, streamer",Guess the romaji equivalent of the Kunyomi reading,Text
"loom [**Kun**]","機,はた","Onyomi: キ = opportunity, occasion, time, machine, airplane",Guess the romaji equivalent of the Kunyomi reading,Text
"cry, weep, wail, moan [**Kun**]","泣,なく","Onyomi: キュウ = cry, weep, wail, moan",Guess the romaji equivalent of the Kunyomi reading,Text
"want, wish for, request, demand, seek, search for, pursue (pleasure), hunt (a job), buy [**Kun**]","求,もとめる","Onyomi: キュウ = want, wish for, request, demand, seek, search for, pursue (pleasure), hunt (a job), buy",Guess the romaji equivalent of the Kunyomi reading,Text
"celebrate (a ceremony), join (hands in an effort), have (a child), arrest, become prosperous, be captured [**Kun**]","挙,あげる,あがる","Onyomi: キョ = plan, project, behavior, actions, step",Guess the romaji equivalent of the Kunyomi reading,Text
"both, neither (with neg.), all, and, as well as, including, with, together with, plural ending [**Kun**]","共,とも","Onyomi: キョウ = both, neither (with neg.), all, and, as well as, including, with, together with, plural ending",Guess the romaji equivalent of the Kunyomi reading,Text
"mirror, speculum, barrelhead, round ricecake offering [**Kun**]","鏡,かがみ","Onyomi: キョウ = mirror, speculum, barrelhead, round ricecake offering",Guess the romaji equivalent of the Kunyomi reading,Text
"emulate, compete with, compete, vie, bid, sell at auction [**Kun**]","競,きそう,せる","Onyomi: キョウ,ケイ = emulate, compete with",Guess the romaji equivalent of the Kunyomi reading,Text
"terminate, reach an extreme, be in a dilemma, investigate thoroughly, master, carry to extremes, height, acme, extremity [**Kun**]","極,きわめる,きわまる,きわみ","Onyomi: キョク,ゴク = end, highest rank, the poles, (electric) poles",Guess the romaji equivalent of the Kunyomi reading,Text
"crowd, flock, swarm, group, herd, bevy, school, cluster (of stars), clump, swarming [**Kun**]","群,むれる,むれ,むら","Onyomi: グン = group, crowd, gang, herd, swarm, flock, common run",Guess the romaji equivalent of the Kunyomi reading,Text
"lack, break, crack, chip, neglect, fail in, omit, be broken (off), be chipped, lack, be missing, wane, be vacant (a position) [**Kun**]","欠,かける,かく","Onyomi: ケツ = lack, gap",Guess the romaji equivalent of the Kunyomi reading,Text
"tie, bind, tie a knot, make (contracts, treaties, and friendships), join, finish, wind up, unite with, organize, do up (the hair), make (a braided fence), bind, fasten, tie up [**Kun**]","結,むすぶ,ゆう,ゆわえる","Onyomi: ケツ = tie, bind, tie a knot, make (contracts, treaties, and friendships), join, finish, wind up, unite with, organize",Guess the romaji equivalent of the Kunyomi reading,Text
"vigorous, healthy, sound [**Kun**]","健,すこやか","Onyomi: ケン = health, strength, sticktoitiveness",Guess the romaji equivalent of the Kunyomi reading,Text
"stand, rise, rouse oneself, be built, be established, go up (smoke), burn out, depart, take flight, run high (waves), stick into, be worked out, be maintained, save (face), establish oneself, begin life, spread (rumors), shut (door), be active, open (markets), be excited, come (seasons), makes (a total of thirty), stand something up, set up, raise, put up, set on edge, prick up (one’s ears), ","建,たてる,たつ","Onyomi: ケン,コン = build, raise",Guess the romaji equivalent of the Kunyomi reading,Text
"harden, tighten, freeze, curdle, strengthen, stabilize, defend, fortify, collect, amass, settle down, locate,stiffen, solidify, set, settle, congeal, clot, conglomerate, get together, be devoted to, hard, solid, tough, rigid, tight, steady, firm, strict, safe, reliable, upright, chaste, sonstant, stiff, bookish, classical, stubborn [**Kun**]","固,かためる,かたまる,かたい","Onyomi: コ = harden, stiffen, solidify, set, settle, congeal, clot, curdle, conglomerate, get together, be devoted to, settle down (weather)",Guess the romaji equivalent of the Kunyomi reading,Text
"like, be fond of,Love [**Kun**]","好,このむ,すく","Onyomi: コウ = like, be fond of",Guess the romaji equivalent of the Kunyomi reading,Text
"classical verbal ending equivalent to colloquial [**Kun**]","候,そうろう","Onyomi: コウ = season, weather",Guess the romaji equivalent of the Kunyomi reading,Text
"smell, scent, odor, aroma, perfume, fragrance, flavor,be fragrant [**Kun**]","香,か,かおり,かおる","Onyomi: コウ,キョウ = incense, fragrance",Guess the romaji equivalent of the Kunyomi reading,Text
"raise (the hands), stretch out( the hands in dancing), put up (an umbrella), carry (on the shoulder), build (a hut), stretch (a rope), graft (trees), carry (in the belt), lift up, offer,(the sun) shines, appear on the surface [**Kun**]","差,さす","Onyomi: サ = difference, variation, discrepancy, margin, balance, remainder (in subtraction)",Guess the romaji equivalent of the Kunyomi reading,Text
"most [**Kun**]","最,もっとも","Onyomi: サイ = most",Guess the romaji equivalent of the Kunyomi reading,Text
"greens, vegetables, the rape or mustard plant [**Kun**]","菜,な","Onyomi: サイ = side dish, greens, vegetables",Guess the romaji equivalent of the Kunyomi reading,Text
"tag, placard, name plate, check, charm, (playing) card, tender, bid [**Kun**]","札,ふだ","Onyomi: サツ = paper money, counter for bonds, etc",Guess the romaji equivalent of the Kunyomi reading,Text
"print [**Kun**]","刷,する","Onyomi: サツ = print",Guess the romaji equivalent of the Kunyomi reading,Text
"bear, give birth to, breed, spawn, produce, yield (interest),be born [**Kun**]","産,うむ,うまれる,うぶ","Onyomi: サン = childbirth, product, native (of a place), fortune, property",Guess the romaji equivalent of the Kunyomi reading,Text
"remain, be left over, stay, linger, survive,leave behind, keep back, leave undone, reserve, save, amass, bequeath [**Kun**]","残,のこる,のこす","Onyomi: ザン = remainder, balance",Guess the romaji equivalent of the Kunyomi reading,Text
"fall, scatter, be scattered, be shed, disperse, (rumor) spreads, run, spread, blur,dissipate (fog), dispel, take down or loosen (the hair), rout, distribute (handbills), distract (attention), splash on (a pattern),scatter (around), disarrange, leave untidy,lie scattered around, be in disorder [**Kun**]","散,ちる,ちらす,ちらかす,ちらかる","Onyomi: サン = scatter, disperse, spend, squander, dispel, dissipate, chase away",Guess the romaji equivalent of the Kunyomi reading,Text
"go, come, call, visit, visit a shrine, be defeated, be nonplussed, be madly in love, die [**Kun**]","参,まいる","Onyomi: サン = three, going, coming, visiting",Guess the romaji equivalent of the Kunyomi reading,Text
"clan, lineage, birth, surname [**Kun**]","氏,うじ","Onyomi: シ = Mr., family, clan",Guess the romaji equivalent of the Kunyomi reading,Text
"try, attempt,experiment, test, sample [**Kun**]","試,こころみる,ためす","Onyomi: シ = testing",Guess the romaji equivalent of the Kunyomi reading,Text
"resign [**Kun**]","辞,やめる","Onyomi: ジ = word, term, expression, sentence, an address",Guess the romaji equivalent of the Kunyomi reading,Text
"govern, manage, regulate, quell, subdue, patch up, heal,be at peace, calm down, be settled, be ruled,be mended, get well, be restored, return to normal, be installed (as a legal wife), change (from third to second class),mend, repair, put in order, reform, correct, revise, amend, redo, alter, cure, restore, adjust, regulate, convert (money) [**Kun**]","治,おさめる,おさまる,なおる,なおす","Onyomi: ジ,チ = peace, government,cure, heal, rule, conserve (resources),govern, manage, regulate, quell, subdue, patch up, heal",Guess the romaji equivalent of the Kunyomi reading,Text
"lose, miss (a chance) [**Kun**]","失,うしなう","Onyomi: シツ = error, fault, disadvantage, loss, demerit",Guess the romaji equivalent of the Kunyomi reading,Text
"borrow, have a loan, hire, rent [**Kun**]","借,かりる","Onyomi: シャク = borrowing",Guess the romaji equivalent of the Kunyomi reading,Text
"seed, kernel, kind, species, quality, tone, material, breed, topic, cause, source, trick, data, inside story, secret, leaven [**Kun**]","種,たね","Onyomi: シュ = kind, class, variety, seed, species",Guess the romaji equivalent of the Kunyomi reading,Text
"rotation, circumference, girth, surroundings, border, detour, tour, efficacy or effect (of something taken), spread (of flames) [**Kun**]","周,まわり","Onyomi: シュウ = circuit, lap, circumference, vicinity, Chou (dynasty)",Guess the romaji equivalent of the Kunyomi reading,Text
"celebration, festival, congratulations [**Kun**]","祝,いわう","Onyomi: シュク,シュウ = celebration, congratulations,",Guess the romaji equivalent of the Kunyomi reading,Text
"beginning, origin,including, and, as well as,(for) the first time, not until,first, new,first (time),begin to [**Kun**]","初,はじめ,はじめて,はつ,うい,そめる","Onyomi: ショ = beginning, first",Guess the romaji equivalent of the Kunyomi reading,Text
"set fire to, burn, fire, bake, roast (over a fire), toast, broil, parch, char, scorch, singe, cremate, print (photos), be envious of,be burnt, be burnt down, be roasted, be toasted, be grilled, be broiled, be scorched, be sunburnt, warm up, heat up (as a motor), be tarnished, fade, have heartburn, be jealous of, glow, be illuminated [**Kun**]","焼,やく,やける","Onyomi: ショウ = burning",Guess the romaji equivalent of the Kunyomi reading,Text
"castle, citadel [**Kun**]","城,しろ","Onyomi: ジョウ = castle",Guess the romaji equivalent of the Kunyomi reading,Text
"laugh, smile, ridicule, be in full bloom,smile, bloom, split, open, crack [**Kun**]","笑,わらう,えむ","Onyomi: ショウ = laughter",Guess the romaji equivalent of the Kunyomi reading,Text
"pine [**Kun**]","松,まつ","Onyomi: ショウ = pine",Guess the romaji equivalent of the Kunyomi reading,Text
"recite, chant, call upon, cry, yell (banzai), advocate, preach, quote (prices) [**Kun**]","唱,となえる","Onyomi: ショウ = recite, chant, call upon, cry, yell (banzai), advocate, preach, quote (prices)",Guess the romaji equivalent of the Kunyomi reading,Text
"rope, cord [**Kun**]","縄,なわ","Onyomi: ジョウ = rope, cord",Guess the romaji equivalent of the Kunyomi reading,Text
"shine,shine on, shed light on, illuminate, compare with, be bashful [**Kun**]","照,てる,てらす,てれる","Onyomi: ショウ = shine",Guess the romaji equivalent of the Kunyomi reading,Text
"become, get or grow (old), form (a part of), set in, come (time or seasons), turn into, be reduced to, consist of, be accomplished, result in, prove (fatal), amount to, play the part of, elapse, reach (a certain age), bear, stand, be promoted, be pleased to,do, perform, accomplish, form, make [**Kun**]","成,なる,なす","Onyomi: セイ,ジョウ = become, get or grow (old), form (a part of), set in, come (time or seasons), turn into, be reduced to, consist of, be accomplished, result in, prove (fatal), amount to, play the part of, elapse, reach (a certain age), bear, stand, be promoted, be pleased to",Guess the romaji equivalent of the Kunyomi reading,Text
"purify, cleanse, consecrate, exorcise,be purified, be cleaned,clean, clear, pure, innocent, noble [**Kun**]","清,きよい,きよまる,きよめる","Onyomi: セイ,ショウ = China, Manchu (dynasty)",Guess the romaji equivalent of the Kunyomi reading,Text
"look back, turn around, look back upon, review, examine oneself, take notice of,omit, eliminate, curtail, economize [**Kun**]","省,かえりみる,はぶく","Onyomi: セイ,ショウ = ministry, department, province (in China)",Guess the romaji equivalent of the Kunyomi reading,Text
"get quiet, calm down, grow still, subside, die down, be suppressed,calm, pacify, soothe, alleviate, appease, suppress, quell,quiet, still, silent, placid, serene, peaceful, soft (rain), gentle (voice), graceful, slow (walk), deserted [**Kun**]","静,しず,しずか,しずまる,しずめる","Onyomi: セイ,ジョウ = quiet, peace, inactivity",Guess the romaji equivalent of the Kunyomi reading,Text
"well [**Kun**]","井,い","Onyomi: セイ,ショウ = well",Guess the romaji equivalent of the Kunyomi reading,Text
"pile up, stack, lay, load, ship, take on, accumulate, amass, save,be piled up, be amassed, lie on, be covered (with snow), amount to, estimate, calculate, measure [**Kun**]","積,つむ,つもる","Onyomi: セキ = product (in math), acreage, contents, measurement",Guess the romaji equivalent of the Kunyomi reading,Text
"break, snap, fracture, knock out (teeth), fold, turn down, bend, make (a paper toy), yield (oneself), give in,breaking, small food box, time, occasion, juncture, opportunity,snap, break, be folded, submit, turn (to the left or right) [**Kun**]","折,おる,おり,おれる","Onyomi: セツ = break, snap, fracture, knock out (teeth), fold, turn down, bend, make (a paper toy), yield (oneself), give in",Guess the romaji equivalent of the Kunyomi reading,Text
"explain, expound, advocate, preach, teach, persuade [**Kun**]","説,とく","Onyomi: セツ,ゼイ = opinion, view, assertion, comment, theory, rumor, report, version",Guess the romaji equivalent of the Kunyomi reading,Text
"joint, knuckle, knob, lump, knot, tune, melody, point (in a talk) [**Kun**]","節,ふし","Onyomi: セツ,セチ = season, period, occasion, time, verse, clause, paragraph, section, stanza, integrity, honor",Guess the romaji equivalent of the Kunyomi reading,Text
"select, choose, cull out, elect, prefer, decide on [**Kun**]","選,えらぶ","Onyomi: セン = selection, choice",Guess the romaji equivalent of the Kunyomi reading,Text
"shallow, superficial, short (time), slight (connection), pale, light (color) [**Kun**]","浅,あさい","Onyomi: セン = shallow, superficial, short (time), slight (connection), pale, light (color)",Guess the romaji equivalent of the Kunyomi reading,Text
"wage war, fight, engage in a contest, struggle against,war, fight, battle, encounter [**Kun**]","戦,いくさ,たたかう","Onyomi: セン = war, battle, game, match",Guess the romaji equivalent of the Kunyomi reading,Text
"dispute, argue, be at variance, compete [**Kun**]","争,あらそう","Onyomi: ソウ = dispute, argue, be at variance, compete",Guess the romaji equivalent of the Kunyomi reading,Text
"nest, rookery, breeding place, beehive, cobweb, den, haunt [**Kun**]","巣,す","Onyomi: ソウ = nest, rookery, breeding place, beehive, cobweb, den, haunt",Guess the romaji equivalent of the Kunyomi reading,Text
"warehouse, godown, cellar, depository, treasury, granary, elevator [**Kun**]","倉,くら","Onyomi: ソウ = storehouse",Guess the romaji equivalent of the Kunyomi reading,Text
"bundle, bunch, sheaf, coil [**Kun**]","束,たば","Onyomi: ソク = bundle, sheaf, ream (of paper)",Guess the romaji equivalent of the Kunyomi reading,Text
"continue, be contiguous [**Kun**]","続,つづく,つづける","Onyomi: ゾク = continuation, second series",Guess the romaji equivalent of the Kunyomi reading,Text
"a side, surroundings, (watch) case [**Kun**]","側,がわ","Onyomi: ソク = lean to one side, oppose, look aside, regret",Guess the romaji equivalent of the Kunyomi reading,Text
"grandchild [**Kun**]","孫,まご","Onyomi: ソン = descendants",Guess the romaji equivalent of the Kunyomi reading,Text
"belt, sash, girdle, band, belting,wear (at the belt), carry, be armed with, be entrusted with, assume, take on (the character of), be tinged with, gird up (one’s loins) [**Kun**]","帯,おびる,おび","Onyomi: タイ = belt, zone",Guess the romaji equivalent of the Kunyomi reading,Text
"place, put, set, deposit, lay, leave behind, keep, have, leave, establish, employ, appoint, post, station, pawn, skip (one day),be formed (dew) [**Kun**]","置,おく","Onyomi: チ = place, put, set, deposit, lay, leave behind, keep, have, leave, establish, employ, appoint, post, station, pawn, skip (one day),be formed (dew)",Guess the romaji equivalent of the Kunyomi reading,Text
"offing, open sea [**Kun**]","沖,おき","Onyomi: チュウ = offing, open sea",Guess the romaji equivalent of the Kunyomi reading,Text
"relation, relationship [**Kun**]","仲,なか","Onyomi: チュウ = relation, relationship",Guess the romaji equivalent of the Kunyomi reading,Text
"show a signs or symptoms of,signs, omen, symptoms [**Kun**]","兆,きざす,きざし","Onyomi: チョウ = sign, omen, indication, portent, trillion",Guess the romaji equivalent of the Kunyomi reading,Text
"bottom, sole, depth, bowels (of the earth), bottom price [**Kun**]","底,そこ","Onyomi: テイ = bottom, base, kind, sort",Guess the romaji equivalent of the Kunyomi reading,Text
"low, short, humble, low (voice) [**Kun**]","低,ひくい,ひくめる,ひくまる","Onyomi: テイ = low",Guess the romaji equivalent of the Kunyomi reading,Text
"mark, target, object, the point [**Kun**]","的,まと","Onyomi: テキ = mark, target, object, the point,adjective ending",Guess the romaji equivalent of the Kunyomi reading,Text
"go along, walk along, follow,be transmitted, be circulated, be introduced into,report, tell, impart, transmit, propagate, teach, bequeath [**Kun**]","伝,つたわる,つたえる,つたう","Onyomi: デン = legend, tradition, life, biography, commentary, communicating",Guess the romaji equivalent of the Kunyomi reading,Text
"serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of) [**Kun**]","努,つとめる","Onyomi: ド = serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)",Guess the romaji equivalent of the Kunyomi reading,Text
"a light [**Kun**]","灯,ひ","Onyomi: トウ = lamp, light, counter for lights",Guess the romaji equivalent of the Kunyomi reading,Text
"work, labor, do, act, commit, practice, work on, come into play, be conjugated, reduce the price [**Kun**]","働,はたらく","Onyomi: ドウ = work, labor, do, act, commit, practice, work on, come into play, be conjugated, reduce the price",Guess the romaji equivalent of the Kunyomi reading,Text
"hot [**Kun**]","熱,あつい","Onyomi: ネツ = heat, warmth, temperature, fever, mania, fad, enthusiasm, passion",Guess the romaji equivalent of the Kunyomi reading,Text
"be defeated [**Kun**]","敗,やぶれる","Onyomi: ハイ = defeat, reversal",Guess the romaji equivalent of the Kunyomi reading,Text
"plum, plum tree [**Kun**]","梅,うめ","Onyomi: バイ = plum, plum tree",Guess the romaji equivalent of the Kunyomi reading,Text
"cooked rice, meal, food, livelihood [**Kun**]","飯,めし","Onyomi: ハン = cooked rice, meal, food",Guess the romaji equivalent of the Kunyomi reading,Text
"fly, skip (pages),fly (a kite), let fly, blow away, scatter, splash, drive fast, skip over, omit, issue, send out [**Kun**]","飛,とぶ,とばす","Onyomi: ヒ = fly, skip (pages)",Guess the romaji equivalent of the Kunyomi reading,Text
"certainly, positively, invariably [**Kun**]","必,かならず","Onyomi: ヒツ = certainly",Guess the romaji equivalent of the Kunyomi reading,Text
"attach, join, stick, glue, fasten, sew on, furnish (a house with), wear, put on, make an entry, appraise, set (a price), apply (ointment), bring alongside, place (under guard or a doctor), follow, shadow, add, append, affix, load, give (courage to), keep (an eye on), establish (relations or understanding),be connected with, be dyed, be stained, be scarred, be recorded, be attached to, (fires)","付,つける,つく","Onyomi: フ = give to, submit to, refer to, affix, attach, append",Guess the romaji equivalent of the Kunyomi reading,Text
"be rich, become wealthy, teem with, abound in, be fruitful, be rife, be replete,wealth, mammon, fortune, resources, lottery [**Kun**]","富,とむ,とみ","Onyomi: フ,フウ = enrich",Guess the romaji equivalent of the Kunyomi reading,Text
"husband, spouse [**Kun**]","夫,おっと","Onyomi: フ,フウ = husband, man",Guess the romaji equivalent of the Kunyomi reading,Text
"branch off, diverge from, fork, split, be divided, part with, be divorced, bid farewell, break up, disperse, scatter [**Kun**]","別,わかれる","Onyomi: ベツ = divide, split, separate, isolate, distribute, share, distinguish, spare",Guess the romaji equivalent of the Kunyomi reading,Text
"change, vary, be revised, be different, be queer, move, be transferred,vary convert, revise, amend [**Kun**]","変,かわる,かえる","Onyomi: ヘン = change, accident, calamity, uprising, something strange",Guess the romaji equivalent of the Kunyomi reading,Text
"vicinity [**Kun**]","辺,あたり,べ","Onyomi: ヘン = side, boundary, border, beach, region, district, rural areas, vicinity, approximation",Guess the romaji equivalent of the Kunyomi reading,Text
"news, tidings, connection [**Kun**]","便,たより","Onyomi: ベン,ビン = convenience, facility, excreta, stools, evacuation,chance, mail, letter",Guess the romaji equivalent of the Kunyomi reading,Text
"wrap, pack up, cover with, dress in, conceal [**Kun**]","包,つつむ","Onyomi: ホウ = wrap, pack up, cover with, dress in, conceal",Guess the romaji equivalent of the Kunyomi reading,Text
"desire, aspire to, expect, hope for, like, choose, see, command (a view of) [**Kun**]","望,のぞむ","Onyomi: ボウ,モウ = full moon, hope",Guess the romaji equivalent of the Kunyomi reading,Text
"pasture [**Kun**]","牧,まき","Onyomi: ボク = care for, shepherd, feed",Guess the romaji equivalent of the Kunyomi reading,Text
"end, close, tip, top, the future, posterity, youngest child [**Kun**]","末,すえ","Onyomi: マツ,バツ = end, powder",Guess the romaji equivalent of the Kunyomi reading,Text
"be full, rise (tides), mature, expire,fill, supply, make good, satisfy, appease, answer (the need), meet (the demand) [**Kun**]","満,みちる,みたす","Onyomi: マン = fullness, enough, pride,full, fully, fulfillment, a full (year), a full (five years)",Guess the romaji equivalent of the Kunyomi reading,Text
"people, nation, subjects [**Kun**]","民,たみ","Onyomi: ミン = people, nation, subjects",Guess the romaji equivalent of the Kunyomi reading,Text
"if there were none, were it not for, unless [**Kun**]","無,ない","Onyomi: ム,ブ = nothing, nil, negation",Guess the romaji equivalent of the Kunyomi reading,Text
"cheer up, be in high spirits [**Kun**]","勇,いさむ","Onyomi: ユウ = bravery,courage, heroism",Guess the romaji equivalent of the Kunyomi reading,Text
"bring up, rear, adopt, foster, support, promote (health), cultivate, develop [**Kun**]","養,やしなう","Onyomi: ヨウ = bring up, rear, adopt, foster, support, promote (health), cultivate, develop",Guess the romaji equivalent of the Kunyomi reading,Text
"require, need, waylay, ambush,pivot, the main point, the key (to) [**Kun**]","要,かなめ,いる","Onyomi: ヨウ = main point, essence, aim, secret, need",Guess the romaji equivalent of the Kunyomi reading,Text
"bathe in, pour on oneself, bask in, be flooded with, be under (fire), be accused of, be charged with, expose oneself to, be subjected to, receive (applause),pour on, subject to, impute to, deluge with [**Kun**]","浴,あびる,あびせる","Onyomi: ヨク = bathe, be favored with, bask in",Guess the romaji equivalent of the Kunyomi reading,Text
"take effect, do (a person) good, work, operate, tell (on one's strength), be available (bus or phone) [**Kun**]","利,きく","Onyomi: リ = advantage, benefit, gain, interest, victory",Guess the romaji equivalent of the Kunyomi reading,Text
"good, goodnatured, pleasing, precious, noble, lovely, beautiful, fine, lucky, efficacious, right, suitable, justifiable, appropriate, satisfactory, better, all right, unnecessary, no objection, intimate, friendly, easy, well, desirous [**Kun**]","良,よい","Onyomi: リョウ = good, fine",Guess the romaji equivalent of the Kunyomi reading,Text
"measure, gauge, weigh, fathom, sound, compute, estimate [**Kun**]","量,はかる","Onyomi: リョウ = quantity, amount, volume, magnanimity, a measure",Guess the romaji equivalent of the Kunyomi reading,Text
"circle, ring, link, wheel, hoop, loop [**Kun**]","輪,わ","Onyomi: リン = ring, circle, wheel, corolla, wheel counter",Guess the romaji equivalent of the Kunyomi reading,Text
"kind, sort, class, match, equal [**Kun**]","類,たぐい","Onyomi: ルイ = kind, variety, class, genus, description, parallel case, an equal,resembling",Guess the romaji equivalent of the Kunyomi reading,Text
"cool down, grow cold, feel chilly,cool, refrigerate,cool (in water or ice), banter, make fun, speak playfully, tease, windowshop, look in at a shop,get cold, abate, subside, dampen, cool down (interest), come down (interest, enthusiasm, etc.), let cool, throw a damper on, spoil,cold drinking water,cold, chilly, icy, freezing, cold hearted [**Kun**]","冷,つめたい,ひえる,ひや,ひやす,ひやかす,さめる,さます","Onyomi: レイ = cold, cool",Guess the romaji equivalent of the Kunyomi reading,Text
"compare to, speak figuratively, illustrate [**Kun**]","例,たとえる","Onyomi: レイ = custom, usage, precedent, case, example, parallel, illustration",Guess the romaji equivalent of the Kunyomi reading,Text
"range, be connected with, join, stand in a row, attend, join one's people (in death),put in a row,take (someone) along [**Kun**]","連,つらなる,つらねる,つれる","Onyomi: レン = ream, set, party, company, gang, clique, series counter",Guess the romaji equivalent of the Kunyomi reading,Text
"grow old [**Kun**]","老,おいる,ふける","Onyomi: ロウ = aging, old age, old people",Guess the romaji equivalent of the Kunyomi reading,Text
"100000000 [**On**]","億,オク","",Guess the romaji equivalent of the Onyomi reading,Text
"army, force, troops [**On**]","軍,グン","",Guess the romaji equivalent of the Onyomi reading,Text
"art, craft, artistic accomplishment, performance, acting, trick, stunt, feat [**On**]","芸,ゲイ","",Guess the romaji equivalent of the Onyomi reading,Text
"ceremony, celebration, law code [**On**]","典,テン","",Guess the romaji equivalent of the Onyomi reading,Text
"charge, rate, fee, allowance, materials, measuring [**On**]","料,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"child [**On**]","児,ジ,ニ","",Guess the romaji equivalent of the Onyomi reading,Text
"comletion, end [**On**]","完,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"command esteem, win acclaim, gain, receive,doctor, PhD, exposition, fair, exhibition [**On**]","博,ハク,バク","",Guess the romaji equivalent of the Onyomi reading,Text
"congratulations, felicitations, compliments, joy of the occasion [**On**]","賀,ガ","",Guess the romaji equivalent of the Onyomi reading,Text
"consultation, deliberation, debate, consideration, proposal, suggestion [**On**]","議,ギ","",Guess the romaji equivalent of the Onyomi reading,Text
"cooperation [**On**]","協,キョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"county, district [**On**]","郡,グン","",Guess the romaji equivalent of the Onyomi reading,Text
"duplicate, copy, assistant, associate [**On**]","副,フク","",Guess the romaji equivalent of the Onyomi reading,Text
"effect, testing,beneficial effect (of austerities) [**On**]","験,ケン,ゲン","",Guess the romaji equivalent of the Onyomi reading,Text
"England, Britain, gifted person, wit [**On**]","英,エイ","",Guess the romaji equivalent of the Onyomi reading,Text
"fetters, machine, instrument [**On**]","械,カイ","",Guess the romaji equivalent of the Onyomi reading,Text
"fishing, fishery, catch, haul [**On**]","漁,ギョ,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"forking road, street, scene, quarters, arena, theater [**On**]","岐,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"graduate, soldier, private [**On**]","卒,ソツ","",Guess the romaji equivalent of the Onyomi reading,Text
"Greece [**On**]","希,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"help [**On**]","佐,サ","",Guess the romaji equivalent of the Onyomi reading,Text
"hill, mound [**On**]","阜,フ","",Guess the romaji equivalent of the Onyomi reading,Text
"injury, harm, damage, mischief, interference [**On**]","害,ガイ","",Guess the romaji equivalent of the Onyomi reading,Text
"Japanese reading (of a character), explanation of a character, lesson, regulation, rule [**On**]","訓,クン","",Guess the romaji equivalent of the Onyomi reading,Text
"label, ballot, ticket, sign [**On**]","票,ヒョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"labor, toil, trouble [**On**]","労,ロウ","",Guess the romaji equivalent of the Onyomi reading,Text
"land [**On**]","陸,リク","",Guess the romaji equivalent of the Onyomi reading,Text
"law, rule, principle, legislation, regulation, code, method, way, model, manner, system, process, art, technique, rites, religion, doctrine, reason, mood (of verbs) [**On**]","法,ホウ,ハッ,ホッ","",Guess the romaji equivalent of the Onyomi reading,Text
"lesson, section, department, allotment, division [**On**]","課,カ","",Guess the romaji equivalent of the Onyomi reading,Text
"log, timber, lumber, wood, material, talent [**On**]","材,ザイ","",Guess the romaji equivalent of the Onyomi reading,Text
"look, appearance, spectacle, condition, view, outlook [**On**]","観,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"love, affection, favorite [**On**]","愛,アイ","",Guess the romaji equivalent of the Onyomi reading,Text
"merits, meritorious deeds, success, credit, honor, effect, class (in court orders) [**On**]","功,コウ,ク","",Guess the romaji equivalent of the Onyomi reading,Text
"more and more, be luxuriant, planting, turbidity [**On**]","滋,ジ","",Guess the romaji equivalent of the Onyomi reading,Text
"negation, bad, clumsy, ugly [**On**]","不,フ,ブ","",Guess the romaji equivalent of the Onyomi reading,Text
"not yet,un, not [**On**]","未,ミ","",Guess the romaji equivalent of the Onyomi reading,Text
"official, government office [**On**]","司,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"one, single, simple, singular, individual [**On**]","単,タン","",Guess the romaji equivalent of the Onyomi reading,Text
"order, command, ordinance, law, decree [**On**]","令,レイ","",Guess the romaji equivalent of the Onyomi reading,Text
"order, turn, right, docility, obedience, occasion [**On**]","順,ジュン","",Guess the romaji equivalent of the Onyomi reading,Text
"party, company, corps, squad, crew, band, posse, force, unit [**On**]","隊,タイ","",Guess the romaji equivalent of the Onyomi reading,Text
"party, set, gang, companions, people [**On**]","徒,ト","",Guess the romaji equivalent of the Onyomi reading,Text
"path, diameter, method [**On**]","径,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"peace [**On**]","康,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
