question,answer,comment,instruction
"跣
sample words:
玄人跣
素跣",はだし,"玄人跣(くろうとはだし):ability that outdoes (shames) professionals
素跣(すはだし):barefoot",Not Jouyou.
"踵
sample words:
踵を返す",きびす,踵を返す(きびすをかえす):to return; to turn back; to turn on one's heel,Not Jouyou.
"踵
sample words:
踵落とし",かかと,踵落とし(かかとおとし):axe kick; ax kick,Not Jouyou.
"躯
sample words:
躯で覚える",からだ,躯で覚える(からだでおぼえる):to master something (through personal experience),Not Jouyou.
"躾
sample words:
不躾",しつけ,不躾(ぶしつけ):insolent; blunt; impolite; ill-bred; rude; impude.,Not Jouyou.
"辰
sample words:
辰年
辰の年
辰の日",たつ,"辰年(たつどし):year of the Dragon
辰の年(たつのとし):year of the Dragon
辰の日(たつのひ):day of the Dragon",Not Jouyou.
"辻
sample words:
辻駕籠
辻自動車
辻褄が合う",つじ,"辻駕籠(つじかご):street palanquin
辻自動車(つじじどうしゃ):taxicab
辻褄が合う(つじつまがあう):to be coherent; to be consistent",Not Jouyou.
"遑
sample words:
枚挙に遑が無い",いとま,枚挙に遑が無い(まいきょにいとまがない):too numerous to mention; too many to count,Not Jouyou.
"酉
sample words:
酉年
酉の年
酉の日",とり,"酉年(とりどし):year of the Cock; year of the Rooster
酉の年(とりのとし):year of the Rooster
酉の日(とりのひ):day of the Cock; day of the Rooster",Not Jouyou.
"醋
sample words:
醋橘",す,"醋橘(すだち):sudachi (species of Japanese citrus, Citrus sudac.",Not Jouyou.
"釘
sample words:
掛け釘
木釘
目釘",くぎ,"掛け釘(かけくぎ):peg
木釘(きくぎ):wooden peg
目釘(めくぎ):rivet on a sword hilt",Not Jouyou.
"鉉
sample words:
鉉鍋",つる,鉉鍋(つるなべ):pot with a bail for a handle,Not Jouyou.
"銹
sample words:
黒銹病
銹菌
銹病",さび,"黒銹病(くろさびびょう):black rust
銹菌(さびきん):rust (fungus)
銹病(さびびょう):rust fungus; (plant) rust",Not Jouyou.
"鋏
sample words:
木鋏
梳き鋏
止め鋏",はさみ,"木鋏(きばさみ):pruning shears
梳き鋏(すきばさみ):thinning scissors; thinning shears
止め鋏(とめばさみ):final cut severing a wrestler's top-knot in his r.",Not Jouyou.
"鋸
sample words:
金鋸
鋸歯
鋸屋根",のこぎり,"金鋸(かねのこぎり):hacksaw
鋸歯(のこぎりば):teeth of a saw; serration
鋸屋根(のこぎりやね):sawtooth roof; saw-tooth roof",Not Jouyou.
"錆
sample words:
赤錆
錆び錆び
錆びる",さび,"赤錆(あかさび):rust
錆び錆び(さびさび):rusty; rusted
錆びる(さびる):to rust; to become rusty",Not Jouyou.
"錨
sample words:
錨草
錨綱
予備錨",いかり,"錨草(いかりそう):horny goat weed (Epimedium grandiflorum var. thun.
錨綱(いかりづな):anchor cable
予備錨(よびいかり):spare anchor",Not Jouyou.
"錫
sample words:
塩化錫
酸化錫
錫石",すず,"塩化錫(えんかすず):tin chloride
酸化錫(さんかすず):stannous oxide (SnO); stannic oxide (SnO2)
錫石(すずいし):cassiterite",Not Jouyou.
"鎧
sample words:
板金鎧
鎧戸
鎧蜥蜴",よろい,"板金鎧(ばんきんよろい):plate armor; plate armour
鎧戸(よろいど):slatted shutter; louver door (window)
鎧蜥蜴(よろいとかげ):girdle-tailed lizard",Not Jouyou.
"鑓
sample words:
毛鑓",やり,"毛鑓(けやり):long, feathered ornamental spear carried at the h.",Not Jouyou.
"隼
sample words:
白隼
稚児隼
隼科",はやぶさ,"白隼(しろはやぶさ):gyrfalcon (Falco rusticolus)
稚児隼(ちごはやぶさ):northern hobby (Falco subbuteo)
隼科(はやぶさか):Falconidae (family of birds of prey)",Not Jouyou.
"雀
sample words:
黄色雀蛾
着た切り雀
小海雀",すずめ,"黄色雀蛾(きいろすずめ):yellow hawk moth
着た切り雀(きたきりすずめ):owning nothing except the clothes on one's back
小海雀(こうみすずめ):least auklet (Aethia pusilla)",Not Jouyou.
"雁
sample words:
雁首
雁の便り
雁の使い",かり,"雁首(かりくび):head of the penis; corona glandis penis; goosenec..
雁の便り(かりのたより):(a) letter
雁の使い(かりのつかい):person carrying a letter; (a) letter",Not Jouyou.
"雛
sample words:
巣雛
巣雛
東洋雛蝙蝠",ひな,"巣雛(すひな):nestling
巣雛(すびな):nestling
東洋雛蝙蝠(とうようひなこうもり):Asian particolored bat (Vespertilio sinensis)",Not Jouyou.
"雛
sample words:
雛豆",ひよこ,雛豆(ひよこまめ):garbanzo bean; chickpea (Cicer arietinum),Not Jouyou.
"雫
sample words:
雨雫
雨雫
華の雫",しずく,"雨雫(あましずく):crying; raindrop
雨雫(あめしずく):raindrop; crying
華の雫(はなのしずく):dew that trickles down from a flower",Not Jouyou.
"霞
sample words:
霞石
霞ゖ関
霞目",かすみ,"霞石(かすみいし):nepheline
霞ゖ関(かすみがせき):district of Tokyo where most of Japan's governmen...
霞目(かすみめ):partial blindness; dim eyesight",Not Jouyou.
"鞄
sample words:
折り鞄
肩掛け鞄
鞄語",かばん,"折り鞄(おりかばん):portfolio; briefcase
肩掛け鞄(かたかけかばん):shoulder bag
鞄語(かばんご):portmanteau word",Not Jouyou.
"鞍
sample words:
鞍掛海豹
鞍擦れ
鞍馬天狗",くら,"鞍掛海豹(くらかけあざらし):ribbon seal (Histriophoca fasciata)
鞍擦れ(くらずれ):saddle sore
鞍馬天狗(くらまてんぐ):Kurama tengu; tengu of Kyoto's Mount Kurama, said..",Not Jouyou.
"頚
sample words:
頚飾り
頚輪
手頚",くび,"頚飾り(くびかざり):choker; necklace
頚輪(くびわ):(animal) collar; necklace; choker
手頚(てくび):wrist",Not Jouyou.
"頤
sample words:
頤で人を使う",あご,頤で人を使う(あごでひとをつかう):to set someone to work in an arrogant fashion; to.,Not Jouyou.
"頰
sample words:
猿頰貝
頰冠り
頰杖",ほお,"猿頰貝(さるぼおがい):Anadara kagoshimensis (species of ark clam)
頰冠り(ほおかぶり):covering one's head with a handkerchief, scarf, e..
頰杖(ほおづえ):resting one's chin in one's hands; angle brace; b.",Not Jouyou.
"頰
sample words:
頰杖",ほほ,頰杖(ほほづえ):angle brace; resting one's chin in one's hands; b.,Not Jouyou.
"頸
sample words:
頸根
頸輪蝙蝠
黒頸こぶら",くび,"頸根(くびね):scruff of the neck
頸輪蝙蝠(くびわこうもり):Japanese short-tailed bat (Eptesicus japonensis)
黒頸こぶら(くろくびこぶら):black-necked spitting cobra (Naja nigricollis)",Not Jouyou.
"飴
sample words:
飴ちゃん
飴煮
飴屋",あめ,"飴ちゃん(あめちゃん):(hard) candy; toffee
飴煮(あめに):food boiled in sugared broth
飴屋(あめや):candy maker; candy shop",Not Jouyou.
"餠
sample words:
三日の餠",もちい,三日の餠(みかのもちい):Heian-period ceremony where a newlywed groom and .,Not Jouyou.
"餠
sample words:
供餠
高麗餠
三日夜の餠",もち,"供餠(くもち):mochi rice cakes used as offering
高麗餠(これもち):Kagoshima mochi made from a mixture of rice flour.
三日夜の餠(みかよのもち):Heian-period ceremony where a newlywed groom and .",Not Jouyou.
"髭
sample words:
かいぜる髭
口髭
鼻髭",ひげ,"かいぜる髭(かいぜるひげ):handlebar mustache
口髭(くちひげ):mustache; moustache
鼻髭(はなひげ):mustache; moustache",Not Jouyou.
"髮
sample words:
髮を切る
結び髮",かみ,"髮を切る(かみをきる):to cut hair; to give a haircut; to get a haircut
結び髮(むすびがみ):tied-up hairstyle",Not Jouyou.
"髯
sample words:
口髯
髯発条
髯もじゃ",ひげ,"口髯(くちひげ):moustache; mustache
髯発条(ひげぜんまい):hairspring; balance spring
髯もじゃ(ひげもじゃ):bearded",Not Jouyou.
"鬘
sample words:
全鬘
百日鬘",かつら,"全鬘(ぜんかつら):full wig; whole wig
百日鬘(ひゃくにちかつら):long-haired wig used in kabuki (used metaphorical.",Not Jouyou.
"鬚
sample words:
大葉蛇の鬚
大鬚回り
口鬚",ひげ,"大葉蛇の鬚(おおばじゃのひげ):Ophiopogon planiscapus (flowering plant in the As.
大鬚回り(おおひげまわり):Volvox (genus of green algae)
口鬚(くちひげ):moustache; mustache",Not Jouyou.
"魁
sample words:
魁ける",さきがけ,"魁ける(さきがける):to be ahead of (others, the times, etc.); to do (.",Not Jouyou.
"鮑
sample words:
鮑の片思い
鮑熨斗
熨斗鮑",あわび,"鮑の片思い(あわびのかたおもい):secret, unrequited love
鮑熨斗(あわびのし):dried stretched abalone flesh
熨斗鮑(のしあわび):thin string of dried abalone (often tied to a gif.",Not Jouyou.
"鮓
sample words:
江戸前鮓
早鮓
鮒鮓",すし,"江戸前鮓(えどまえずし):Edo-style sushi (usu. nigirizushi)
早鮓(はやずし):type of sushi with vinegared fish and rice lightl.
鮒鮓(ふなずし):old-style fermented crucian carp sushi; funazushi",Not Jouyou.
"鮨
sample words:
いなり鮨
黄身鮨
鮨酢",すし,"いなり鮨(いなりずし):sushi wrapped in fried tofu; inarizushi
黄身鮨(きみずし):sushi with egg yolk instead of rice; kimizushi
鮨酢(すしず):seasoned vinegar used for preparing sushi rice",Not Jouyou.
"鮪
sample words:
磯鮪
梶木鮪
黒鮪",まぐろ,"磯鮪(いそまぐろ):dogtooth tuna (Gymnosarda unicolor)
梶木鮪(かじきまぐろ):marlin
黒鮪(くろまぐろ):Pacific bluefin tuna (Thunnus orientalis)",Not Jouyou.
"鮫
sample words:
恵比須鮫
尾黒目白鮫
鮫鞘",さめ,"恵比須鮫(えびすざめ):broadnose sevengill shark (Notorynchus cepedianus..
尾黒目白鮫(おぐろめじろざめ):grey reef shark; blacktail reef shark (Carcharhin..
鮫鞘(さめざや):sharkskin scabbard",Not Jouyou.
"鮭
sample words:
燻し鮭
鮭茶づけ
塩鮭",さけ,"燻し鮭(いぶしざけ):smoked salmon; lox
鮭茶づけ(さけちゃづけ):chazuke with salmon
塩鮭(しおざけ):salted salmon",Not Jouyou.
"鮭
sample words:
生鮭
焼き鮭",しゃけ,"生鮭(なまじゃけ):raw salmon; unsalted salmon; fresh salmon
焼き鮭(やきしゃけ):grilled salmon",Not Jouyou.
"鯉
sample words:
銀湯鯉
鯉口を切る
緋鯉",こい,"銀湯鯉(ぎんゆごい):barred flagtail (Kuhlia mugil); five-bar flagtail
鯉口を切る(こいぐちをきる):to loosen one's sword slightly in the scabbard
緋鯉(ひごい):golden carp; red carp",Not Jouyou.
"鯖
sample words:
鯖折
鯖を読む
真鯖",さば,"鯖折(さばおり):forward force down
鯖を読む(さばをよむ):to manipulate figures to one's advantage; to coun..
真鯖(まさば):chub mackerel (Scomber japonicus)",Not Jouyou.
"鯛
sample words:
黄鯛
腐っても鯛
すぺいん鯛",たい,"黄鯛(きだい):yellowback sea bream (Dentex tumifrons)
腐っても鯛(くさってもたい):even if it's rotten, it's still sea bream; an old..
すぺいん鯛(すぺいんだい):red sea bream (Pagellus bogaraveo)",Not Jouyou.
"鯵
sample words:
秋鯵
鯵の開き
鯵ふらい",あじ,"秋鯵(あきあじ):horse mackerel caught in autumn
鯵の開き(あじのひらき):horse mackerel, cut open and dried
鯵ふらい(あじふらい):deep-fried horse mackerel",Not Jouyou.
"鰮
sample words:
関取鰮",いわし,関取鰮(せきとりいわし):Rouleina watasei (type of slickhead fish),Not Jouyou.
"鰯
sample words:
鰯油
潤目鰯
片口鰯",いわし,"鰯油(いわしゆ):pilchard oil; sardine oil
潤目鰯(うるめいわし):round herring (Etrumeus teres)
片口鰯(かたくちいわし):Japanese anchovy (Engraulis japonica)",Not Jouyou.
"鰹
sample words:
鰹木
鰹だし
鰹の烏帽子",かつお,"鰹木(かつおぎ):log on the roof of a shrine set perpendicular to .
鰹だし(かつおだし):(dried) bonito stock
鰹の烏帽子(かつおのえぼし):Portuguese man-of-war (Physalia physalis)",Not Jouyou.
"鰺
sample words:
鰺刺
鰺のたたき
糸引鰺",あじ,"鰺刺(あじさし):tern (esp. the common tern, Sterna hirundo)
鰺のたたき(あじのたたき):fresh scad
糸引鰺(いとひきあじ):African pompano (Alectis ciliaris)",Not Jouyou.
"鰻
sample words:
鰻どん
鰻屋
永良部鰻",うなぎ,"鰻どん(うなぎどん):eel donburi; bowl of rice topped with eel
鰻屋(うなぎや):eel restaurant
永良部鰻(えらぶうなぎ):Erabu black-banded sea krait (Laticauda semifasci.",Not Jouyou.
"鱗
sample words:
鱗板",こけら,鱗板(こけらいた):thin shingles,Not Jouyou.
"鱗
sample words:
鱗雲
鱗引き
三つ鱗",うろこ,"鱗雲(うろこぐも):cirrocumulus cloud
鱗引き(うろこひき):fish scaler
三つ鱗(みつうろこ):mitsuuroko emblem (three triangles in a triangula.",Not Jouyou.
"鳩
sample words:
飼い鳩
羽白海鳩
鳩小屋",はと,"飼い鳩(かいばと):domestic pigeon
羽白海鳩(はじろうみばと):tystie; black guillemot (Cepphus grylle)
鳩小屋(はとごや):dovecote; pigeon house",Not Jouyou.
"鴉
sample words:
鴉天狗
千島鵜鴉
灰色星鴉",からす,"鴉天狗(からすてんぐ):small, crow-billed tengu
千島鵜鴉(ちしまうがらす):violet shag; red-faced cormorant (Phalacrocorax u.
灰色星鴉(はいいろほしがらす):Clark's nutcracker (Nucifraga columbiana)",Not Jouyou.
"鴨
sample words:
いい鴨
鴨打ち
鴨にする",かも,"いい鴨(いいかも):easy target; easy game; desirable prey; easy mark.
鴨打ち(かもうち):duck hunting
鴨にする(かもにする):to swindle; to easily attain victory; to dupe",Not Jouyou.
"鵆
sample words:
友鵆",ちどり,友鵆(ともちどり):flocking plovers; flock of plovers,Not Jouyou.
"鷲
sample words:
双頭の鷲
禿鷲
鷲座",わし,"双頭の鷲(そうとうのわし):double-headed eagle (symbol of heraldry)
禿鷲(はげわし):Old World vulture
鷲座(わしざ):the Eagle; Aquila (constellation)",Not Jouyou.
"鷹
sample words:
小鷹狩
鷹野
鷹派",たか,"小鷹狩(こたかがり):falconry (using small hawks or falcons)
鷹野(たかの):falconry
鷹派(たかは):hardline faction; hardliners; hawks",Not Jouyou.
"黴
sample words:
赤ぱん黴
蛙壷黴症
黴が生える",かび,"赤ぱん黴(あかぱんかび):Neurospora crassa (species of red bread mould)
蛙壷黴症(かえるつぼかびしょう):chytridiomycosis (fatal infectious disease of amp.
黴が生える(かびがはえる):to get mouldy; to get out-of-fashion; to get mold.",Not Jouyou.
"鼠
sample words:
かんがる鼠
木鼠
濡れ鼠",ねずみ,"かんがる鼠(かんがるねずみ):kangaroo rat (of North America; any rodent of gen.
木鼠(きねずみ):squirrel
濡れ鼠(ぬれねずみ):like a drowned rat; soaked to the skin",Not Jouyou.
"鼠
sample words:
梅鼠
鼠子",ねず,"梅鼠(うめねず):rose grey; grayish pink
鼠子(ねずこ):Japanese arborvitae (Thuja standishii)",Not Jouyou.
"鼾
sample words:
鼾を掻く
大鼾
高鼾",いびき,"鼾を掻く(いびきをかく):to snore
大鼾(おおいびき):loud snore
高鼾(たかいびき):loud snoring",Not Jouyou.
"齒
sample words:
齒醫者",は,齒醫者(はいしゃ):dentist,Not Jouyou.
"龍
sample words:
龍頭
龍の落し子
龍巻",たつ,"龍頭(たつがしら):something in the shape of a dragon's head (esp. a.
龍の落し子(たつのおとしご):sea horse; seahorse
龍巻(たつまき):waterspout; tornado",Not Jouyou.
