Question,Answer,Comment,Instruction,Render as
"身,||シン||","body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width","Kunyomi: み = body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width",Guess the meaning of the Onyomi reading,Text
"実,||ジツ||","truth, reality, sincerity, fidelity, kindness, faith, substance, essence","Kunyomi: み,みのる = ripen, bear fruit,seed, berry, nut, fruit, substance, contents, ingredients, (soup) stock",Guess the meaning of the Onyomi reading,Text
"短,||タン||","shortness, brevity, fault, defect, demerit, weak point","Kunyomi: みじかい = short, brief",Guess the meaning of the Onyomi reading,Text
"湖,||コ||","lake","Kunyomi: みずうみ = lake",Guess the meaning of the Onyomi reading,Text
"緑,||リョク,ロク||","green, verdure","Kunyomi: みどり = green, verdure",Guess the meaning of the Onyomi reading,Text
"港,||コウ||","port, harbor","Kunyomi: みなと = port, harbor",Guess the meaning of the Onyomi reading,Text
"宮,||キュウ,グウ,ク||","constellations (of the zodiac), palace","Kunyomi: みや = Shinto shrine, Imperial Palace, prince, princess",Guess the meaning of the Onyomi reading,Text
"都,||ト,ツ||","capital, metropolis","Kunyomi: みやこ = capital, metropolis",Guess the meaning of the Onyomi reading,Text
"昔,||セキ,シャク||","antiquity, old times","Kunyomi: むかし = antiquity, old times",Guess the meaning of the Onyomi reading,Text
"向,||コウ||","face, confront, oppose, defy, proceed to, get, tend toward, approach","Kunyomi: むく,むける,むかう,むこう = face, confront, oppose, defy, proceed to, get, tend toward, approach,turn, point (a gun), send (a messenger of letter),(a needle) points to, lean towards, front on, suit,the other side, opposite direction, the other party, destination, the next (few years), opposition to",Guess the meaning of the Onyomi reading,Text
"申,||シン||","have the honor to, say, tell, talk, speak, declare, call, term, name","Kunyomi: もうす = have the honor to, say, tell, talk, speak, declare, call, term, name",Guess the meaning of the Onyomi reading,Text
"持,||ジ||","hold, entertain, maintain, observe (principles)","Kunyomi: もつ = hold, take, have, possess, carry, maintain, have charge of, wear, last long, pay, bear (a grudge)",Guess the meaning of the Onyomi reading,Text
"者,||シャ||","person, thing","Kunyomi: もの = person, somebody",Guess the meaning of the Onyomi reading,Text
"物,||ブツ,モツ||","thing, object, matter, somebody, something, success, reason","Kunyomi: もの = thing, object, matter, somebody, something, success, reason",Guess the meaning of the Onyomi reading,Text
"屋,||オク||","house, roof","Kunyomi: や = shop, store, seller, dealer, business",Guess the meaning of the Onyomi reading,Text
"館,||カン||","mansion, large building, hall","Kunyomi: やかた = mansion, temporary residence",Guess the meaning of the Onyomi reading,Text
"安,||アン||","be rested, feel at ease, be relieved, repose","Kunyomi: やすい = cheap, inexpensive, peaceful, quiet, gossipy, thoughtless",Guess the meaning of the Onyomi reading,Text
"宿,||シュク||","lodging, inn, post town, relay station, stage","Kunyomi: やど,やどる,やどす = lodge, dwell, live in, roost, be pregnant,keep (a guest), carry (a virus), conceive (a child),house, home, dwelling, address, inn, lodgings, shelter",Guess the meaning of the Onyomi reading,Text
"病,||ビョウ,ヘイ||","get sick, be sick, suffer from","Kunyomi: やむ,やまい = get sick, be sick, suffer from,illness, bad habit, weakness, passion",Guess the meaning of the Onyomi reading,Text
"和,||ワ,オ||","sum, peace, harmony, reconciliation, unity","Kunyomi: やわらぐ,やわらげる,なごむ,なごやか = soften, be reconciled, lessen, calm down,moderate, ease, alleviate, mitigate, relax, appease, dilute (wine), tone down (colors), comfort, pacify, quiet,be softened, get quiet,mellow, matured, refined, genial",Guess the meaning of the Onyomi reading,Text
"湯,||トウ||","hot water","Kunyomi: ゆ = hot water, hot bath, hot spring",Guess the meaning of the Onyomi reading,Text
"委,||イ||","entrust to, discard","Kunyomi: ゆだねる = entrust to, devote (oneself) to",Guess the meaning of the Onyomi reading,Text
"指,||シ||","finger","Kunyomi: ゆび,さす = point to, indicate, name, designate, insert, put into, fill, pour into, drop into (eyes), hold up (an umbrella), wear (a sword), offer (a cup), play, move (in games), rise, flow, be tinged with, point to, proceed to, fix (a day), measure (with a ruler), measure and make (a box), play (chess or checkers),finger",Guess the meaning of the Onyomi reading,Text
"世,||セイ,セ||","generation, world,age, counter for kings of the same name","Kunyomi: よ = world, society, public, life, existence, career, lifetime, age, era, generation, times, reign",Guess the meaning of the Onyomi reading,Text
"横,||オウ||","horizontal","Kunyomi: よこ = side, flank, horizontal direction, width, breadth, beam, woof",Guess the meaning of the Onyomi reading,Text
"由,||ユ,ユウ,ユイ||","depend on","Kunyomi: よし = reason, cause, significance, means, way, effect, point, intent",Guess the meaning of the Onyomi reading,Text
"業,||ギョウ,ゴウ||","vocation, occupation, business, trade, profession, industry, undertaking, studies, arts, conduct, act, service, achievement","Kunyomi: わざ = deed, act, work, art, trick, performance",Guess the meaning of the Onyomi reading,Text
"童,||ドウ||","child","Kunyomi: わらべ = child",Guess the meaning of the Onyomi reading,Text
"悪,||アク,オ||","evil, wrong, vice, wickedness, lawlessness","Kunyomi: わるい = bad, evil, wrong, immoral, malicious, blamable, injurious, detrimental, malignant, be indisposed, inferior, homely, poor (memory), inclement, unlucy, out of order, unsavory",Guess the meaning of the Onyomi reading,Text
"box, case, chest, bin, coffer, railway car [**Kun**]","箱,はこ","",Guess the romaji equivalent of the Kunyomi reading,Text
"dish, a helping, a course [**Kun**]","皿,さら","",Guess the romaji equivalent of the Kunyomi reading,Text
"field, farm, plantation, garden, one's specialty [**Kun**]","畑,はた,はたけ","",Guess the romaji equivalent of the Kunyomi reading,Text
"bad, evil, wrong, immoral, malicious, blamable, injurious, detrimental, malignant, be indisposed, inferior, homely, poor (memory), inclement, unlucy, out of order, unsavory [**Kun**]","悪,わるい","Onyomi: アク,オ = evil, wrong, vice, wickedness, lawlessness",Guess the romaji equivalent of the Kunyomi reading,Text
"cheap, inexpensive, peaceful, quiet, gossipy, thoughtless [**Kun**]","安,やすい","Onyomi: アン = be rested, feel at ease, be relieved, repose",Guess the romaji equivalent of the Kunyomi reading,Text
"dark, gloomy, somber, dim, faint, ignorant [**Kun**]","暗,くらい","Onyomi: アン = dark",Guess the romaji equivalent of the Kunyomi reading,Text
"entrust to, devote (oneself) to [**Kun**]","委,ゆだねる","Onyomi: イ = entrust to, discard",Guess the romaji equivalent of the Kunyomi reading,Text
"be raised, be brought up, grow, grow up, raise, rear, bring up [**Kun**]","育,そだつ,そだてる,はぐくむ","Onyomi: イク = be raised, be brought up, grow, grow up",Guess the romaji equivalent of the Kunyomi reading,Text
"drink, taste, take, swallow, devour, smoke, conceal (a weapon), accept (an idea), despise [**Kun**]","飲,のむ","Onyomi: イン = drinking, feast",Guess the romaji equivalent of the Kunyomi reading,Text
"transport, carry, progress, advance [**Kun**]","運,はこぶ","Onyomi: ウン = destiny, fate, lot, fortune, luck",Guess the romaji equivalent of the Kunyomi reading,Text
"swim, totter, keep afloat, get along [**Kun**]","泳,およぐ","Onyomi: エイ = swim, totter, keep afloat, get along",Guess the romaji equivalent of the Kunyomi reading,Text
"side, flank, horizontal direction, width, breadth, beam, woof [**Kun**]","横,よこ","Onyomi: オウ = horizontal",Guess the romaji equivalent of the Kunyomi reading,Text
"shop, store, seller, dealer, business [**Kun**]","屋,や","Onyomi: オク = house, roof",Guess the romaji equivalent of the Kunyomi reading,Text
"warm, heat, warm oneself, sun oneself, get warm, mild, genial, cordial [**Kun**]","温,あたたか,あたたかい,あたたまる,あたためる","Onyomi: オン = warm, heat",Guess the romaji equivalent of the Kunyomi reading,Text
"load, baggage, freight, cargo, burden [**Kun**]","荷,に","Onyomi: カ = shoulderpole load",Guess the romaji equivalent of the Kunyomi reading,Text
"bewitch, enchant, confuse, delude, appear in disguise [**Kun**]","化,ばける,ばかす","Onyomi: カ,ケ = influence, bewitch, enchant, confuse, delude",Guess the romaji equivalent of the Kunyomi reading,Text
"open, unfold, unroll, uncover, unpack, untie, unseal, establish, clear (land), pioneer, clear the way, convene, enlighten ( a country), bloom, differ, have a margin, widen (the space between), become civilized, become modernized, become sensible, be opened to traffic, feel relief, be open, grow, develop (a town), start, commence, become vacant, become empty, be disengaged, be free, empty, vac","開,ひらく,ひらける,あく,あける","Onyomi: カイ = opening",Guess the romaji equivalent of the Kunyomi reading,Text
"bank, shore, coast, brink [**Kun**]","岸,きし","Onyomi: ガン = bank, shore, coast, brink",Guess the romaji equivalent of the Kunyomi reading,Text
"mansion, temporary residence [**Kun**]","館,やかた","Onyomi: カン = mansion, large building, hall",Guess the romaji equivalent of the Kunyomi reading,Text
"cold, chilly [**Kun**]","寒,さむい","Onyomi: カン = midwinter, coldest season",Guess the romaji equivalent of the Kunyomi reading,Text
"get up, rise, awake, occur, (a fire) is kindled, raise up, set up, pick up (someone), open, begin, promote, organize, generate, get sick, awaken, establish, plow, kindle (a fire), happen, break out, originate in, rise, flourish, spring up, be produced, have an attack of [**Kun**]","起,おきる,おこる,おこす","Onyomi: キ = get up, rise, awake, occur, (a fire) is kindled",Guess the romaji equivalent of the Kunyomi reading,Text
"hurry, hasten [**Kun**]","急,いそぐ","Onyomi: キュウ = emergency, suddenness, danger, haste, steep",Guess the romaji equivalent of the Kunyomi reading,Text
"ball, bulb, bowl, sphere [**Kun**]","球,たま","Onyomi: キュウ = globe, sphere, ball, bulb, (radio) tube",Guess the romaji equivalent of the Kunyomi reading,Text
"investigate thoroly, master, carry to extremes [**Kun**]","究,きわめる","Onyomi: キュウ = investigate thoroly, master, carry to extremes",Guess the romaji equivalent of the Kunyomi reading,Text
"Shinto shrine, Imperial Palace, prince, princess [**Kun**]","宮,みや","Onyomi: キュウ,グウ,ク = constellations (of the zodiac), palace",Guess the romaji equivalent of the Kunyomi reading,Text
"leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce [**Kun**]","去,さる","Onyomi: キョ,コ = leave, move away, quit, pass, elapse, be gone, be over, be distant from, remove, eliminate, get rid of, divorce",Guess the romaji equivalent of the Kunyomi reading,Text
"bridge [**Kun**]","橋,はし","Onyomi: キョウ = bridge",Guess the romaji equivalent of the Kunyomi reading,Text
"deed, act, work, art, trick, performance [**Kun**]","業,わざ","Onyomi: ギョウ,ゴウ = vocation, occupation, business, trade, profession, industry, undertaking, studies, arts, conduct, act, service, achievement",Guess the romaji equivalent of the Kunyomi reading,Text
"bend, curve, swerve, be crooked, turn, be awry, be perverse, lean, decline, bow, distort, depart from (principles), pawn [**Kun**]","曲,まがる,まげる","Onyomi: キョク = music, tone, melody, composition, fault",Guess the romaji equivalent of the Kunyomi reading,Text
"suffer, groan, be troubled, be worried, be perplexed, strive, try hard, torment, harass, worry, persecute, inflict pain, feel bitter, scowl, painful, distressing, embarrassing, difficult, bitter, straitened, farfetched, still (climb), agony, trouble, distress, mortification [**Kun**]","苦,くるしい,くるしむ,くるしめる,にがい,にがる","Onyomi: ク = suffering, trial, worry, trouble, hardship, difficulty, toil",Guess the romaji equivalent of the Kunyomi reading,Text
"you (familiar), ruler [**Kun**]","君,きみ","Onyomi: クン = mister (familiar)",Guess the romaji equivalent of the Kunyomi reading,Text
"duty, person in charge, is the work of [**Kun**]","係,かかる,かかり","Onyomi: ケイ = duty, person in charge",Guess the romaji equivalent of the Kunyomi reading,Text
"light, trifling, unimportant, simple, easy, plain or light (meal), undignified [**Kun**]","軽,かるい,かろやか","Onyomi: ケイ = light, trifling, unimportant, simple, easy, plain or light (meal), undignified",Guess the romaji equivalent of the Kunyomi reading,Text
"blood, consanguinity [**Kun**]","血,ち","Onyomi: ケツ = blood",Guess the romaji equivalent of the Kunyomi reading,Text
"fix, decide, agree upon, appoint, choose, resolve, be decided, be settled, be arranged, be certain to, be doomed to [**Kun**]","決,きめる,きまる","Onyomi: ケツ = decision, vote",Guess the romaji equivalent of the Kunyomi reading,Text
"sharpen, grind, scour, hone, polish, wash (rice) [**Kun**]","研,とぐ","Onyomi: ケン = sharpen, grind, scour, hone, polish, wash (rice)",Guess the romaji equivalent of the Kunyomi reading,Text
"lake [**Kun**]","湖,みずうみ","Onyomi: コ = lake",Guess the romaji equivalent of the Kunyomi reading,Text
"face, confront, oppose, defy, proceed to, get, tend toward, approach,turn, point (a gun), send (a messenger of letter),(a needle) points to, lean towards, front on, suit,the other side, opposite direction, the other party, destination, the next (few years), opposition to [**Kun**]","向,むく,むける,むかう,むこう","Onyomi: コウ = face, confront, oppose, defy, proceed to, get, tend toward, approach",Guess the romaji equivalent of the Kunyomi reading,Text
"happiness, blessing, good fortune,mercy [**Kun**]","幸,さいわい,さち,しあわせ","Onyomi: コウ = happiness, fortune",Guess the romaji equivalent of the Kunyomi reading,Text
"port, harbor [**Kun**]","港,みなと","Onyomi: コウ = port, harbor",Guess the romaji equivalent of the Kunyomi reading,Text
"root, base (of a hill), head (of a boil), origin, foundation, peak [**Kun**]","根,ね","Onyomi: コン = root (of a plant), root, radical (in science and math), stamina",Guess the romaji equivalent of the Kunyomi reading,Text
"offer prayers, celebrate, deify, enshrine, worship,festival, feast [**Kun**]","祭,まつる,まつり","Onyomi: サイ = offer prayers, celebrate, deify, enshrine, worship",Guess the romaji equivalent of the Kunyomi reading,Text
"begin, start, open, date from, (season) sets in, arise, break out, originate in,begin, open, start, originate, inaugurate, initiate [**Kun**]","始,はじめる,はじまる","Onyomi: シ = beginning",Guess the romaji equivalent of the Kunyomi reading,Text
"die [**Kun**]","死,しぬ","Onyomi: シ = death",Guess the romaji equivalent of the Kunyomi reading,Text
"point to, indicate, name, designate, insert, put into, fill, pour into, drop into (eyes), hold up (an umbrella), wear (a sword), offer (a cup), play, move (in games), rise, flow, be tinged with, point to, proceed to, fix (a day), measure (with a ruler), measure and make (a box), play (chess or checkers),finger [**Kun**]","指,ゆび,さす","Onyomi: シ = finger",Guess the romaji equivalent of the Kunyomi reading,Text
"hold, take, have, possess, carry, maintain, have charge of, wear, last long, pay, bear (a grudge) [**Kun**]","持,もつ","Onyomi: ジ = hold, entertain, maintain, observe (principles)",Guess the romaji equivalent of the Kunyomi reading,Text
"tooth, cog, dent [**Kun**]","歯,は","Onyomi: シ = tooth, age",Guess the romaji equivalent of the Kunyomi reading,Text
"use, handle, manipulate, employ, need, want, spend, consume, speak (English), practice (fencing), take (one's lunch), circulate (bad money) [**Kun**]","使,つかう","Onyomi: シ = use, messenger",Guess the romaji equivalent of the Kunyomi reading,Text
"serve, work for [**Kun**]","仕,つかえる","Onyomi: シ,ジ = official, civil service",Guess the romaji equivalent of the Kunyomi reading,Text
"rank next to, come later,next, stage station, stage [**Kun**]","次,つぐ,つぎ","Onyomi: ジ,シ = order, sequence, times, next, below",Guess the romaji equivalent of the Kunyomi reading,Text
"thing, matter, fact, circumstances, business, reason, experience [**Kun**]","事,こと","Onyomi: ジ,ズ = thing, matter",Guess the romaji equivalent of the Kunyomi reading,Text
"ripen, bear fruit,seed, berry, nut, fruit, substance, contents, ingredients, (soup) stock [**Kun**]","実,み,みのる","Onyomi: ジツ = truth, reality, sincerity, fidelity, kindness, faith, substance, essence",Guess the romaji equivalent of the Kunyomi reading,Text
"be photographed, be projected (on a screen), (light or shadows) fall on,copy, transcribe, duplicate, reproduce, trace, describe, picture, photograph [**Kun**]","写,うつす,うつる","Onyomi: シャ = be photographed, be projected (on a screen), (light or shadows) fall on",Guess the romaji equivalent of the Kunyomi reading,Text
"person, somebody [**Kun**]","者,もの","Onyomi: シャ = person, thing",Guess the romaji equivalent of the Kunyomi reading,Text
"receive, accept, take, get, obtain, catch (a ball), stop (a blow), parry, answer (the phone), undergo (an operation), take (an exam), sustain (a loss), be exposed to (ridicule), face, front of, inherit, catch the public fancy,pass (an examination) [**Kun**]","受,うける,うかる","Onyomi: ジュ = receive",Guess the romaji equivalent of the Kunyomi reading,Text
"sake, rice wine, alcoholic liquor [**Kun**]","酒,さけ,さか","Onyomi: シュ = sake, rice wine, alcoholic liquor",Guess the romaji equivalent of the Kunyomi reading,Text
"take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, req","取,とる","Onyomi: シュ = take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, require, reserve (rooms), subscribe to, press (a point home), take (a picture), possess",Guess the romaji equivalent of the Kunyomi reading,Text
"defend, protect, keep, observe, obey, abide by, stick to, be true to,nursemaid, baby sitter, baby sitting, (lighthouse) keeper [**Kun**]","守,まもる,もり","Onyomi: シュ,ス = defend, protect, keep, observe, obey, abide by, stick to, be true to",Guess the romaji equivalent of the Kunyomi reading,Text
"owner, master, husband, lover, a god, you,main [**Kun**]","主,ぬし,おも","Onyomi: シュ,ス = Lord, lord, master, employer, aim, main thing",Guess the romaji equivalent of the Kunyomi reading,Text
"meet, assemble, congregate, swarm, flock or gather together, be collected, be gathered together, converge,gather, collect, focus (something on) [**Kun**]","集,あつまる,あつめる,つどう","Onyomi: シュウ = collection, gathering",Guess the romaji equivalent of the Kunyomi reading,Text
"live, reside, inhabit [**Kun**]","住,すむ,すまう","Onyomi: ジュウ = dwelling, living",Guess the romaji equivalent of the Kunyomi reading,Text
"end, terminate, adjourn, be over, die,finish, complete [**Kun**]","終,おわる,おえる","Onyomi: シュウ = end",Guess the romaji equivalent of the Kunyomi reading,Text
"learn, be taught, take lessons, practice [**Kun**]","習,ならう","Onyomi: シュウ = learn, be taught, take lessons, practice",Guess the romaji equivalent of the Kunyomi reading,Text
"sandbar, shallows [**Kun**]","州,す","Onyomi: シュウ = province, state, continent",Guess the romaji equivalent of the Kunyomi reading,Text
"pick up, gather, find, set (type), go on foot [**Kun**]","拾,ひろう","Onyomi: シュウ,ジュウ = ten",Guess the romaji equivalent of the Kunyomi reading,Text
"pile up, heap up, add, repeat,be piled, lie on one another,heavy, massive, serious, important, severe, oppressed,double,fold, ply [**Kun**]","重,え,おもい,かさねる,かさなる","Onyomi: ジュウ,チョウ = nest of boxes",Guess the romaji equivalent of the Kunyomi reading,Text
"lodge, dwell, live in, roost, be pregnant,keep (a guest), carry (a virus), conceive (a child),house, home, dwelling, address, inn, lodgings, shelter [**Kun**]","宿,やど,やどる,やどす","Onyomi: シュク = lodging, inn, post town, relay station, stage",Guess the romaji equivalent of the Kunyomi reading,Text
"be saved, be rescued, survive, be helpful,help, save, rescue, give relief to, spare (life), reinforce, promote, abet,assistance [**Kun**]","助,たすける,たすかる,すけ","Onyomi: ジョ = help, rescue",Guess the romaji equivalent of the Kunyomi reading,Text
"place, spot, scene, site, seat, locality, district, room, distance, address, point, feature, passage (in a book), part, thing, time, moment, extent, matter of course [**Kun**]","所,ところ","Onyomi: ショ = place",Guess the romaji equivalent of the Kunyomi reading,Text
"hot, warm, sultry [**Kun**]","暑,あつい","Onyomi: ショ = summer heat",Guess the romaji equivalent of the Kunyomi reading,Text
"extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions),be extinguished, melt away, disappear, die out, wear away, burst (as a bubble) [**Kun**]","消,きえる,けす","Onyomi: ショウ = extinguish, blow out, turn off, erase, cross out, neutralize (odors or poisons), deaden (noise), cancel (in fractions)",Guess the romaji equivalent of the Kunyomi reading,Text
"ride, board, mount, get up on, spread (paints), be taken in, share in, join, be found in (a dictionary), feel like doing, be mentioned in, be in harmony with,place, put, lay, set, let (one) take part, impose on, record, mention [**Kun**]","乗,のる,のせる","Onyomi: ジョウ = power (in math), multiplication, record, vehicle, vehicle counter",Guess the romaji equivalent of the Kunyomi reading,Text
"sell, handle, trade in [**Kun**]","商,あきなう","Onyomi: ショウ = trade, merchant, quotient",Guess the romaji equivalent of the Kunyomi reading,Text
"win, prevail, predominate, surpass,excel, surpass, outrival [**Kun**]","勝,かつ,まさる","Onyomi: ショウ = victory, beauty spot",Guess the romaji equivalent of the Kunyomi reading,Text
"plant, set out, raise, sow, set type,be planted [**Kun**]","植,うえる,うわる","Onyomi: ショク = planting",Guess the romaji equivalent of the Kunyomi reading,Text
"advance, proceed, progress, be promoted, be in an advanced stage, (watches) gain, feel like (doing),move forward, set (watches) ahead, promote, elevate, stimulate, speed up, present [**Kun**]","進,すすむ,すすめる","Onyomi: シン = advancing",Guess the romaji equivalent of the Kunyomi reading,Text
"body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width [**Kun**]","身,み","Onyomi: シン = body, person, the quick, one's station in life, self, heart, soul, mind, ability, flesh, meat, life, blade, container, garment width",Guess the romaji equivalent of the Kunyomi reading,Text
"deep, thick, dense, profound, intense, intimate,deepen, heighten, intensity, strengthen [**Kun**]","深,ふかい,ふかまる,ふかめる","Onyomi: シン = deep",Guess the romaji equivalent of the Kunyomi reading,Text
"have the honor to, say, tell, talk, speak, declare, call, term, name [**Kun**]","申,もうす","Onyomi: シン = have the honor to, say, tell, talk, speak, declare, call, term, name",Guess the romaji equivalent of the Kunyomi reading,Text
"just, right, due (east), pure, genuine, true [**Kun**]","真,ま","Onyomi: シン = truth, reality, genuineness, Buddhist sect originating in the thirteenth century",Guess the romaji equivalent of the Kunyomi reading,Text
"God, god, Allah [**Kun**]","神,かみ,かん,こう","Onyomi: シン,ジン = god, deity, mind, soul",Guess the romaji equivalent of the Kunyomi reading,Text
"prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled [**Kun**]","整,ととのえる,ととのう","Onyomi: セイ = arranging",Guess the romaji equivalent of the Kunyomi reading,Text
"world, society, public, life, existence, career, lifetime, age, era, generation, times, reign [**Kun**]","世,よ","Onyomi: セイ,セ = generation, world,age, counter for kings of the same name",Guess the romaji equivalent of the Kunyomi reading,Text
"antiquity, old times [**Kun**]","昔,むかし","Onyomi: セキ,シャク = antiquity, old times",Guess the romaji equivalent of the Kunyomi reading,Text
"entirely, completely, wholly, perfectly, truly, indeed. [**Kun**]","全,まったく,すべて","Onyomi: ゼン = all",Guess the romaji equivalent of the Kunyomi reading,Text
"send, ship, transmit, remit, see off, see home, escort, spend (one's) time, live (a life), add [**Kun**]","送,おくる","Onyomi: ソウ = sending",Guess the romaji equivalent of the Kunyomi reading,Text
"together, each other, mutually, reciprocally, fellow, emphatic vebal prefix [**Kun**]","相,あい","Onyomi: ソウ,ショウ = aspect, phase, physiognomy,minister of state, councilor",Guess the romaji equivalent of the Kunyomi reading,Text
"breath, respiration [**Kun**]","息,いき","Onyomi: ソク = son, interest (on money)",Guess the romaji equivalent of the Kunyomi reading,Text
"speedy, prompt, swift,hasten, precipitate, accelerate, expedite, advance (the date) [**Kun**]","速,はやい,はやめる,はやまる,すみやか","Onyomi: ソク = speedy, prompt, swift",Guess the romaji equivalent of the Kunyomi reading,Text
"some other place, outside, the rest [**Kun**]","他,ほか","Onyomi: タ = another, the other, others, another thing, the rest, another place",Guess the romaji equivalent of the Kunyomi reading,Text
"strike, hit, beat, knock, slap, punch, thrash, smite, clap (one's hands), beat (a drum), ring (a bell), (clocks) strike, impress, touch, shoot, pound in (a nail), water, sprinkle, braid, play (checkers), till (the soil), temper (a sword), prepare (buckwheat noodles), present (a play), cast (a net), pay (earnest money) [**Kun**]","打,うつ","Onyomi: ダ = striking",Guess the romaji equivalent of the Kunyomi reading,Text
"wait, wait for, expect, watch for, depend on, treat, deal with [**Kun**]","待,まつ","Onyomi: タイ = waiting",Guess the romaji equivalent of the Kunyomi reading,Text
"world, society, public, life, existence, career, lifetime, age, era, generation, times, reign,change, turn, convert, exchange, renew, substitute, replace,relieve,price, substitution [**Kun**]","代,かわる,かえる,よ,しろ","Onyomi: ダイ,タイ = period, age, generation, charge, rate, fee, cost, price",Guess the romaji equivalent of the Kunyomi reading,Text
"charcoal [**Kun**]","炭,すみ","Onyomi: タン = charcoal, coal",Guess the romaji equivalent of the Kunyomi reading,Text
"short, brief [**Kun**]","短,みじかい","Onyomi: タン = shortness, brevity, fault, defect, demerit, weak point",Guess the romaji equivalent of the Kunyomi reading,Text
"put on, wear,clothe, dress, cover, plate, coat, gild, veneer, blame for, impute a crime to,arrive at, reach, attain to [**Kun**]","着,きる,きせる,つく,つける","Onyomi: チャク,ジャク = arrival, finish (in a race), race counter",Guess the romaji equivalent of the Kunyomi reading,Text
"pillar, column, post, pole, support, prop, stay, sole support, counter for Shinto gods [**Kun**]","柱,はしら","Onyomi: チュウ = cylinder, supports for strings on a lute, pillar, post",Guess the romaji equivalent of the Kunyomi reading,Text
"pour into, pour on, irrigate, sprinkle, shed (tears),(rain) falls, flow into, pay attention to, concentrate on [**Kun**]","注,そそぐ","Onyomi: チュウ = notes, comment, N.B.",Guess the romaji equivalent of the Kunyomi reading,Text
"test, examine, investigate, survey, check up, inspect, overhaul, search for, look up (a word), refer to (a book), interrogate, correct (papers), play (on an instrument),prepare, arrange, fill (orders), supply, raise (money), put in order, tidy up, adjust (clothes), regulate, settle, purchase,be prepared, be arranged, be in order, be adjusted, be well regulated, be settled [**Kun**]","調,しらべる,ととのう,ととのえる","Onyomi: チョウ = tune, tone, meter, key (in music), style of writing, tax in kind",Guess the romaji equivalent of the Kunyomi reading,Text
"drive away, chase, drive (cattle), follow, persue (pleasure) [**Kun**]","追,おう","Onyomi: ツイ = drive away, chase, drive (cattle), follow, persue (pleasure)",Guess the romaji equivalent of the Kunyomi reading,Text
"yard, courtyard, garden [**Kun**]","庭,にわ","Onyomi: テイ = yard, courtyard, garden",Guess the romaji equivalent of the Kunyomi reading,Text
"be decided, be settled, quiet down,establish, lay down, stipulate, decide, determine, appoint, set (a date), pacify,sure, positive, accurate, reliable, sound, firm, clear, evident, genuine, able, competent, sober, sane, I think, if I remember right [**Kun**]","定,さだめる,さだまる,さだか","Onyomi: テイ,ジョウ = deciding,be decided, be settled, quiet down",Guess the romaji equivalent of the Kunyomi reading,Text
"flute, pipe, clarinet, whistle, fife, pitch pipe, bagpipe, piccolo [**Kun**]","笛,ふえ","Onyomi: テキ = flute",Guess the romaji equivalent of the Kunyomi reading,Text
"roll over, tumble, lie down (on the lawn), be convulsed (with laughter),knock down,fall down [**Kun**]","転,ころがる,ころげる,ころがす,ころぶ","Onyomi: テン = turn, remove, change",Guess the romaji equivalent of the Kunyomi reading,Text
"capital, metropolis [**Kun**]","都,みやこ","Onyomi: ト,ツ = capital, metropolis",Guess the romaji equivalent of the Kunyomi reading,Text
"time, occasion, repetition [**Kun**]","度,たび","Onyomi: ド,ト,タク = degree, extent, measure, limit, a time, graduation, scale, composure,save, redeem, reclaim",Guess the romaji equivalent of the Kunyomi reading,Text
"child [**Kun**]","童,わらべ","Onyomi: ドウ = child",Guess the romaji equivalent of the Kunyomi reading,Text
"equal, similar, alike, equivalent [**Kun**]","等,ひとしい","Onyomi: トウ = class, grade, degree",Guess the romaji equivalent of the Kunyomi reading,Text
"hot water, hot bath, hot spring [**Kun**]","湯,ゆ","Onyomi: トウ = hot water",Guess the romaji equivalent of the Kunyomi reading,Text
"island [**Kun**]","島,しま","Onyomi: トウ = island",Guess the romaji equivalent of the Kunyomi reading,Text
"move, stir, shift, shake, swing, operate, run, go, work, be touched, be influenced, waver, fluctuate, vary, change, be transferred,set in motion, inspire, rouse, influence, mobilize, deny [**Kun**]","動,うごく,うごかす","Onyomi: ドウ = motion, change, confusion",Guess the romaji equivalent of the Kunyomi reading,Text
"throw, hurl, give up, sell at a loss [**Kun**]","投,なげる","Onyomi: トウ = throw",Guess the romaji equivalent of the Kunyomi reading,Text
