Question,Answer,Comment,Instruction,Render as
"be effective [**Kun**]","効,きく","Onyomi: コウ = efficacy, benefit, efficiency, effect, result, success",Guess the romaji equivalent of the Kunyomi reading,Text
"plow, cultivate [**Kun**]","耕,たがやす","Onyomi: コウ = plow, cultivate",Guess the romaji equivalent of the Kunyomi reading,Text
"thick, kind, cordial [**Kun**]","厚,あつい","Onyomi: コウ = very thick, heavy",Guess the romaji equivalent of the Kunyomi reading,Text
"rise, flourish,revive, retrieve (fortunes), raise up [**Kun**]","興,おこる,おこす","Onyomi: コウ,キョウ = interest, entertainment, pleasure",Guess the romaji equivalent of the Kunyomi reading,Text
"tell, inform, announce, proclaim, bid, order [**Kun**]","告,つげる","Onyomi: コク = tell, inform, announce, proclaim, bid, order",Guess the romaji equivalent of the Kunyomi reading,Text
"mix, blend, mingle, include, let in on,be mixed, be blended, mingle with [**Kun**]","混,まじる,まざる,まぜる,こむ","Onyomi: コン = mix, blend, adulterate, confound, confuse",Guess the romaji equivalent of the Kunyomi reading,Text
"wife, spouse [**Kun**]","妻,つま","Onyomi: サイ = (my) wife",Guess the romaji equivalent of the Kunyomi reading,Text
"calamity, misfortune, woe, evil, curse [**Kun**]","災,わざわい","Onyomi: サイ = calamity, misfortune, woe, evil, curse",Guess the romaji equivalent of the Kunyomi reading,Text
"there is, have, exist, occur, be located, be contained in, (it) measures, happen, be found, be held, consist of [**Kun**]","在,ある","Onyomi: ザイ = outskirts, suburbs, country",Guess the romaji equivalent of the Kunyomi reading,Text
"sin, crime, offense, guilt, blame, fault, misconduct [**Kun**]","罪,つみ","Onyomi: ザイ = sin, crime, offense, guilt, blame, fault, misconduct",Guess the romaji equivalent of the Kunyomi reading,Text
"take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, req","採,とる","Onyomi: サイ = take, hold, seize, catch, capture, fetch, receive, procure, obtain, adopt (a measure), engage (graduates), choose, order (foodstuffs), pick, pluck, make, produce, eat, set up (camp), charge, administer, transact, take (pains), make out (the meaning), remove, take off (one's hat), take out (spots), strike out (words), weed, catch (fish), deprive of, steal, capture (territory), annex, need, require, reserve (rooms), subscribe to, press (a point home), take (a picture), possess",Guess the romaji equivalent of the Kunyomi reading,Text
"side, edge, verge [**Kun**]","際,きわ","Onyomi: サイ = time, occasion, when",Guess the romaji equivalent of the Kunyomi reading,Text
"again, twice [**Kun**]","再,ふたたび","Onyomi: サイ,サ = again, twice",Guess the romaji equivalent of the Kunyomi reading,Text
"kill, murder, butcher, waste (money), suppress (anger), hold (breath), put off, strike out [**Kun**]","殺,ころす","Onyomi: サツ,サイ,セツ = kill, murder, butcher, waste (money), suppress (anger), hold (breath), put off, strike out",Guess the romaji equivalent of the Kunyomi reading,Text
"sour, acid, tart [**Kun**]","酸,すい","Onyomi: サン = acid, bitterness",Guess the romaji equivalent of the Kunyomi reading,Text
"support, maintain, sustain, hold, prop, bolster, check, stem [**Kun**]","支,ささえる","Onyomi: シ = branch",Guess the romaji equivalent of the Kunyomi reading,Text
"branch, bow, twig, limb [**Kun**]","枝,えだ","Onyomi: シ = branch, bow, twig, limb",Guess the romaji equivalent of the Kunyomi reading,Text
"raise, keep, feed [**Kun**]","飼,かう","Onyomi: シ = raising (animals)",Guess the romaji equivalent of the Kunyomi reading,Text
"plan, intend, aim at, aspire to, resolve, determine,will, intention, motive, determination, aim, ambition, hopes, gift, kindness, offering (Buddhist) [**Kun**]","志,こころざす,こころざし","Onyomi: シ = record, shilling, will, intention, motive, determination, aim, ambition, hopes, gift, kindness, offering (Buddhist)",Guess the romaji equivalent of the Kunyomi reading,Text
"resemble [**Kun**]","似,にる","Onyomi: ジ = resemble",Guess the romaji equivalent of the Kunyomi reading,Text
"show, indicate, point out, give (an example), signify, display, express [**Kun**]","示,しめす","Onyomi: ジ,シ = indication",Guess the romaji equivalent of the Kunyomi reading,Text
"apologize, be floored [**Kun**]","謝,あやまる","Onyomi: シャ = thank, apologize, decline, refuse, take one's leave",Guess the romaji equivalent of the Kunyomi reading,Text
"grant, confer, award, invest (with authority), impart, teach,be gifted with, be granted, be awarded, be accorded, be blessed with, be taught [**Kun**]","授,さずける,さずかる","Onyomi: ジュ = give, grant",Guess the romaji equivalent of the Kunyomi reading,Text
"govern oneself, conduct oneself well,study, complete (a course), cultivate, master, order (one's life), repair [**Kun**]","修,おさめる,おさまる","Onyomi: シュウ,シュ = govern oneself, conduct oneself well",Guess the romaji equivalent of the Kunyomi reading,Text
"state, speak, recite, relate, mention [**Kun**]","述,のべる","Onyomi: ジュツ = state, speak, relate",Guess the romaji equivalent of the Kunyomi reading,Text
"beckon to, invite, summon, engage (someone), call (a doctor), incur, cause [**Kun**]","招,まねく","Onyomi: ショウ = beckon to, invite, summon, engage (someone), call (a doctor), incur, cause",Guess the romaji equivalent of the Kunyomi reading,Text
"normal conditions, regular course of events, one's habit,ever, endless [**Kun**]","常,つね,とこ","Onyomi: ジョウ = normal conditions, regular course of events, one's habit",Guess the romaji equivalent of the Kunyomi reading,Text
"sympathy, compassion [**Kun**]","情,なさけ","Onyomi: ジョウ,セイ = feeling, emotion, passion, affection, heart, human nature, sympathy, sincerity, circumstances, facts, obstinacy",Guess the romaji equivalent of the Kunyomi reading,Text
"weave [**Kun**]","織,おる","Onyomi: ショク,シキ = weaveing",Guess the romaji equivalent of the Kunyomi reading,Text
"force, vigor, energy, spirit, life, authority, influence, power, might, impetus, course (of events), tendency, necessarily [**Kun**]","勢,いきおい","Onyomi: セイ = energy, military strength",Guess the romaji equivalent of the Kunyomi reading,Text
"government, rule [**Kun**]","政,まつりごと","Onyomi: セイ,ショウ = government, rule",Guess the romaji equivalent of the Kunyomi reading,Text
"condemn, blame, censure, criticize, take to task, torture, persecute, urge, tease (to do something) [**Kun**]","責,せめる","Onyomi: セキ = condemn, blame, censure, criticize, take to task, torture, persecute, urge, tease (to do something)",Guess the romaji equivalent of the Kunyomi reading,Text
"become extinct, die out, discontinue, end, fail, peter out,exterminate, root out, run out of (stock), let (a fire) go out,sever, cut off, shut off, interrupt, abstain from, eradicate, suppress [**Kun**]","絶,たえる,たやす,たつ","Onyomi: ゼツ = be beyond (words)",Guess the romaji equivalent of the Kunyomi reading,Text
"prepare, provide, establish, found, set up, organize, enact, lay down (rules), get (a child) [**Kun**]","設,もうける","Onyomi: セツ = prepare, provide, establish, found, set up, organize, enact, lay down (rules), get (a child)",Guess the romaji equivalent of the Kunyomi reading,Text
"join, piece together, splice, cement, set (broken bones), graft (trees) [**Kun**]","接,つぐ","Onyomi: セツ = touch, contact, adjoin, receive (visitors), be in receipt of, encounter, experience, draw near",Guess the romaji equivalent of the Kunyomi reading,Text
"increase, add to, augment, gain, promote (health), enlarge, extend [**Kun**]","増,ます,ふえる,ふやす","Onyomi: ゾウ = increase",Guess the romaji equivalent of the Kunyomi reading,Text
"make, create, manufacture, prepare, draw up, write, compose, build, coin, cultivate, organize, establish, make up (a face), trim (a tree), fabricate, prepare food, commit (sin) [**Kun**]","造,つくる","Onyomi: ゾウ = make, create, manufacture, prepare, draw up, write, compose, build, coin, cultivate, organize, establish, make up (a face), trim (a tree), fabricate, prepare food, commit (sin)",Guess the romaji equivalent of the Kunyomi reading,Text
"measure, gauge, weigh, fathom, sound, compute, estimate [**Kun**]","測,はかる","Onyomi: ソク = measure, gauge, weigh, fathom, sound, compute, estimate",Guess the romaji equivalent of the Kunyomi reading,Text
"lead, spearhead (a group), command (troops) [**Kun**]","率,ひきいる","Onyomi: ソツ,リツ = rate, percentage, proportion, coefficient, factor, constant, index",Guess the romaji equivalent of the Kunyomi reading,Text
"harm, hurt, injure, damage, mar, lose, oppress [**Kun**]","損,そこなう,そこねる","Onyomi: ソン = loss, disadvantage, handicap",Guess the romaji equivalent of the Kunyomi reading,Text
"lend, hire out, rent, lease, give credit to [**Kun**]","貸,かす","Onyomi: タイ = lend, hire out, rent, lease, give credit to",Guess the romaji equivalent of the Kunyomi reading,Text
"sever, cut off, shut off, interrupt, abstain from, eradicate, suppress,decline, refuse, apologize, give notice, warn, dismiss, prohibit [**Kun**]","断,たつ,ことわる","Onyomi: ダン = decision, judgment, cutting",Guess the romaji equivalent of the Kunyomi reading,Text
"build, construct [**Kun**]","築,きずく","Onyomi: チク = build, construct",Guess the romaji equivalent of the Kunyomi reading,Text
"put up (a tent), stretch, spread, string, tighten, cover, line, strain, square (elbows), give (a banquet), run (a store), stake (money), display, slap, box, spank, lay (flooring), insist on (one's own way), guard, run after (a girl), fill (with water),swell, be full, form (ice), be expensive, increase, be heavy, grow stiff, brace up [**Kun**]","張,はる","Onyomi: チョウ = counter for bows and stringed instruments",Guess the romaji equivalent of the Kunyomi reading,Text
"limits, limit, extent, degree, moderation, social status, distance, time, amount [**Kun**]","程,ほど","Onyomi: テイ = degree, law, formula, distance",Guess the romaji equivalent of the Kunyomi reading,Text
"take along, carry in the hand [**Kun**]","提,さげる","Onyomi: テイ = take along, carry in the hand",Guess the romaji equivalent of the Kunyomi reading,Text
"guide, lead, conduct, usher [**Kun**]","導,みちびく","Onyomi: ドウ = leading",Guess the romaji equivalent of the Kunyomi reading,Text
"control, supervise, govern [**Kun**]","統,すべる","Onyomi: トウ = relationship, lineage, beginning",Guess the romaji equivalent of the Kunyomi reading,Text
"alone, on one's own [**Kun**]","独,ひとり","Onyomi: ドク = alone",Guess the romaji equivalent of the Kunyomi reading,Text
"get, acquire, acquire, find, earn, win, gain, receive, can, be able to, may, commit (sin) [**Kun**]","得,える,うる","Onyomi: トク = profit, advantage, benefit",Guess the romaji equivalent of the Kunyomi reading,Text
"entrust to, leave to [**Kun**]","任,まかせる,まかす","Onyomi: ニン = duty, responsibility, office, mission, term",Guess the romaji equivalent of the Kunyomi reading,Text
"burn, blaze, glow [**Kun**]","燃,もえる,もやす,もす","Onyomi: ネン = burn",Guess the romaji equivalent of the Kunyomi reading,Text
"tear, rip, rend, break, crush, destroy, violate, transgress, defeat, baffle, frustrate,be torn, rip open, be broken, burst, rupture, collapse, be worn out, be defeated, be frustrated [**Kun**]","破,やぶる,やぶれる","Onyomi: ハ = tear, rip, rend, break, crush, destroy, violate, transgress, defeat, baffle, frustrate",Guess the romaji equivalent of the Kunyomi reading,Text
"commit, sin against, violate, break, defy, disregard, attack, assault, seduce, rape [**Kun**]","犯,おかす","Onyomi: ハン = offense, crime, counter for criminal offenses",Guess the romaji equivalent of the Kunyomi reading,Text
"be furnished with, be endowed with, possess, be among, be one of,furnish, provide, equip, install, have ready, prepare, possess, have, be endowed with, be armed with [**Kun**]","備,そなえる,そなわる","Onyomi: ビ = be furnished with, be endowed with, possess, be among, be one of",Guess the romaji equivalent of the Kunyomi reading,Text
"spend, consume, waste,become less, be wasted [**Kun**]","費,ついやす,ついえる","Onyomi: ヒ = expenses, cost",Guess the romaji equivalent of the Kunyomi reading,Text
"get fat, get fertile,fertilize, enrich, fatten, feather one's nest, pamper one's taste,manure, fertilizer,night soil [**Kun**]","肥,こえる,こえ,こやす,こやし","Onyomi: ヒ = get fat, get fertile",Guess the romaji equivalent of the Kunyomi reading,Text
"compare, balance, contrast [**Kun**]","比,くらべる","Onyomi: ヒ = ratio, comparison, an equal, a match",Guess the romaji equivalent of the Kunyomi reading,Text
"poor, destitute, meager [**Kun**]","貧,まずしい","Onyomi: ヒン,ビン = poverty",Guess the romaji equivalent of the Kunyomi reading,Text
"cloth [**Kun**]","布,ぬの","Onyomi: フ = cloth",Guess the romaji equivalent of the Kunyomi reading,Text
"Buddha, merciful person, Buddhist image, the dead [**Kun**]","仏,ほとけ","Onyomi: ブツ = Buddha, Buddhism",Guess the romaji equivalent of the Kunyomi reading,Text
"flour, meal, powder [**Kun**]","粉,こ,こな","Onyomi: フン = dust, powder",Guess the romaji equivalent of the Kunyomi reading,Text
"knit, plait, braid, net, weave, twist, crochet, compile, edit, frame [**Kun**]","編,あむ","Onyomi: ヘン = compilation, editing, completed poem, a book, a part of a book",Guess the romaji equivalent of the Kunyomi reading,Text
"grave, tomb [**Kun**]","墓,はか","Onyomi: ボ = grave, tomb",Guess the romaji equivalent of the Kunyomi reading,Text
"keep, preserve, hold, retain, maintain, support, sustain, last, endure, keep well (food), wear well, be durable [**Kun**]","保,たもつ","Onyomi: ホ = guarantee",Guess the romaji equivalent of the Kunyomi reading,Text
"abundant, rich, fruitful [**Kun**]","豊,ゆたか","Onyomi: ホウ = abundant, rich, fruitful",Guess the romaji equivalent of the Kunyomi reading,Text
"defend, protect, resist, keep away, shut out, ward off, prevent [**Kun**]","防,ふせぐ","Onyomi: ボウ = defend, protect, resist, keep away, shut out, ward off, prevent",Guess the romaji equivalent of the Kunyomi reading,Text
"reward, compensate, repay, revenge [**Kun**]","報,むくいる","Onyomi: ホウ = news, report, reward, retribution",Guess the romaji equivalent of the Kunyomi reading,Text
"rage, rave, fret, buck,unearth, disclose, rave, divulge, reveal, open (a grave) [**Kun**]","暴,あばく,あばれる","Onyomi: ボウ,バク = violence, force, outrage, cruelty",Guess the romaji equivalent of the Kunyomi reading,Text
"dream, vision, illusion, delusion, reverie [**Kun**]","夢,ゆめ","Onyomi: ム = dream, vision, illusion, delusion, reverie",Guess the romaji equivalent of the Kunyomi reading,Text
"serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of) [**Kun**]","務,つとめる,つとまる","Onyomi: ム = serve, fill a post, serve under, exert oneself, endeavor, work, be diligent, play (the part of)",Guess the romaji equivalent of the Kunyomi reading,Text
"be perplexed, be in doubt, hesitate, vacillate, go astray, err, be tempted, be infatuated, be misguided [**Kun**]","迷,まよう","Onyomi: メイ = be perplexed, be in doubt, hesitate, vacillate, go astray, err, be tempted, be infatuated, be misguided",Guess the romaji equivalent of the Kunyomi reading,Text
"cotton, cotton wool [**Kun**]","綿,わた","Onyomi: メン = cotton, cotton thread, cotton cloth",Guess the romaji equivalent of the Kunyomi reading,Text
"remain, be in excess, be too many,leave, spare, save [**Kun**]","余,あまる,あます","Onyomi: ヨ = I, myself, the writer, surplus, other, remainder,over, more than",Guess the romaji equivalent of the Kunyomi reading,Text
"stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position,check, allay (pain), fasten, turn off, detain, forbid to do, dissuade [**Kun**]","留,とめる,とまる","Onyomi: リュウ,ル = stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position",Guess the romaji equivalent of the Kunyomi reading,Text
"abbreviation, abridgment, omission, outline [**On**]","略,リャク","",Guess the romaji equivalent of the Onyomi reading,Text
"ability, talent, skill, capacity, noh play, classical drama [**On**]","能,ノウ","",Guess the romaji equivalent of the Onyomi reading,Text
"account, narrative, history, annals, geological period [**On**]","紀,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"ancestor, founder, originator, pioneer [**On**]","祖,ソ","",Guess the romaji equivalent of the Onyomi reading,Text
"apply correspondingly, correspond to, be proportionate to, conform to [**On**]","準,ジュン","",Guess the romaji equivalent of the Onyomi reading,Text
"art, technique, skill, means, artifice, trick, stratagem, resources, magic, conjury [**On**]","術,ジュツ","",Guess the romaji equivalent of the Onyomi reading,Text
"article, clause, item, line, stripe, streak, column (of smoke), ray (of light) [**On**]","条,ジョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"beginning, preface, order, precedence, farewell address, curtain raiser [**On**]","序,ジョ","",Guess the romaji equivalent of the Onyomi reading,Text
"body, group, corps, gang, party, company, troupe, circle [**On**]","団,ダン,トン","",Guess the romaji equivalent of the Onyomi reading,Text
"braid,petal, valve,discrimination,speech, dialect, oratory [**On**]","弁,ベン","",Guess the romaji equivalent of the Onyomi reading,Text
"condition, circumstances, form, appearances, letter [**On**]","状,ジョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"condition, figure, appearance, voice (of verbs) [**On**]","態,タイ","",Guess the romaji equivalent of the Onyomi reading,Text
"copper [**On**]","銅,ドウ","",Guess the romaji equivalent of the Onyomi reading,Text
"criticism, comment [**On**]","評,ヒョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"defend, protect, keep, observe, obey, abide by, stick to, be true to [**On**]","護,ゴ","",Guess the romaji equivalent of the Onyomi reading,Text
"dominion, territory possession, fief, suit (of armor) [**On**]","領,リョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"double, compound, composite, multiple [**On**]","複,フク","",Guess the romaji equivalent of the Onyomi reading,Text
"employment, work, job, office [**On**]","職,ショク","",Guess the romaji equivalent of the Onyomi reading,Text
"exchange [**On**]","貿,ボウ","",Guess the romaji equivalent of the Onyomi reading,Text
"exploits, unreeling cocoons [**On**]","績,セキ","",Guess the romaji equivalent of the Onyomi reading,Text
"follow (precedent), be based on, go by, live up to, model after, be in accordance with [**On**]","則,ソク","",Guess the romaji equivalent of the Onyomi reading,Text
"form, looks [**On**]","容,ヨウ","",Guess the romaji equivalent of the Onyomi reading,Text
"gain, benefit, profit, use, advantage [**On**]","益,エキ,ヤク","",Guess the romaji equivalent of the Onyomi reading,Text
"genus, subordinate official [**On**]","属,ゾク","",Guess the romaji equivalent of the Onyomi reading,Text
"good, passable, approval, safe to say, ability to do [**On**]","可,カ","",Guess the romaji equivalent of the Onyomi reading,Text
"history, chronicles, historian, book [**On**]","史,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"history, continuation, passing (of time) [**On**]","歴,レキ","",Guess the romaji equivalent of the Onyomi reading,Text
"image, shape, sign (of the times),elephant [**On**]","象,ショウ,ゾウ","",Guess the romaji equivalent of the Onyomi reading,Text
"image, statue, figure, picture, portrait [**On**]","像,ゾウ","",Guess the romaji equivalent of the Onyomi reading,Text
"individual, article counter [**On**]","個,コ","",Guess the romaji equivalent of the Onyomi reading,Text
"inn, hut, house, mansion [**On**]","舎,シャ","",Guess the romaji equivalent of the Onyomi reading,Text
"investigate [**On**]","査,サ","",Guess the romaji equivalent of the Onyomi reading,Text
"investigation [**On**]","検,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"justice, righteousness, morality, humanity, integrity, honor, loyalty, chivalry, devotion, meaning, significance [**On**]","義,ギ","",Guess the romaji equivalent of the Onyomi reading,Text
"know, discriminate, write [**On**]","識,シキ","",Guess the romaji equivalent of the Onyomi reading,Text
"lecture, club, association [**On**]","講,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"let go, chase away [**On**]","往,オウ","",Guess the romaji equivalent of the Onyomi reading,Text
"liquid, fluid, juice, sap, secretion [**On**]","液,エキ","",Guess the romaji equivalent of the Onyomi reading,Text
"make, manufacture [**On**]","製,セイ","",Guess the romaji equivalent of the Onyomi reading,Text
"matter, case, item [**On**]","件,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"military affairs, military arts, chivalry, military glory, military power, arms [**On**]","武,ブ,ム","",Guess the romaji equivalent of the Onyomi reading,Text
"miscellany, miscellaneous [**On**]","雑,ザツ,ゾウ","",Guess the romaji equivalent of the Onyomi reading,Text
"mistake, misdeed, injustice, wrong, non, un, anti [**On**]","非,ヒ","",Guess the romaji equivalent of the Onyomi reading,Text
"money, wealth, assets, property [**On**]","財,ザイ,サイ","",Guess the romaji equivalent of the Onyomi reading,Text
"navigation, cross over [**On**]","航,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"old things, old times, old friend, old calendar, former, ex [**On**]","旧,キュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"ore [**On**]","鉱,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"perform, play, act, enact, render, stage, put on [**On**]","演,エン","",Guess the romaji equivalent of the Onyomi reading,Text
"phrase, clause, sentence, passage, paragraph, expression, line, verse, stanza, 17syllable poem [**On**]","句,ク","",Guess the romaji equivalent of the Onyomi reading,Text
"poison, virus, venom, germ, toxin, harm, injury, malice, spite [**On**]","毒,ドク","",Guess the romaji equivalent of the Onyomi reading,Text
"praise, title or brief inscription on picture, agreement [**On**]","賛,サン","",Guess the romaji equivalent of the Onyomi reading,Text
"press, oppress, dominate, overwhelm [**On**]","圧,アツ","",Guess the romaji equivalent of the Onyomi reading,Text
"principle, element,naked, uncovered, simple [**On**]","素,ソ,ス","",Guess the romaji equivalent of the Onyomi reading,Text
"printing block or plate, printing, edition, impression, board, label [**On**]","版,ハン","",Guess the romaji equivalent of the Onyomi reading,Text
"prize, reward, praise [**On**]","賞,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"prohibition, ban, embargo, law [**On**]","禁,キン","",Guess the romaji equivalent of the Onyomi reading,Text
"proof, evidence, certificate [**On**]","証,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"protection [**On**]","衛,エイ","",Guess the romaji equivalent of the Onyomi reading,Text
"publishig, carve, engrave [**On**]","刊,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"resources, capital, funds, materials, data, quality, disposition, help [**On**]","資,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"return to, revert to, be restored to, resume (one's duties), revenge, reward [**On**]","復,フク","",Guess the romaji equivalent of the Onyomi reading,Text
"samurai, man, gentleman, scholar [**On**]","士,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"send, transport [**On**]","輸,ユ","",Guess the romaji equivalent of the Onyomi reading,Text
"sex, gender, nature, attribute,deposition, quality, purity [**On**]","性,セイ,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"spirit, ghost, fairy, energy, vitality, white rice, details, excellence, purity, skill [**On**]","精,セイ,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"stamp, seal, a monogram signature, judgment [**On**]","判,ハン,バン","",Guess the romaji equivalent of the Onyomi reading,Text
"standard, measure [**On**]","規,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"status, rank, capacity, character, standard, a rule, a case (in law), case (in grammer) [**On**]","格,カク,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"stopping [**On**]","停,テイ","",Guess the romaji equivalent of the Onyomi reading,Text
"store, lay in stock, save, keep, wear (a mustache) [**On**]","貯,チョ","",Guess the romaji equivalent of the Onyomi reading,Text
"substance, matter, quality, temperament,hostage, pawn, pledge, hock [**On**]","質,シツ,シチ,チ","",Guess the romaji equivalent of the Onyomi reading,Text
"suitable [**On**]","適,テキ","",Guess the romaji equivalent of the Onyomi reading,Text
"system, organization, imperial command, laws, regulation,control, govern, suppress, restrain, hold back, establish [**On**]","制,セイ","",Guess the romaji equivalent of the Onyomi reading,Text
"tax, duty [**On**]","税,ゼイ","",Guess the romaji equivalent of the Onyomi reading,Text
"teacher, master, exemplary person, army, war [**On**]","師,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"temple, shrine, hall, reception room, firm, state chamber,shop, store [**On**]","堂,ドウ","",Guess the romaji equivalent of the Onyomi reading,Text
"to level, to average [**On**]","均,キン","",Guess the romaji equivalent of the Onyomi reading,Text
"vein (of ore), blood vessel, pulse, pulsation, hope [**On**]","脈,ミャク","",Guess the romaji equivalent of the Onyomi reading,Text
"whole, all, general, gross, total, full [**On**]","総,ソウ","",Guess the romaji equivalent of the Onyomi reading,Text
"woman, wife, bride [**On**]","婦,フ","",Guess the romaji equivalent of the Onyomi reading,Text
"price, cost, value, worth [**On**]","価,カ","Kunyomi: あたい = price, cost, value, worth",Guess the romaji equivalent of the Onyomi reading,Text
"very thick, heavy [**On**]","厚,コウ","Kunyomi: あつい = thick, kind, cordial",Guess the romaji equivalent of the Onyomi reading,Text
"violence, force, outrage, cruelty [**On**]","暴,ボウ,バク","Kunyomi: あばく,あばれる = rage, rave, fret, buck,unearth, disclose, rave, divulge, reveal, open (a grave)",Guess the romaji equivalent of the Onyomi reading,Text
"I, myself, the writer, surplus, other, remainder,over, more than [**On**]","余,ヨ","Kunyomi: あまる,あます = remain, be in excess, be too many,leave, spare, save",Guess the romaji equivalent of the Onyomi reading,Text
"compilation, editing, completed poem, a book, a part of a book [**On**]","編,ヘン","Kunyomi: あむ = knit, plait, braid, net, weave, twist, crochet, compile, edit, frame",Guess the romaji equivalent of the Onyomi reading,Text
"thank, apologize, decline, refuse, take one's leave [**On**]","謝,シャ","Kunyomi: あやまる = apologize, be floored",Guess the romaji equivalent of the Onyomi reading,Text
"present, exciting, actual [**On**]","現,ゲン","Kunyomi: あらわれる,あらわす = appear, emerge, come in sight, show up, be revealed, be discovered, be mentioned, become famous,show, indicate, display, prove, disclose, express, represent, distinguish oneself",Guess the romaji equivalent of the Onyomi reading,Text
"outskirts, suburbs, country [**On**]","在,ザイ","Kunyomi: ある = there is, have, exist, occur, be located, be contained in, (it) measures, happen, be found, be held, consist of",Guess the romaji equivalent of the Onyomi reading,Text
"energy, military strength [**On**]","勢,セイ","Kunyomi: いきおい = force, vigor, energy, spirit, life, authority, influence, power, might, impetus, course (of events), tendency, necessarily",Guess the romaji equivalent of the Onyomi reading,Text
"pure, clean, righteous, manly, gallant, sportsmanlike [**On**]","潔,ケツ","Kunyomi: いさぎよい = pure, clean, righteous, manly, gallant, sportsmanlike",Guess the romaji equivalent of the Onyomi reading,Text
"camp, performing [**On**]","営,エイ","Kunyomi: いとなむ = perform (ceremoies), build, conduct (business), follow (a profession), operate  (a store)",Guess the romaji equivalent of the Onyomi reading,Text
"residence [**On**]","居,キョ","Kunyomi: いる = be, exist, be found in, stay in, inhabit, live with, reside, be present, remain (sitting)",Guess the romaji equivalent of the Onyomi reading,Text
"move, change, shift, pass into, drift, soak in, be infected, catch (a cold), catch fire, spread [**On**]","移,イ","Kunyomi: うつる,うつす = move, change, shift, pass into, drift, soak in, be infected, catch (a cold), catch fire, spread, transfer, pour into, divert(attention), give (a disease to someone)",Guess the romaji equivalent of the Onyomi reading,Text
"branch, bow, twig, limb [**On**]","枝,シ","Kunyomi: えだ = branch, bow, twig, limb",Guess the romaji equivalent of the Onyomi reading,Text
"profit, advantage, benefit [**On**]","得,トク","Kunyomi: える,うる = get, acquire, acquire, find, earn, win, gain, receive, can, be able to, may, commit (sin)",Guess the romaji equivalent of the Onyomi reading,Text
"offense, crime, counter for criminal offenses [**On**]","犯,ハン","Kunyomi: おかす = commit, sin against, violate, break, defy, disregard, attack, assault, seduce, rape",Guess the romaji equivalent of the Onyomi reading,Text
"interest, entertainment, pleasure [**On**]","興,コウ,キョウ","Kunyomi: おこる,おこす = rise, flourish,revive, retrieve (fortunes), raise up",Guess the romaji equivalent of the Onyomi reading,Text
"govern oneself, conduct oneself well [**On**]","修,シュウ,シュ","Kunyomi: おさめる,おさまる = govern oneself, conduct oneself well,study, complete (a course), cultivate, master, order (one's life), repair",Guess the romaji equivalent of the Onyomi reading,Text
"weaveing [**On**]","織,ショク,シキ","Kunyomi: おる = weave",Guess the romaji equivalent of the Onyomi reading,Text
"raising (animals) [**On**]","飼,シ","Kunyomi: かう = raise, keep, feed",Guess the romaji equivalent of the Onyomi reading,Text
"limit, restrict, confine [**On**]","限,ゲン","Kunyomi: かぎる = limit, restrict, confine",Guess the romaji equivalent of the Onyomi reading,Text
"enclosure [**On**]","囲,イ","Kunyomi: かこむ,かこう = enclose, surround, encircle, besiege, preserve, store, keep",Guess the romaji equivalent of the Onyomi reading,Text
"lend, hire out, rent, lease, give credit to [**On**]","貸,タイ","Kunyomi: かす = lend, hire out, rent, lease, give credit to",Guess the romaji equivalent of the Onyomi reading,Text
"model, mold, matrix, impression, style, type, pattern, make, set form, usage [**On**]","型,ケイ","Kunyomi: かた = model, mold, matrix, impression, style, type, pattern, make, set form, usage",Guess the romaji equivalent of the Onyomi reading,Text
