Question,Answer,Comment,Instruction,Render as
"outside, exterior, open air, some other place, outside, the rest, take off, remove, unfasten, undo, detach, disconnect, put out off gear, miss, fail, avoid, evade, dodge, be off, come off, be or get out of place, be out of gear, run off the track, slip out or off, be dislocated, be disconnected, be off the hook (a phone), be unbuttoned, be unzipped [**Kun**]","外,そと,ほか,はずす,はずれる","Onyomi: ガイ,ゲ = outside, without, beside, beyond the scope off",Guess the romaji equivalent of the Kunyomi reading,Text
"corner, angle, edge, angularity, harshness, horn, feeler, tentacle [**Kun**]","角,かど,つの","Onyomi: カク = angle, corner, square, squared timber, target",Guess the romaji equivalent of the Kunyomi reading,Text
"enjoy, amuse oneself, anticipate, merry, pleasant, cheerful, joyful [**Kun**]","楽,たのしい,たのしむ","Onyomi: ガク,ラク = music, comfort, ease, relief, pleasure, concluding program",Guess the romaji equivalent of the Kunyomi reading,Text
"face, countenance, expression, honor, prestige [**Kun**]","顔,かお","Onyomi: ガン = face, countenance",Guess the romaji equivalent of the Kunyomi reading,Text
"full (month), perfection, purity, the shipname suffix anciently used after the name of a sword or a child, make round, round off, roll up, curl up, seduce, cajole, explain away, round, circular, spherical [**Kun**]","丸,まる,まるい,まるめる","Onyomi: ガン = full (month), perfection, purity, the shipname suffix anciently used after the name of a sword or a child",Guess the romaji equivalent of the Kunyomi reading,Text
"rock, crag, reef [**Kun**]","岩,いわ","Onyomi: ガン = rock, crag, reef",Guess the romaji equivalent of the Kunyomi reading,Text
"space, interval, gap, between, among, midway, on the way, distance, time, period, relationship, room, pause, rest (in music), a while, leisure, luck, timing, harmony [**Kun**]","間,あいだ,ま","Onyomi: カン,ケン = interval, space, between, among, discord, favorable opportunity, six feet",Guess the romaji equivalent of the Kunyomi reading,Text
"write down, inscribe, mention, give an account of [**Kun**]","記,しるす","Onyomi: キ = account, narrative, history, annals, remembering, writing, the Kojiki",Guess the romaji equivalent of the Kunyomi reading,Text
"return, take one's leave, come again, come around (time), send (someone) back [**Kun**]","帰,かえる,かえす","Onyomi: キ = return, take one's leave, come again, come around (time)",Guess the romaji equivalent of the Kunyomi reading,Text
"cattle, cow, bull, ox [**Kun**]","牛,うし","Onyomi: ギュウ = beef, cow",Guess the romaji equivalent of the Kunyomi reading,Text
"bow, archery, violin bow, bow shape [**Kun**]","弓,ゆみ","Onyomi: キュウ = bow, violin bow",Guess the romaji equivalent of the Kunyomi reading,Text
"fish [**Kun**]","魚,うお,さかな","Onyomi: ギョ = fish",Guess the romaji equivalent of the Kunyomi reading,Text
"teach, give lessons, inform, coach, learn, be taught, take lessons in [**Kun**]","教,おしえる,おそわる","Onyomi: キョウ = faith",Guess the romaji equivalent of the Kunyomi reading,Text
"strong, powerful, mighty, robust, vigorous, healthy, brave, courageous, severe, intense, durable, solid, get strong, strengthen, intensify, invigorate, confirm, emphasize, increase, redouble, force, coerce, constrain, compel [**Kun**]","強,つよい,つよまる,つよめる,しいる","Onyomi: キョウ,ゴウ = strength, might, strong person",Guess the romaji equivalent of the Kunyomi reading,Text
"early, immediate, near, short (road), close by, akin to, nearby, bordering on, verge of, tantamount to, intimate, friendly [**Kun**]","近,ちかい","Onyomi: キン = early, immediate, near, short (road), close by, akin to, nearby, bordering on, verge of, tantamount to, intimate, friendly",Guess the romaji equivalent of the Kunyomi reading,Text
"measure, gauge, weigh, fathom, sound, compute, estimate, manage, arrange, dispose of, see about, talk over [**Kun**]","計,はかる,はからう","Onyomi: ケイ = plan, scheme, trick, total, meter, gauge",Guess the romaji equivalent of the Kunyomi reading,Text
"elder brother [**Kun**]","兄,あに","Onyomi: ケイ,キョウ = brother, you, elder brother",Guess the romaji equivalent of the Kunyomi reading,Text
"shape, form, make, size, format, mark, pattern, design, personal appearance [**Kun**]","形,かた,かたち","Onyomi: ケイ,ギョウ = shape",Guess the romaji equivalent of the Kunyomi reading,Text
"field, plain, prairie, tundra, moor, wilderness [**Kun**]","原,はら","Onyomi: ゲン = original, primitive",Guess the romaji equivalent of the Kunyomi reading,Text
"beginning, origin, foundation, basis, source, cause, root (of a tree), (raw) material, base, capital, principal, cost, forebears, formerly [**Kun**]","元,もと","Onyomi: ゲン,ガン = yuan, origin, New Year’s Day, first year of an era,Gen Mongol (dynasty)",Guess the romaji equivalent of the Kunyomi reading,Text
"say, tell, talk, speak, declare, call, term, name.word [**Kun**]","言,いう,こと","Onyomi: ゲン,ゴン = word, phrase, speech, statement",Guess the romaji equivalent of the Kunyomi reading,Text
"door [**Kun**]","戸,と","Onyomi: コ = house, door, family, counter for houses",Guess the romaji equivalent of the Kunyomi reading,Text
"old, aged, ancient, antiquated, stale, threadbare, outmoded, obsolete article [**Kun**]","古,ふるい,ふるす","Onyomi: コ = old",Guess the romaji equivalent of the Kunyomi reading,Text
"talk, tell, narrate, recite,chat, pledge one's troth, invite, entice, win, conspire with [**Kun**]","語,かたる,かたらう","Onyomi: ゴ = word, speech, language, term",Guess the romaji equivalent of the Kunyomi reading,Text
"after, since then, future, after one's death,back, rear, behind,results, remainder, sequel, posterity, successor, survivor, effect, influence, estate,be late, be delayed, be overdue, lag behind, (clocks) lose [**Kun**]","後,のち,うしろ,あと,おくれる","Onyomi: ゴ,コウ = back, rear, behind",Guess the romaji equivalent of the Kunyomi reading,Text
"associate with, mingle with, interest, join,mix, converse with, cross (swords),blend, mingle, include, let in on,be mixed, be blended,exchange (messages), dodge, parry, avoid, turn aside [**Kun**]","交,まじわる,まじえる,まじる,まざる,まぜる,かう,かわす","Onyomi: コウ = coming and going, association, change of seasons",Guess the romaji equivalent of the Kunyomi reading,Text
"high, tall, lofty, raised, elevated, eminent, exalted, noble, loud, stentorian, expensive, widely known,quantity, volume, amount, sum, rise (in prices), fief,rise, swell, be elevated, be promoted, increase,raise, lift, promote, elevate, improve, enhance, ennoble, heighten, boost [**Kun**]","高,たかい,たか,たかまる,たかめる","Onyomi: コウ = high",Guess the romaji equivalent of the Kunyomi reading,Text
"shine, glitter, sparkle, twinkle, flash,light, beam, glare, gleam, glimmer, glow, brightness, radiance, glitter, luster, influence (of parents) [**Kun**]","光,ひかる,ひかり","Onyomi: コウ = light",Guess the romaji equivalent of the Kunyomi reading,Text
"public, open, official, governmental, formal [**Kun**]","公,おおやけ","Onyomi: コウ = public, duke, lord, public",Guess the romaji equivalent of the Kunyomi reading,Text
"spread out, extend, reach to,expand, enlarge, widen, unfurl, open (arms of a package), stretch, spread,be diffused, prevail, be propagated, prevade, be circulated, become popular,enlargel, disseminate, popularize, advertise, introduce, announcement, advertisement,wide, broad, extensive, spacious [**Kun**]","広,ひろい,ひろまる,ひろめる,ひろがる,ひろげる","Onyomi: コウ = spread out, extend, reach to",Guess the romaji equivalent of the Kunyomi reading,Text
"think, consider, believe, suspect, be of the opinion, intend, expect, hope, fear, judge, conclude, imagine, suppose, regard as, be discreet, ponder over, reconsider, be prepared for, invent [**Kun**]","考,かんがえる","Onyomi: コウ = thought, consideration, research, treatise",Guess the romaji equivalent of the Kunyomi reading,Text
"yellow,turn yellow,yellow tint [**Kun**]","黄,き,こ","Onyomi: コウ,オウ = yellow",Guess the romaji equivalent of the Kunyomi reading,Text
"fit, suit, agree with, match, be correct, pay, be profitable,join together, be opposite, face, unite, combine, connect, add up, mix, match, overlap, compare, check with [**Kun**]","合,あう,あわす,あわせる","Onyomi: ゴウ,ガッ,カッ = onetenth",Guess the romaji equivalent of the Kunyomi reading,Text
"go, run (water),do, act, conduct oneself, carry out, perform, conduct (school), exercise (control), hold (a ceremony) [**Kun**]","行,いく,ゆく,おこなう","Onyomi: コウ,ギョウ,アン = party, suite, journey, expedition, line, row,religious austerities.",Guess the romaji equivalent of the Kunyomi reading,Text
"black, dark, swarthy, browned, dirty [**Kun**]","黒,くろ,くろい","Onyomi: コク = black, dark",Guess the romaji equivalent of the Kunyomi reading,Text
"country, land, realm, province, native land [**Kun**]","国,くに","Onyomi: コク = country",Guess the romaji equivalent of the Kunyomi reading,Text
"valley, dale, ravine, trough (of a wave), trough (in atmospheric pressure) [**Kun**]","谷,たに","Onyomi: コク = valley, dale, ravine, trough (of a wave), trough (in atmospheric pressure)",Guess the romaji equivalent of the Kunyomi reading,Text
"now, present time, just now, soon, immediately, (one) more [**Kun**]","今,いま","Onyomi: コン,キン = now, the present, the coming, this",Guess the romaji equivalent of the Kunyomi reading,Text
"get thin, taper off,fine (line), thin (voice), slender, narrow (trousers),small, fine, detailed, minor, trifling, elaborate, delicate, stingy, frugal, small (change) [**Kun**]","細,ほそい,ほそる,こまか,こまかい","Onyomi: サイ = get thin, taper off",Guess the romaji equivalent of the Kunyomi reading,Text
"a work, a production, tillage, harvest, ridge (in a field) [**Kun**]","作,つくる","Onyomi: サク,サ = a work, a production, tillage, harvest, ridge (in a field)",Guess the romaji equivalent of the Kunyomi reading,Text
"arrow [**Kun**]","矢,や","Onyomi: シ = arrow",Guess the romaji equivalent of the Kunyomi reading,Text
"market, fair [**Kun**]","市,いち","Onyomi: シ = city, town, market",Guess the romaji equivalent of the Kunyomi reading,Text
"elder sister [**Kun**]","姉,あね","Onyomi: シ = elder sister",Guess the romaji equivalent of the Kunyomi reading,Text
"time, hour, moment, occasion, season, opportunity, the times, tense [**Kun**]","時,とき","Onyomi: ジ = hour, o'clock, time, Buddhist sect originating in the thirteenth century",Guess the romaji equivalent of the Kunyomi reading,Text
"paper [**Kun**]","紙,かみ","Onyomi: シ = paper",Guess the romaji equivalent of the Kunyomi reading,Text
"stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position,check, allay (pain), fasten, turn off, detain, forbid to do, dissuade [**Kun**]","止,とまる,とめる","Onyomi: シ = stop, halt, stand still, pull up, cease, be interrupted, be discontinued, be choked, alight on, perch, roost, be held in position",Guess the romaji equivalent of the Kunyomi reading,Text
"temple [**Kun**]","寺,てら","Onyomi: ジ = temple",Guess the romaji equivalent of the Kunyomi reading,Text
"think, believe, judge, esteem, consider, realize, feel like, regard as, anticipate, imagine, suppose, guess, mistake for, recall, intend, desire, love, care for, yearn after, wonder, suspect [**Kun**]","思,おもう","Onyomi: シ = think, believe, judge, esteem, consider, realize, feel like, regard as, anticipate, imagine, suppose, guess, mistake for, recall, intend, desire, love, care for, yearn after, wonder, suspect",Guess the romaji equivalent of the Kunyomi reading,Text
"oneself, personally [**Kun**]","自,みずから","Onyomi: ジ,シ = oneself",Guess the romaji equivalent of the Kunyomi reading,Text
"greenhouse, (ice) house, cellar [**Kun**]","室,むろ","Onyomi: シツ = room, apartment, compartment, chamber",Guess the romaji equivalent of the Kunyomi reading,Text
"Shinto shrine [**Kun**]","社,やしろ","Onyomi: シャ = Shinto shrine, association, firm, company, office",Guess the romaji equivalent of the Kunyomi reading,Text
"weaken, be emaciated, be dejected, be perplexed,impair, enfeeble,weak, feeble, frail, tender, unskilled, weak (alcoholic beverage) [**Kun**]","弱,よわい,よわる,よわまる,よわめる","Onyomi: ジャク = weakness, the weak",Guess the romaji equivalent of the Kunyomi reading,Text
"neck, head [**Kun**]","首,くび","Onyomi: シュ = head, neck, beginning, the first, poem and song counter",Guess the romaji equivalent of the Kunyomi reading,Text
"autumn [**Kun**]","秋,あき","Onyomi: シュウ = autumn",Guess the romaji equivalent of the Kunyomi reading,Text
"spring, springtime [**Kun**]","春,はる","Onyomi: シュン = spring",Guess the romaji equivalent of the Kunyomi reading,Text
"write, compose, draw, paint [**Kun**]","書,かく","Onyomi: ショ = handwriting, letter, note, book",Guess the romaji equivalent of the Kunyomi reading,Text
"a small quantity, a little, a few, something, a little while, a short distance,few, a little, scarce, insufficient, seldom [**Kun**]","少,すくない,すこし","Onyomi: ショウ = few, small, young",Guess the romaji equivalent of the Kunyomi reading,Text
"place, site, space, seat, scene, occasion, situation [**Kun**]","場,ば","Onyomi: ジョウ = place, grounds, links, range, course, track, ring",Guess the romaji equivalent of the Kunyomi reading,Text
"color, tint, tinge, complexion, countenance, look, sensual pleasure, sweetheart, charms, fall colors, embellishment, slight concession, kind [**Kun**]","色,いろ","Onyomi: ショク,シキ = color",Guess the romaji equivalent of the Kunyomi reading,Text
"eat, subsist on, support oneself, consume, get (a scolding), encroach, bite at, gnaw at, (shoes) pinch, be cheated,drink, receive (a blow) [**Kun**]","食,くう,くらう,たべる","Onyomi: ショク,ジキ = food, provisions, eating, meal, appetite",Guess the romaji equivalent of the Kunyomi reading,Text
"mind, spirit, mentality, idea, thought, heart, feeling, wholeheartedness, sincerity, sympathy, attention, interest, care, will, intention, taste, mood, true meaning (of a poem) [**Kun**]","心,こころ","Onyomi: シン = heart, mind, spirit, motive, sense (of duty), padding, wick, core, marrow, vitality",Guess the romaji equivalent of the Kunyomi reading,Text
"parent, dealer (in card games), banker (in gambling),intimate, familiar, friendly,be intimate with, have a liking for, take habitually [**Kun**]","親,おや,したしい,したしむ","Onyomi: シン = intimacy, parents, relative",Guess the romaji equivalent of the Kunyomi reading,Text
"new, novel, fresh, recent, modern [**Kun**]","新,あたらしい,あらた,にい","Onyomi: シン = newness, novelty,new, modern, novel, fresh, neo",Guess the romaji equivalent of the Kunyomi reading,Text
"measure, gauge, weigh, fathom, sound, compute, estimate, plan, devise, scheme, counsel with, have in mind, aim at, deceive, impose on [**Kun**]","図,はかる","Onyomi: ズ,ト = drawing, plan, figure, cut, chart, diagram, illustration, graph",Guess the romaji equivalent of the Kunyomi reading,Text
"number, figure,count, calculate, enumerate [**Kun**]","数,かず,かぞえる","Onyomi: スウ,ス = strength, fate, law, numbers, figures, numerical",Guess the romaji equivalent of the Kunyomi reading,Text
"clear up, (doubts) vanish, be refreshed,dispel, clear away (gloom), refresh (oneself) [**Kun**]","晴,はれる,はらす","Onyomi: セイ = clear up, (doubts) vanish, be refreshed",Guess the romaji equivalent of the Kunyomi reading,Text
"west [**Kun**]","西,にし","Onyomi: セイ,サイ = west",Guess the romaji equivalent of the Kunyomi reading,Text
"star, spot, dot, mark, bull's eye, one's fortune, point, score [**Kun**]","星,ほし","Onyomi: セイ,ショウ = star",Guess the romaji equivalent of the Kunyomi reading,Text
"voice, tone, alarm, cry, (bird) song, chirp [**Kun**]","声,こえ,こわ","Onyomi: セイ,ショウ = voice, tone, alarm, cry, (bird) song, chirp",Guess the romaji equivalent of the Kunyomi reading,Text
"snow, snowfall [**Kun**]","雪,ゆき","Onyomi: セツ = snow, snowfall",Guess the romaji equivalent of the Kunyomi reading,Text
"cut, chop, hash, carve, saw, clip, shear, slice, strip, fell, cut down, punch, sever (connections), pause, break off, disconnect, turn off, hang up, cross (a street), discount, sell below cost, shake (water) off,cut well, be sharp, break, snap, wear out, be injured, burst, collapse, break off, be disconnected, be out of, expire, sever (connections) with, sharp, shrewd, less than [**Kun**]","切,きる,きれる","Onyomi: セツ,サイ = cut, chop, hash, carve, saw, clip, shear, slice, strip, fell, cut down, punch, sever (connections), pause, break off, disconnect, turn off, hang up, cross (a street), discount, sell below cost, shake (water) off",Guess the romaji equivalent of the Kunyomi reading,Text
"front, fore part, head (of a line), presence, ago, before, previously, (five minutes) to [**Kun**]","前,まえ","Onyomi: ゼン = before",Guess the romaji equivalent of the Kunyomi reading,Text
"boat, ship, vessel, steamer, liner, barge, shipping, tank, trough, cistern, vat [**Kun**]","船,ふね,ふな","Onyomi: セン = ship",Guess the romaji equivalent of the Kunyomi reading,Text
"braid, plait, construct, assemble, cross (legs), fold (arms), unite with, cooperate with, grapple with,class, party, group, set, pack (of cards), suit, assortment, typesetting [**Kun**]","組,くむ,くみ","Onyomi: ソ = take part in, be implicated in, side with, support",Guess the romaji equivalent of the Kunyomi reading,Text
"run, rush, flee, turn to, become, go to excess [**Kun**]","走,はしる","Onyomi: ソウ = run, rush, flee, turn to, become, go to excess",Guess the romaji equivalent of the Kunyomi reading,Text
"many, copious, abundant, much, frequent [**Kun**]","多,おおい","Onyomi: タ = much",Guess the romaji equivalent of the Kunyomi reading,Text
"get fat, gain, fill out,big, thick, burly, fat, deep, sonorous (voice), shameless, audacious, insolent [**Kun**]","太,ふとい,ふとる","Onyomi: タイ,タ = get fat, gain, fill out",Guess the romaji equivalent of the Kunyomi reading,Text
"body, health [**Kun**]","体,からだ","Onyomi: タイ,テイ = the body, substance, object, reality, style, form, image counter,appearance, air, condition, state",Guess the romaji equivalent of the Kunyomi reading,Text
"know, understand, appreciate recognize, realize, notice, sense, feel, remember, infer, gather, be concerned with [**Kun**]","知,しる","Onyomi: チ = know, acquaintance, sense",Guess the romaji equivalent of the Kunyomi reading,Text
"pond, pool, cistern, basin, reservoir [**Kun**]","池,いけ","Onyomi: チ = pond, pool, cistern, basin, reservoir",Guess the romaji equivalent of the Kunyomi reading,Text
"daytime, midday, noon [**Kun**]","昼,ひる","Onyomi: チュウ = daytime, midday",Guess the romaji equivalent of the Kunyomi reading,Text
"bird, chicken, fowl [**Kun**]","鳥,とり","Onyomi: チョウ = bird",Guess the romaji equivalent of the Kunyomi reading,Text
"morning, forenoon [**Kun**]","朝,あさ","Onyomi: チョウ = dynasty, reign, regime, period, epoch, the court",Guess the romaji equivalent of the Kunyomi reading,Text
"long, lengthy [**Kun**]","長,ながい","Onyomi: チョウ = head, chief, headman, commander, director, manager, merit, forte, advantage, superiority, length",Guess the romaji equivalent of the Kunyomi reading,Text
"be mended, get well, be restored, return to normal, be installed (as a legal wife), change (from third to second class),mend, repair, put in order, reform, correct, revise, amend, redo, alter, cure, restore, adjust, regulate, convert (money),immediately, directly, in person [**Kun**]","直,ただちに,なおす,なおる","Onyomi: チョク,ジキ = honesty, frankness, simplicity, correctness, being straight, night duty",Guess the romaji equivalent of the Kunyomi reading,Text
"walk along, pass by, pass through, pass (exams), be knows as, be admissible, come in, be understood, reach, draw (on a piece), drain (as a sink), be consistent,let (someone) pass, pass (something) through, make way for, let in, admit, usher in, cut through, pierce, permeate, penetrate, carry one's point, persist in, look over (a book), keep on doing, continue, pose as, pass (a law), order (a ","通,とおる,とおす,かよう","Onyomi: ツウ,ツ = pass, expert",Guess the romaji equivalent of the Kunyomi reading,Text
"younger brother [**Kun**]","弟,おとうと","Onyomi: テイ,ダイ,デ = younger brother, faithful service to those older, brotherly affection",Guess the romaji equivalent of the Kunyomi reading,Text
"shop, store, booth [**Kun**]","店,みせ","Onyomi: テン = shop, store",Guess the romaji equivalent of the Kunyomi reading,Text
"answer, respond, solve,solution [**Kun**]","答,こたえる,こたえ","Onyomi: トウ = answer",Guess the romaji equivalent of the Kunyomi reading,Text
"east [**Kun**]","東,ひがし","Onyomi: トウ = east",Guess the romaji equivalent of the Kunyomi reading,Text
"hit, strike, dash into, touch, shine on, guess right, be fulfilled, succeed, confront, lie (to the south), treat, fell out, undertake, be worth, correspond to, be related to, apply to, draw (a prize), be assigned to, be affected by, be spoiling, be exposed to, warm oneself, shave, grind, this coming (15th), turn out well, take well, be punished (by heaven), stand to reason, deal with, engage ","当,あたる,あてる","Onyomi: トウ = right, appropriateness, fairness, himself, itself, at the time",Guess the romaji equivalent of the Kunyomi reading,Text
"sword, blade [**Kun**]","刀,かたな","Onyomi: トウ = sword, saber, knife, engraving tool",Guess the romaji equivalent of the Kunyomi reading,Text
"same, identical, equal, uniform, equivalent, similar, common (origin), changeless [**Kun**]","同,おなじ","Onyomi: ドウ = the same, the said, ibid",Guess the romaji equivalent of the Kunyomi reading,Text
"winter [**Kun**]","冬,ふゆ","Onyomi: トウ = winter",Guess the romaji equivalent of the Kunyomi reading,Text
"head, brain, mind, intellect, leader, top, head (of boil), idea, hair, point of view, consideration,leader, chief [**Kun**]","頭,あたま,かしら","Onyomi: トウ,ズ,ト = head, counter for large mammals",Guess the romaji equivalent of the Kunyomi reading,Text
"road, path, lane, way, street, highway, route, journey, distance, course, way, means, duty, morality, moral doctrine, teachings, specialty, an art, reason, justice [**Kun**]","道,みち","Onyomi: ドウ,トウ = district, province, prefecture, road",Guess the romaji equivalent of the Kunyomi reading,Text
"read, peruse, understand, read (one's heart), guess, divine [**Kun**]","読,よむ","Onyomi: ドク,トク,トウ = reading",Guess the romaji equivalent of the Kunyomi reading,Text
"inside, interior, house, home, within, between, among, out of, mind, myself,inner [**Kun**]","内,うち","Onyomi: ナイ,ダイ = inside, interior, within, between, among,within, within the scope of",Guess the romaji equivalent of the Kunyomi reading,Text
"south [**Kun**]","南,みなみ","Onyomi: ナン,ナ = south",Guess the romaji equivalent of the Kunyomi reading,Text
"horse, horseflesh [**Kun**]","馬,うま,ま","Onyomi: バ = horse",Guess the romaji equivalent of the Kunyomi reading,Text
"buy, invest in, incur, appreciate, call in (geisha) [**Kun**]","買,かう","Onyomi: バイ = buying",Guess the romaji equivalent of the Kunyomi reading,Text
"sell, deal in, betray, deceive, impose on, tell on, pick (a quarrel),be in demand, enjoy a large sale, be well known [**Kun**]","売,うる,うれる","Onyomi: バイ = selling",Guess the romaji equivalent of the Kunyomi reading,Text
"wheat, barley, oats, rye [**Kun**]","麦,むぎ","Onyomi: バク = wheat, barley, oats, rye",Guess the romaji equivalent of the Kunyomi reading,Text
"half, semi, middle, halfway, partly [**Kun**]","半,なかば","Onyomi: ハン = half, odd number, semi, hemi, demi",Guess the romaji equivalent of the Kunyomi reading,Text
"father [**Kun**]","父,ちち","Onyomi: フ = father",Guess the romaji equivalent of the Kunyomi reading,Text
"wind, storm, breeze, draft, current of air, a cold [**Kun**]","風,かぜ,かざ","Onyomi: フウ,フ = wind, air, look, appearance, bearing, mien, deportment, manners, custom, trend, tone, tendency, way, fashion, manner, style, type, disposition, turn of mind, kind, vein, state, condition",Guess the romaji equivalent of the Kunyomi reading,Text
"understand, comprehend, know, be known, be identified, be open to reason, be sensible, can tell (what will happen), appreciate, be announced, be discovered, recognize,divide, split, separate, isolate, distribute, share, distinguish, spare,share with, distinguish between,branch off, diverge from, fork, split, be divided, part with, be divorced, bid farewell, break up, disperse, scatter [**Kun*","分,わける,わかれる,わかる,わかつ","Onyomi: ブン,フン,ブ = dividing, part, segment, share, ration, rate, degree, one's lot, one's status, relation, duty, kind, lot,a minute of time, onesixtieth of a degree, onetenth of a momme,rate, part, percentage, one percent, thickness, odds, chance of winning, onetenth of a shaku, one quarter of a ryo",Guess the romaji equivalent of the Kunyomi reading,Text
"hear, listen to, learn of, inquire, follow advice,be heard, sound, ring, seem, be well known, be reasonable [**Kun**]","聞,きく,きこえる","Onyomi: ブン,モン = hear, listen to, learn of, inquire, follow advice",Guess the romaji equivalent of the Kunyomi reading,Text
"rice [**Kun**]","米,こめ","Onyomi: ベイ,マイ = rice, U.S.A.",Guess the romaji equivalent of the Kunyomi reading,Text
"mother, cause, motive [**Kun**]","母,はは","Onyomi: ボ = mother, cause, motive",Guess the romaji equivalent of the Kunyomi reading,Text
"walk, hike, step [**Kun**]","歩,あるく,あゆむ","Onyomi: ホ,ブ,フ = step, pace, foot soldier,rate, six feet square, tsubo, change of winning,pawn (in Japanese chess)",Guess the romaji equivalent of the Kunyomi reading,Text
"direction, settlement, person [**Kun**]","方,かた","Onyomi: ホウ = direction, way, side, part, square, way, method, means, scheme, process",Guess the romaji equivalent of the Kunyomi reading,Text
"north [**Kun**]","北,きた","Onyomi: ホク = north",Guess the romaji equivalent of the Kunyomi reading,Text
"younger sister [**Kun**]","妹,いもうと","Onyomi: マイ = younger sister",Guess the romaji equivalent of the Kunyomi reading,Text
"(animals and birds) cry, bark, chirp, etc,sound, ring, roar, (thunder) rumbles, (clocks) strike, boom, resound, echo, be famous, (fingers) itch for, sonorous, ringing, squeaky,blow (a whistle), beat (drums), clank, clink, clap, crack (a whip), smack (lips), cluck (one's tongue), honk, air (grievances), attain (celebrity) [**Kun**]","鳴,なく,なる,ならす","Onyomi: メイ = (animals and birds) cry, bark, chirp, etc,",Guess the romaji equivalent of the Kunyomi reading,Text
"open, empty, vacate, leave (a space), clear (the table), make (a hole), reserve (a seat), stay away from, dawn, end, expire, be over, open, begin,be opened, start, commence, become vacant, become empty, be disengaged, be free, expire, be over,spend, pass the time, reveal, divulge,light, lamp, vindication,bright, cheerful, sunny, clear, clean, conversant with,plain, distinct, definite, obvious","明,あかり,あかるい,あかるむ,あからむ,あきらか,あける,あく,あくる,あかす","Onyomi: メイ,ミョウ = clearness, shining, eyesight, discernment,next (week), tomorrow (morning)",Guess the romaji equivalent of the Kunyomi reading,Text
"hair, fur, feather, down [**Kun**]","毛,け","Onyomi: モウ = hair, tenth of a rin",Guess the romaji equivalent of the Kunyomi reading,Text
"gate, door [**Kun**]","門,かど","Onyomi: モン = gate, gateway, private school, class, counter for cannon",Guess the romaji equivalent of the Kunyomi reading,Text
"field, plain [**Kun**]","野,の","Onyomi: ヤ = field, plain, the Opposition, civilian life, rustic",Guess the romaji equivalent of the Kunyomi reading,Text
"evening, night, nighttime, at night [**Kun**]","夜,よ,よる","Onyomi: ヤ = night",Guess the romaji equivalent of the Kunyomi reading,Text
"friend, companion, pal [**Kun**]","友,とも","Onyomi: ユウ = friend, companion, pal",Guess the romaji equivalent of the Kunyomi reading,Text
"use, adopt (a method), employ [**Kun**]","用,もちいる","Onyomi: ヨウ = business, work, function, errand, engagement, use, service, expenses, call of nature,for, used for",Guess the romaji equivalent of the Kunyomi reading,Text
"come, arrive, be due to, next, forthcoming,cause, bring about, produce,come to hand, approach, call on, come on (rain), set in, be due, become, grow, get, come from, be caused by, derive from [**Kun**]","来,くる,きたる,きたす","Onyomi: ライ = come,since (last month), for (ten days),next (year)",Guess the romaji equivalent of the Kunyomi reading,Text
"village, hamlet, the country, parents' home [**Kun**]","里,さと","Onyomi: リ = village, a Japanese league, 2.44 miles",Guess the romaji equivalent of the Kunyomi reading,Text
"talk, speak, converse, tell, explain,chat, conversation, story, rumor, news, consultation, negotiations, facts, reasons [**Kun**]","話,はなす,はなし","Onyomi: ワ = talk, speak, converse, tell, explain",Guess the romaji equivalent of the Kunyomi reading,Text
"11 a.m.1 p.m., 7th zodiac sign [**On**]","午,ゴ","",Guess the romaji equivalent of the Onyomi reading,Text
"ability, talent, aptitude, genius, acumen, intelligence, wit, cubic foot, year, age, time, occasion, opportunity, limit, vicinity [**On**]","才,サイ","",Guess the romaji equivalent of the Onyomi reading,Text
"artisan, mechanic, manufacture, work [**On**]","工,コウ,ク","",Guess the romaji equivalent of the Onyomi reading,Text
"course, branch, department, faculty, school, college, arm (of defense), family (in biology) [**On**]","科,カ","",Guess the romaji equivalent of the Onyomi reading,Text
"day of the week, light, shining [**On**]","曜,ヨウ","",Guess the romaji equivalent of the Onyomi reading,Text
"divining (block), calculation, number, abacus, plan, probability [**On**]","算,サン","",Guess the romaji equivalent of the Onyomi reading,Text
"each, every, at an interval of, whenever,Apiece [**On**]","毎,マイ","",Guess the romaji equivalent of the Onyomi reading,Text
"earth, land, ground, the surface of the earth, soil, place, region, territory, room, space, position, site, foundation,texture, weave, fabric, field (of a flag), disposition, respectability, accompaniment, narrative part, fact [**On**]","地,チ,ジ","",Guess the romaji equivalent of the Onyomi reading,Text
"electricity [**On**]","電,デン","",Guess the romaji equivalent of the Onyomi reading,Text
"flesh, muscles, meat, the flesh, seal pad, ink pad, thickness, succulence [**On**]","肉,ニク","",Guess the romaji equivalent of the Onyomi reading,Text
"line, track, route, wire [**On**]","線,セン","",Guess the romaji equivalent of the Onyomi reading,Text
"living, being helped, resuscitation [**On**]","活,カツ","",Guess the romaji equivalent of the Onyomi reading,Text
"picture, drawing, painting, sketch, illustration, cut, print [**On**]","絵,カイ,エ","",Guess the romaji equivalent of the Onyomi reading,Text
"picture, drawing, painting, sketch, stroke (in a character) [**On**]","画,ガ,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"point, mark, score, run, speck, stain, defect, a detail, standpoint, items, pieces, decimal point, vote [**On**]","点,テン","",Guess the romaji equivalent of the Onyomi reading,Text
