Question,Answer,Comment,Instruction,Render as
"red, crimson, rouge, lipstick,deep red, crimson [**Kun**]","紅,べに,くれない","Onyomi: コウ,ク = red, crimson",Guess the romaji equivalent of the Kunyomi reading,Text
"cut fine, chop up, mince, hash, carve (images), engrave (seals), chisel, cut, notch [**Kun**]","刻,きざむ","Onyomi: コク = time, carving, engraving, cutting",Guess the romaji equivalent of the Kunyomi reading,Text
"bone, skeleton, frame, rib (of an umbrella), grit, backbone, effort, pains [**Kun**]","骨,ほね","Onyomi: コツ = bone, remains, knack",Guess the romaji equivalent of the Kunyomi reading,Text
"be distressed be in trouble, be destitute, be embarrassed, be perplexed, be annoyed [**Kun**]","困,こまる","Onyomi: コン = be distressed be in trouble, be destitute, be embarrassed, be perplexed, be annoyed",Guess the romaji equivalent of the Kunyomi reading,Text
"squat down, sit down, (eyes) are fixed on [**Kun**]","座,すわる","Onyomi: ザ = seat, cushion, throne, a gathering, stand, pedestal, platform, (metal) washer, theater, troupe, constellation",Guess the romaji equivalent of the Kunyomi reading,Text
"sand [**Kun**]","砂,すな","Onyomi: サ,シャ = sand",Guess the romaji equivalent of the Kunyomi reading,Text
"end, do without, avoid, be excusable, need not,finish up, settle (one's account), make do [**Kun**]","済,すむ,すます","Onyomi: サイ = end, do without, avoid, be excusable, need not",Guess the romaji equivalent of the Kunyomi reading,Text
"judge,cut out (a suit), sever, cut off, shut off, interrupt, abstain from, eradicate, suppress [**Kun**]","裁,たつ,さばく","Onyomi: サイ = judge",Guess the romaji equivalent of the Kunyomi reading,Text
"silk worm [**Kun**]","蚕,かいこ","Onyomi: サン = silk worm",Guess the romaji equivalent of the Kunyomi reading,Text
"figure, form, shape, appearance, attire, posture, oneself, portrait, aspect [**Kun**]","姿,すがた","Onyomi: シ = figure, form, shape, appearance, attire, posture, oneself, portrait, aspect",Guess the romaji equivalent of the Kunyomi reading,Text
"go, proceed, come, arrive, reach, attain, result in, lead to [**Kun**]","至,いたる","Onyomi: シ = go, proceed, come, arrive, reach, attain, result in, lead to",Guess the romaji equivalent of the Kunyomi reading,Text
"I, myself, private (affairs) [**Kun**]","私,わたくし,わたし","Onyomi: シ = I, private affairs",Guess the romaji equivalent of the Kunyomi reading,Text
"shoot [**Kun**]","射,いる","Onyomi: シャ = archery, shooting",Guess the romaji equivalent of the Kunyomi reading,Text
"throw away, discard, abandon, desert, give up, renounce, relinquish, resign, lay down (one's life), part with, sacrifice, reject, condemn [**Kun**]","捨,すてる","Onyomi: シャ = throw away, discard, abandon, desert, give up, renounce, relinquish, resign, lay down (one's life), part with, sacrifice, reject, condemn",Guess the romaji equivalent of the Kunyomi reading,Text
"young, juvenile, youthful, younger, junior, immature, inexperienced, low number,or, otherwise [**Kun**]","若,わかい,もしくは","Onyomi: ジャク,ニャク = if",Guess the romaji equivalent of the Kunyomi reading,Text
"obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), bury, gather, rally (troops), sheathe (the sword),be paid, be restored, stay (in the stomach), look composed, be contented, be satisfied, be settled [**Kun**]","収,おさめる,おさまる","Onyomi: シュウ = income",Guess the romaji equivalent of the Kunyomi reading,Text
"length, height, warp [**Kun**]","縦,たて","Onyomi: ジュウ = length, height",Guess the romaji equivalent of the Kunyomi reading,Text
"settle in (place), take (a seat), take (a position), depart, study (under a teacher) [**Kun**]","就,つく,つける","Onyomi: シュウ,ジュ = settle in (place), take (a seat), take (a position), depart, study (under a teacher)",Guess the romaji equivalent of the Kunyomi reading,Text
"obey, submit to, comply with, observe (a law), follow, accompany,be accompanied by, take (someone) with you, subjugate, subdue [**Kun**]","従,したがう,したがえる","Onyomi: ジュウ,ショウ,ジュ = secondary, incidental, subordinate, accessory, junior, retainer, follow",Guess the romaji equivalent of the Kunyomi reading,Text
"ripen, mellow, mature, acquire skill, be ripe for, become popular (as a word) [**Kun**]","熟,うれる","Onyomi: ジュク = ripen, mellow, mature, acquire skill, be ripe for, become popular (as a word)",Guess the romaji equivalent of the Kunyomi reading,Text
"shrink, contract, shrivel, wrinkle,be shortened, be contracted, be reduced, be abridged, be abbreviated, wrinkle,shorten, contract, reduce, boil down, simplify, abbreviate, abridge, condense, compress, crumple, withdraw,be wavy, curl, be corrugated, be wrinkled,curl, crinkle, crimp [**Kun**]","縮,ちぢむ,ちぢまる,ちぢめる,ちぢれる,ちぢらす","Onyomi: シュク = shrink, contract, shrivel, wrinkle",Guess the romaji equivalent of the Kunyomi reading,Text
"remove, abolish, cancel, exclude, except [**Kun**]","除,のぞく","Onyomi: ジョ,ジ = division (in math)",Guess the romaji equivalent of the Kunyomi reading,Text
"hinder, interfere with, affect, hurt, harm [**Kun**]","障,さわる","Onyomi: ショウ = hinder, interfere with, affect, hurt, harm",Guess the romaji equivalent of the Kunyomi reading,Text
"hear, listen to, be informed [**Kun**]","承,うけたまわる","Onyomi: ショウ = receive, accept, take, get, obtain, catch (a ball), stop (a blow), parry, answer (the phone), undergo (an operation), take (an exam), sustain (a loss), be exposed to (ridicule), face, front of, inherit, catch the public fancy",Guess the romaji equivalent of the Kunyomi reading,Text
"steam, heat up (with steam), be close, be sultry, foment, poultice,be stuffy, get musty, moulder, heat,cook by steam [**Kun**]","蒸,むす,むれる,むらす","Onyomi: ジョウ = steam, heat up (with steam), be close, be sultry, foment, poultice",Guess the romaji equivalent of the Kunyomi reading,Text
"wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point,feel a pain, be hurt, be damaged, be spoiled, be bruised, wear out, be worn out,injure, impair, spoil, worry, bother, afflict, cause pain [**Kun**]","傷,きず,いたむ,いためる","Onyomi: ショウ = wound, injury",Guess the romaji equivalent of the Kunyomi reading,Text
"needle, pin, staple, fishhook, stinger, spine (of a fish), thorn, stitch, (watch) hand, (phonograph) needle, (hypodermic) needle, sting, molehill, acupuncture [**Kun**]","針,はり","Onyomi: シン = needle",Guess the romaji equivalent of the Kunyomi reading,Text
"infer, conclude, guess, suppose, recommend, support [**Kun**]","推,おす","Onyomi: スイ = conjecture",Guess the romaji equivalent of the Kunyomi reading,Text
"suspend, hang down, slouch,hang, droop, drop, lower, pull down, dangle, sag, drip, ooze, trickle, leave behind (at death), give, confer [**Kun**]","垂,たれる,たらす","Onyomi: スイ = suspend, hang down, slouch",Guess the romaji equivalent of the Kunyomi reading,Text
"sincerity, honesty, fidelity, truth [**Kun**]","誠,まこと","Onyomi: セイ = admonish, warn, prohibit",Guess the romaji equivalent of the Kunyomi reading,Text
"serve, fill, heap up, prescribe or give (medicine), poison, mark out, graduate,prosperous, successful (meeting), energetic, enthusiastic, popular, furious (attack), keen (competition), extensive, large [**Kun**]","盛,もる,さかる,さかん","Onyomi: セイ,ジョウ = prosper, flourish, copulate (animals)",Guess the romaji equivalent of the Kunyomi reading,Text
"tongue, reed, clapper [**Kun**]","舌,した","Onyomi: ゼツ = tongue, reed, clapper",Guess the romaji equivalent of the Kunyomi reading,Text
"be dyed, be imbued with, be tainted with,dye, color, paint,soak in, permeate, infiltrate, pierce (as a wind), be imbued with, be influenced by, smart, be sensitive to pain,stain, blot, spot, smudge [**Kun**]","染,そめる,そまる,しみる,しみ","Onyomi: セン = be dyed, be imbued with, be tainted with",Guess the romaji equivalent of the Kunyomi reading,Text
"good, goodnatured, pleasing, precious, noble, lovely, beautiful, fine, lucky, efficacious, right, suitable, justifiable, appropriate, satisfactory, better, all right, unnecessary, no objection, intimate, friendly, easy, well, desirous [**Kun**]","善,よい","Onyomi: ゼン = good, goodness, right, virtue",Guess the romaji equivalent of the Kunyomi reading,Text
"mainly, sorely, [**Kun**]","専,もっぱら","Onyomi: セン = mainly, sorely,",Guess the romaji equivalent of the Kunyomi reading,Text
"money [**Kun**]","銭,ぜに","Onyomi: セン = onehundredth of a yen, coin",Guess the romaji equivalent of the Kunyomi reading,Text
"spring, fountain (head), source [**Kun**]","泉,いずみ","Onyomi: セン = spring, fountain (head), source",Guess the romaji equivalent of the Kunyomi reading,Text
"wash, inquire into, probe [**Kun**]","洗,あらう","Onyomi: セン = wash, inquire into, probe",Guess the romaji equivalent of the Kunyomi reading,Text
"manipulate, operate, steer, pull strings,chastity, virginity, constancy, fidelity, honor [**Kun**]","操,みさお,あやつる","Onyomi: ソウ = manipulate, operate, steer, pull strings",Guess the romaji equivalent of the Kunyomi reading,Text
"play (an instrument) [**Kun**]","奏,かなでる","Onyomi: ソウ = play (an instrument)",Guess the romaji equivalent of the Kunyomi reading,Text
"storehoure, warehouse, godown, cellar, depository, treasury, granary, elevator [**Kun**]","蔵,くら","Onyomi: ゾウ = storehoure, warehouse, godown, cellar, depository, treasury, granary, elevator",Guess the romaji equivalent of the Kunyomi reading,Text
"window [**Kun**]","窓,まど","Onyomi: ソウ = window",Guess the romaji equivalent of the Kunyomi reading,Text
" [**Kun**]","創,つくる","Onyomi: ソウ = wound, injury, hurt, cut, gash, bruise, scratch, scar, weak point",Guess the romaji equivalent of the Kunyomi reading,Text
"dress, spruce up, pretend, disguise, profess [**Kun**]","装,よそおう","Onyomi: ソウ,ショウ = dress, spruce up, pretend, disguise, profess",Guess the romaji equivalent of the Kunyomi reading,Text
"value, prize, esteem, respect, honor, revere, valuable, precious, noble, exalted, priceless, sacred [**Kun**]","尊,たっとい,とうとい,たっとぶ,とうとぶ","Onyomi: ソン = value, prize, esteem, respect, honor, revere",Guess the romaji equivalent of the Kunyomi reading,Text
"retreat, withdraw, retire, resign,repel, drive away, expel, depose, keep away, reject, turn down [**Kun**]","退,しりぞく,しりぞける","Onyomi: タイ = retreat, withdraw, retire, resign",Guess the romaji equivalent of the Kunyomi reading,Text
"shoulder (a load),carry on the shoulder, bear a burden [**Kun**]","担,かつぐ,になう","Onyomi: タン = carry, raise",Guess the romaji equivalent of the Kunyomi reading,Text
"search, look for, explore, spy upon, sound out, probe (a wound) [**Kun**]","探,さぐる,さがす","Onyomi: タン = search, look for, explore, spy upon, sound out, probe (a wound)",Guess the romaji equivalent of the Kunyomi reading,Text
"warm, heat,warm oneself, sun oneself, get warm,mild, genial, cordial [**Kun**]","暖,あたたか,あたたかい,あたたまる,あたためる","Onyomi: ダン = warmth",Guess the romaji equivalent of the Kunyomi reading,Text
"price, cost, value [**Kun**]","値,ね,あたい","Onyomi: チ = price, cost, value",Guess the romaji equivalent of the Kunyomi reading,Text
"write, publish,remarkable, phenomenal [**Kun**]","著,あらわす,いちじるしい","Onyomi: チョ = literary work",Guess the romaji equivalent of the Kunyomi reading,Text
"be crowned with, wear, live under (a ruler), install (a president), receive, accept, buy, take, eat, drink [**Kun**]","頂,いただく,いただき","Onyomi: チョウ = head, top of the head, top, summit, peak, spire",Guess the romaji equivalent of the Kunyomi reading,Text
"tide, salt water, opportunity [**Kun**]","潮,しお","Onyomi: チョウ = tide, salt water, opportunity",Guess the romaji equivalent of the Kunyomi reading,Text
"feel a pain, hurt, be hurt, be damaged, be spoiled, be bruised, wear out, be worn out,injure, impair, spoil, worry, bother, afflict, cause pain,painful, sore, trying [**Kun**]","痛,いたい,いたむ,いためる","Onyomi: ツウ = pain",Guess the romaji equivalent of the Kunyomi reading,Text
"enemy, competitor, revenge [**Kun**]","敵,かたき","Onyomi: テキ = enemy, foe, opponent",Guess the romaji equivalent of the Kunyomi reading,Text
"attack, defeat, destroy, conquer [**Kun**]","討,うつ","Onyomi: トウ = attack, defeat, destroy, conquer",Guess the romaji equivalent of the Kunyomi reading,Text
"impossible,hard, difficult, delicate, troublesome, doubtful, hopeless, stern, sullen, hard to please, serious, technical [**Kun**]","難,かたい,むずかしい","Onyomi: ナン = trouble, difficulty, accident, disaster, defect, criticism",Guess the romaji equivalent of the Kunyomi reading,Text
"milk, the breasts, loop [**Kun**]","乳,ちち,ち","Onyomi: ニュウ = milk, the breasts, loop",Guess the romaji equivalent of the Kunyomi reading,Text
"witness, sight, discern, authorize, recognize, appreciate, approve of, judge, conclude, believe, regard as [**Kun**]","認,みとめる","Onyomi: ニン = witness, sight, discern, authorize, recognize, appreciate, approve of, judge, conclude, believe, regard as",Guess the romaji equivalent of the Kunyomi reading,Text
"obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), burry, gather, rally (troops), sheathe (the sword),be paid, be restored, stay (in the stomach), look composed, be contented, be satisfied, be settled [**Kun**]","納,おさめる,おさまる","Onyomi: ノウ,ナッ,ナ,ナン,トウ = obtain, reap, dedicate, consecrate, pay, supply, store, finish, collect, restore, replace, accept (a present), burry, gather, rally (troops), sheathe (the sword)",Guess the romaji equivalent of the Kunyomi reading,Text
"act contrary to, go back on, disobey, defy, rebel against, turn one's back on,look away from, avert,back, back side, stature, height, ridge,stature [**Kun**]","背,せ,せい,そむく,そむける","Onyomi: ハイ = back, behind",Guess the romaji equivalent of the Kunyomi reading,Text
"worship, pray to, adore, reverence, look at (with reverence) [**Kun**]","拝,おがむ","Onyomi: ハイ = worship",Guess the romaji equivalent of the Kunyomi reading,Text
"no, nay [**Kun**]","否,いな","Onyomi: ヒ = no, noes",Guess the romaji equivalent of the Kunyomi reading,Text
"conceal, keep a secret [**Kun**]","秘,ひめる","Onyomi: ヒ = secret",Guess the romaji equivalent of the Kunyomi reading,Text
"bag, bale, sack, bag counter [**Kun**]","俵,たわら","Onyomi: ヒョウ = bag, bale, sack, bag counter",Guess the romaji equivalent of the Kunyomi reading,Text
"abdomen, belly, bowels, stomach,  heart, mind, intention, courage, spirit, pluck, anger, womb, thickest or widest part [**Kun**]","腹,はら","Onyomi: フク = belly, stomach",Guess the romaji equivalent of the Kunyomi reading,Text
"be invigorated, be spirited, flourish [**Kun**]","奮,ふるう","Onyomi: フン = be invigorated, be spirited, flourish",Guess the romaji equivalent of the Kunyomi reading,Text
"line up, be in a row, rank with, rival, equal,arrange, place in order, marshal, put side by side, display, serve (food), enumerate, compare with,common, ordinary, average,and, besides, as well as [**Kun**]","並,なみ,ならべる,ならぶ,ならびに","Onyomi: ヘイ = line up, be in a row, rank with, rival, equal",Guess the romaji equivalent of the Kunyomi reading,Text
"shut, close,lock, fasten, plunge (in grief) [**Kun**]","閉,とじる,とざす,しめる,しまる","Onyomi: ヘイ = shut, close",Guess the romaji equivalent of the Kunyomi reading,Text
"one (eye, etc.), single (shift, etc.), oneway, onesided [**Kun**]","片,かた","Onyomi: ヘン = leaf, sheet, petal, flake",Guess the romaji equivalent of the Kunyomi reading,Text
"supply, make good, make up (losses), stop (a gap), offset, piece out, compensate for, supplement [**Kun**]","補,おぎなう","Onyomi: ホ = assistant, learner",Guess the romaji equivalent of the Kunyomi reading,Text
"live, make a living, spend (one's time),get dark, (the sun) sets, (the season) ends, (time) passes, be overwhelmed [**Kun**]","暮,くれる,くらす","Onyomi: ボ = live, make a living, spend (one's time)",Guess the romaji equivalent of the Kunyomi reading,Text
"forget, be forgetful of, forget about, forget (an article) [**Kun**]","忘,わすれる","Onyomi: ボウ = forget, be forgetful of, forget about, forget (an article)",Guess the romaji equivalent of the Kunyomi reading,Text
"treasure, valuables, wealth, jewels, mammon [**Kun**]","宝,たから","Onyomi: ホウ = treasure",Guess the romaji equivalent of the Kunyomi reading,Text
"visit, call on,look up [**Kun**]","訪,おとずれる,たずねる","Onyomi: ホウ = visit, call on",Guess the romaji equivalent of the Kunyomi reading,Text
"the late, the deceased [**Kun**]","亡,ない","Onyomi: ボウ,モウ = my late, the late, dying, being destroyed",Guess the romaji equivalent of the Kunyomi reading,Text
"meaning, sense, reason, cause, circumstances, the case, understanding (between them) [**Kun**]","訳,わけ","Onyomi: ヤク = translation",Guess the romaji equivalent of the Kunyomi reading,Text
"excel, surpass, have advantages over, be excellent,gentle, tender, graceful, affectionate, kind, amiable, suave [**Kun**]","優,やさしい,すぐれる","Onyomi: ユウ = actor, superiority, gentleness",Guess the romaji equivalent of the Kunyomi reading,Text
"place in custody, deposit, leave with, entrust with, commit to, give,take charge of, receive on deposit, undertake to do, call off (as a tie), refrain from, receive, enjoy [**Kun**]","預,あずける,あずかる","Onyomi: ヨ = place in custody, deposit, leave with, entrust with, commit to, give",Guess the romaji equivalent of the Kunyomi reading,Text
"infant [**Kun**]","幼,おさない","Onyomi: ヨウ = infancy, childhood, infants, children",Guess the romaji equivalent of the Kunyomi reading,Text
"desire, want [**Kun**]","欲,ほっする,ほしい","Onyomi: ヨク = covetousness, greed, passion, desire, craving, appetite",Guess the romaji equivalent of the Kunyomi reading,Text
"egg, spawn, roe, (an expert) in the making [**Kun**]","卵,たまご","Onyomi: ラン = ovum",Guess the romaji equivalent of the Kunyomi reading,Text
"put in disorder, disturb, agitate, corrupt, derange (the mind),be out of order, be confused, be disturbed, be disorganized, be demoralized, be lax, be disheveled [**Kun**]","乱,みだれる,みだす","Onyomi: ラン = riot, rebellion, war",Guess the romaji equivalent of the Kunyomi reading,Text
"reverse, wrong side, undersurface, inside, palm, sole, opposite, back, rear, lining, last half (of an inning) [**Kun**]","裏,うら","Onyomi: リ = inside",Guess the romaji equivalent of the Kunyomi reading,Text
"face, front on, border on, meet, be confronted by, be on the verge of, attend, assist at, deal with, rule over, command a view of, deign to, visit, call on, come upon, come up to [**Kun**]","臨,のぞむ","Onyomi: リン = face, front on, border on, meet, be confronted by, be on the verge of, attend, assist at, deal with, rule over, command a view of, deign to, visit, call on, come upon, come up to",Guess the romaji equivalent of the Kunyomi reading,Text
"clear, bright, serene, melodious, cheerful, sunny [**Kun**]","朗,ほがらか","Onyomi: ロウ = clear, bright, serene, melodious, cheerful, sunny",Guess the romaji equivalent of the Kunyomi reading,Text
"(social) class, stratum, layer, seam, bed, formation, story, floor, course (of stones) [**On**]","層,ソウ","",Guess the romaji equivalent of the Onyomi reading,Text
"actor [**On**]","俳,ハイ","",Guess the romaji equivalent of the Onyomi reading,Text
"admonish, warn, prohibit [**On**]","警,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"after, behind, back, later [**On**]","后,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"air, space, midair, sky, heaven, memorization, interval of time [**On**]","宙,チュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"argument, discourse [**On**]","論,ロン","",Guess the romaji equivalent of the Onyomi reading,Text
"authority, power, rights, concession [**On**]","権,ケン,ゴン","",Guess the romaji equivalent of the Onyomi reading,Text
"be born, deceive, lie, be arbitrary [**On**]","誕,タン","",Guess the romaji equivalent of the Onyomi reading,Text
"be pleased to say, say [**On**]","宣,セン","",Guess the romaji equivalent of the Onyomi reading,Text
"brain, memory [**On**]","脳,ノウ","",Guess the romaji equivalent of the Onyomi reading,Text
"brevity, simplicity [**On**]","簡,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"cereals, grain [**On**]","穀,コク","",Guess the romaji equivalent of the Onyomi reading,Text
"commander, general, admiral [**On**]","将,ショウ","",Guess the romaji equivalent of the Onyomi reading,Text
"copy, imitate, mock [**On**]","模,モ,ボ","",Guess the romaji equivalent of the Onyomi reading,Text
"corps, unite, squad, party, companions, group, order [**On**]","班,ハン","",Guess the romaji equivalent of the Onyomi reading,Text
"counter for thin flat things, page, leaf (of a book), sheet [**On**]","枚,マイ","",Guess the romaji equivalent of the Onyomi reading,Text
"curtain, bunting, an act (in a play), end, first rank (in sumo), a matter, a case [**On**]","幕,マク,バク","",Guess the romaji equivalent of the Onyomi reading,Text
"drama, play [**On**]","劇,ゲキ","",Guess the romaji equivalent of the Onyomi reading,Text
"eaves, roof, house, heaven [**On**]","宇,ウ","",Guess the romaji equivalent of the Onyomi reading,Text
"emperor [**On**]","皇,コウ,オウ","",Guess the romaji equivalent of the Onyomi reading,Text
"evening, night, the end of all things, late [**On**]","晩,バン","",Guess the romaji equivalent of the Onyomi reading,Text
"expand [**On**]","展,テン","",Guess the romaji equivalent of the Onyomi reading,Text
"expand, enlarge, widen, unfurl, open (arms or a package), stretch, spread [**On**]","拡,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"filial piety [**On**]","孝,コウ","",Guess the romaji equivalent of the Onyomi reading,Text
"government office [**On**]","庁,チョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"government office, (police) station [**On**]","署,ショ","",Guess the romaji equivalent of the Onyomi reading,Text
"great numbers, multitude, populace, companions [**On**]","衆,シュウ,シュ","",Guess the romaji equivalent of the Onyomi reading,Text
"group, party, clique, faction, sect, school (of art, etc.) [**On**]","派,ハ","",Guess the romaji equivalent of the Onyomi reading,Text
"hire, rent, wages, fare, freight, charge, fee [**On**]","賃,チン","",Guess the romaji equivalent of the Onyomi reading,Text
"home, house, residence, our home, my husband [**On**]","宅,タク","",Guess the romaji equivalent of the Onyomi reading,Text
"intestines, bowels, entrails, digestive system in lower animals [**On**]","腸,チョウ","",Guess the romaji equivalent of the Onyomi reading,Text
"Japanese foot, rule, measure, scale, length [**On**]","尺,シャク","",Guess the romaji equivalent of the Onyomi reading,Text
"kindness, goodness, favor, mercy, blessing, benefit [**On**]","恩,オン","",Guess the romaji equivalent of the Onyomi reading,Text
"know, be aware of, be acquainted with, think, believe, feel [**On**]","存,ソン,ゾン","",Guess the romaji equivalent of the Onyomi reading,Text
"law [**On**]","憲,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"law, regulation, rhythm,Buddhist sect originating in the eighth century [**On**]","律,リツ,リチ","",Guess the romaji equivalent of the Onyomi reading,Text
"leave behind, bequeath, save, reserve [**On**]","遺,イ,ユイ","",Guess the romaji equivalent of the Onyomi reading,Text
"loyalty, devotion, fidelity, faithfulness [**On**]","忠,チュウ","",Guess the romaji equivalent of the Onyomi reading,Text
"lung [**On**]","肺,ハイ","",Guess the romaji equivalent of the Onyomi reading,Text
"magnetism, porcelain [**On**]","磁,ジ","",Guess the romaji equivalent of the Onyomi reading,Text
"manage, deal with, sentence, condemn, act, behave, conduct oneself (well) [**On**]","処,ショ","",Guess the romaji equivalent of the Onyomi reading,Text
"many, several, various, all [**On**]","諸,ショ","",Guess the romaji equivalent of the Onyomi reading,Text
"next, following [**On**]","翌,ヨク","",Guess the romaji equivalent of the Onyomi reading,Text
"oath, alliance [**On**]","盟,メイ","",Guess the romaji equivalent of the Onyomi reading,Text
"onetenth of a foot, measure [**On**]","寸,スン","",Guess the romaji equivalent of the Onyomi reading,Text
"party, faction, clique, companions [**On**]","党,トウ","",Guess the romaji equivalent of the Onyomi reading,Text
"plan, scheme, policy, step, means, whip [**On**]","策,サク","",Guess the romaji equivalent of the Onyomi reading,Text
"purity, innocence, net (profit) [**On**]","純,ジュン","",Guess the romaji equivalent of the Onyomi reading,Text
"records, document, magazine [**On**]","誌,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"regard as [**On**]","視,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"region, limits, stage, level [**On**]","域,イキ","",Guess the romaji equivalent of the Onyomi reading,Text
"religion, sect, denomination [**On**]","宗,シュウ,ソウ","",Guess the romaji equivalent of the Onyomi reading,Text
"saint, sage, great master, holiness [**On**]","聖,セイ","",Guess the romaji equivalent of the Onyomi reading,Text
"secrecy, denseness (of population), minuteness, carefulness, fineness [**On**]","密,ミツ","",Guess the romaji equivalent of the Onyomi reading,Text
"see [**On**]","看,カン","",Guess the romaji equivalent of the Onyomi reading,Text
"see [**On**]","覧,ラン","",Guess the romaji equivalent of the Onyomi reading,Text
"shake, wield, brandish, be invigorated, be spirited, flourish [**On**]","揮,キ","",Guess the romaji equivalent of the Onyomi reading,Text
"stagecoach stop, mail [**On**]","郵,ユウ","",Guess the romaji equivalent of the Onyomi reading,Text
"steps (of the throne) [**On**]","陛,ヘイ","",Guess the romaji equivalent of the Onyomi reading,Text
"steps, stair, flight of stairs, column, paragraph, act, scene, case, question, grade, class, rank, level, degree, extent [**On**]","段,ダン","",Guess the romaji equivalent of the Onyomi reading,Text
"stick, cane, rod, pole, stake, pile, club, bar, line, dash [**On**]","棒,ボウ","",Guess the romaji equivalent of the Onyomi reading,Text
"stomach, paunch, crop, craw [**On**]","胃,イ","",Guess the romaji equivalent of the Onyomi reading,Text
"strike [**On**]","批,ヒ","",Guess the romaji equivalent of the Onyomi reading,Text
"sugar [**On**]","糖,トウ","",Guess the romaji equivalent of the Onyomi reading,Text
"system, lineage, faction, group, zone, corollary, connection [**On**]","系,ケイ","",Guess the romaji equivalent of the Onyomi reading,Text
"ticket, coupon, bond, certificate [**On**]","券,ケン","",Guess the romaji equivalent of the Onyomi reading,Text
"tower, tall building, palace, cabinet (of a government) [**On**]","閣,カク","",Guess the romaji equivalent of the Onyomi reading,Text
"tree, wood [**On**]","樹,ジュ","",Guess the romaji equivalent of the Onyomi reading,Text
"village, native place, country, district [**On**]","郷,キョウ,ゴウ","",Guess the romaji equivalent of the Onyomi reading,Text
"virtue, benevolence, humanity, charity, man [**On**]","仁,ジン,ニ","",Guess the romaji equivalent of the Onyomi reading,Text
"viscera, bowels [**On**]","臓,ゾウ","",Guess the romaji equivalent of the Onyomi reading,Text
"volume, book, letter, book counter [**On**]","冊,サツ,サク","",Guess the romaji equivalent of the Onyomi reading,Text
"words, poetry [**On**]","詞,シ","",Guess the romaji equivalent of the Onyomi reading,Text
"place in custody, deposit, leave with, entrust with, commit to, give [**On**]","預,ヨ","Kunyomi: あずける,あずかる = place in custody, deposit, leave with, entrust with, commit to, give,take charge of, receive on deposit, undertake to do, call off (as a tie), refrain from, receive, enjoy",Guess the romaji equivalent of the Onyomi reading,Text
"warmth [**On**]","暖,ダン","Kunyomi: あたたか,あたたかい,あたたまる,あたためる = warm, heat,warm oneself, sun oneself, get warm,mild, genial, cordial",Guess the romaji equivalent of the Onyomi reading,Text
"hole, aperture, slit, gap, stop (of musical instrument), eyelet, cavity, socket, cave, den, hiding place, pit, fault, defect, deficit, grave, dark horse [**On**]","穴,ケツ","Kunyomi: あな = hole, aperture, slit, gap, stop (of musical instrument), eyelet, cavity, socket, cave, den, hiding place, pit, fault, defect, deficit, grave, dark horse",Guess the romaji equivalent of the Onyomi reading,Text
"be afraid of, feel uneasy about, shrink from [**On**]","危,キ","Kunyomi: あぶない,あやうい,あやぶむ = fear, have misgivings, be doubtful, mistrust, dangerous, critical, grave, uncertain, unreliable, limping, narrow, close, watch out",Guess the romaji equivalent of the Onyomi reading,Text
"err, be mistaken, do wrong, mislead [**On**]","誤,ゴ","Kunyomi: あやまる = err, be mistaken, do wrong, mislead",Guess the romaji equivalent of the Onyomi reading,Text
"wash, inquire into, probe [**On**]","洗,セン","Kunyomi: あらう = wash, inquire into, probe",Guess the romaji equivalent of the Onyomi reading,Text
"literary work [**On**]","著,チョ","Kunyomi: あらわす,いちじるしい = write, publish,remarkable, phenomenal",Guess the romaji equivalent of the Onyomi reading,Text
"spring, fountain (head), source [**On**]","泉,セン","Kunyomi: いずみ = spring, fountain (head), source",Guess the romaji equivalent of the Onyomi reading,Text
"pain [**On**]","痛,ツウ","Kunyomi: いたい,いたむ,いためる = feel a pain, hurt, be hurt, be damaged, be spoiled, be bruised, wear out, be worn out,injure, impair, spoil, worry, bother, afflict, cause pain,painful, sore, trying",Guess the romaji equivalent of the Onyomi reading,Text
"head, top of the head, top, summit, peak, spire [**On**]","頂,チョウ","Kunyomi: いただく,いただき = be crowned with, wear, live under (a ruler), install (a president), receive, accept, buy, take, eat, drink",Guess the romaji equivalent of the Onyomi reading,Text
"go, proceed, come, arrive, reach, attain, result in, lead to [**On**]","至,シ","Kunyomi: いたる = go, proceed, come, arrive, reach, attain, result in, lead to",Guess the romaji equivalent of the Onyomi reading,Text
"no, noes [**On**]","否,ヒ","Kunyomi: いな = no, nay",Guess the romaji equivalent of the Onyomi reading,Text
"archery, shooting [**On**]","射,シャ","Kunyomi: いる = shoot",Guess the romaji equivalent of the Onyomi reading,Text
